time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,51000,,,,,52.013566702604294,0.001,-122.21457731723785,50853,127.9,305.8197765767574
156,51325,328,254.84551620000005,107.86,700,40.1521664717066,0.001,-121.62460472470238,51109,,
156,51837,331,255.70637900999998,108.33,704,34.753151222229,0.001,-124.18296247912991,51617,,
,52000,,,,,38.142182483229526,0.001,-122.53984175461989,51876,113.2,268.42830815911293
156,52324,334,258.50757776,109.4,708,40.28144493103027,0.001,-123.89579785664877,52109,,
156,52828,337,259.63188181000004,109.97,712,37.34418754723236,0.001,-124.29337911894827,52614,,
,53000,,,,,40.68775521119436,0.001,-123.99161720275879,52858,125.3,293.5760032117367
156,53326,341,260.52382434,110.5,716,42.14410591900833,0.001,-125.3021261496622,53109,,
156,53845,344,262.32434534000004,111.22,720,43.37665222585201,0.001,-124.69816875457764,53622,,
,54000,,,,,40.874835256320324,0.001,-125.33848116291104,53889,126.6,308.94635835886004
156,54364,347,264.46448433999996,111.96,724,48.44665781901433,0.001,-126.3515880878155,54147,,
156,54861,350,268.74058055,113.42,728,48.08232802729453,0.001,-125.82403035317698,54647,,
,55000,,,,,50.78119936297017,0.001,-126.22482693579889,54895,125.7,308.1477713763714
156,55365,354,273.47183436,114.99,732,42.266563370471864,0.001,-127.09865128993988,55148,,
156,55870,357,275.85060945999993,115.78,736,36.60135034876546,0.001,-127.481196641922,55654,,
,56000,,,,,34.67014401958835,0.001,-127.29534616777974,55904,126.3,307.9508079409599
156,56374,361,279.68021830999993,117.08,740,40.364069288091144,0.001,-129.1009919643402,56159,,
156,56878,363,281.45172146,117.47,744,40.19750603418502,0.001,-128.50064425998264,56662,,
,57000,,,,,33.52160453796387,0.001,-129.8952160789853,56788,132.2,355.7178976595402
155,57389,367,284.62338641,118.37,748,37.605824928875116,0.001,-130.71680673452525,57176,,
156,57877,370,287.96653256999997,119.2,752,57.072214095318905,0.001,-130.50249768866868,57663,,
,58000,,,,,41.8660142267904,0.001,-130.00526428222656,57787,127.8,339.4749797463417
155,58370,374,294.19342228,120.93,756,26.07511107389592,0.001,-131.42449138203605,58156,,
155,58864,377,298.98638798999997,122.14,760,33.5783198523143,0.001,-130.60914127410405,58651,,
,59000,,,,,30.099547878901163,0.001,-131.44653765360513,58894,117.7,302.97664933800695
155,59342,381,301.02942292999995,122.62,764,37.20059411665972,0.001,-132.31489334106445,59130,,
155,59826,383,302.22622852,122.74,768,36.62689223171266,0.001,-132.40041338811156,59614,,
,60000,,,,,33.74964366471472,0.001,-132.57375666300456,59857,130.1,351.9505503296852
155,60324,387,303.90393921000003,122.99,772,31.81052988395095,0.001,-133.1884889602661,60115,,
155,60807,390,307.39701563,123.98,776,33.5240262696723,0.001,-133.17532322770458,60597,,
,61000,,,,,28.548520516541046,0.001,-132.8033214504436,60835,119.9,307.9978497445583
155,61280,393,308.19127992,124.05,780,40.06021892014196,0.001,-133.60269410731428,61073,,
155,61754,396,309.75277041000004,124.36,784,37.87991131146749,0.001,-133.52309583028156,61547,,
,62000,,,,,51.95438579785622,0.001,-132.93939338296147,61897,118.9,292.92326802611353
155,62225,400,309.50293662,124.03,788,35.809257380167644,0.001,-134.00831298828126,62017,,
155,62700,402,309.7157966,123.78,792,28.793395404973307,0.001,-133.98068262319094,62490,,
,63000,,,,,29.66739526716601,0.001,-133.65182456970214,62848,119.3,302.9779286921024
155,63176,406,309.89104110000005,123.61,796,44.33749674956004,0.001,-134.8301867167155,62968,,
155,63643,409,308.53940888,123.18,800,29.592816763338835,0.001,-134.02304063763535,63437,,
,64000,,,,,46.18085621143209,0.001,-132.76328593286974,63905,119.4,288.75148313641546
155,64115,412,307.50962522000003,122.78,804,,,,,,
155,64603,415,307.50016822000003,122.79,808,33.33918056337852,0.001,-133.84584638807507,64389,,
,65000,,,,,35.431323196411135,0.001,-135.07260808637065,64887,125.4,328.1479878485203
155,65104,419,307.96790517,122.76,812,,,,,,
155,65616,422,309.31021639000005,122.9,816,41.108070999383926,0.001,-134.89716565608978,65397,,
,66000,,,,,39.334851714653695,0.001,-134.97058067947137,65905,124.7,313.34588689804076
155,66120,426,309.33981711,122.75,820,,,,,,
155,66635,428,309.99293327,122.71,824,32.56969755142927,0.001,-134.29216170310974,66417,,
,67000,,,,,32.75794774870719,0.001,-134.42820665913243,66796,130.0,347.24199265241623
