time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
178,126.49,864,515,183.45773746000003,91993,91770,-28.441175200722434,1.3420817648822612,0.001,,
,,,,,92000,91898,-28.09176132082939,1.378917152993381,0.001,126.3,183.39368431568147
178,126.55,868,518,183.53188471,92501,92271,-28.230291003272647,1.4186612485893189,0.001,,
178,126.6,872,520,183.62865247000002,92996,92780,-28.499745686848957,1.3624920136097707,0.001,,
,,,,,93000,92901,-28.243423430124917,1.3971440215741306,0.001,126.3,183.39368431568147
178,126.57,876,523,183.58550169999998,93497,93279,-28.22628093156658,1.3559035062789917,0.001,,
178,126.49,880,525,183.47613155000002,93994,93777,-28.419817056228865,1.3852407767701505,0.001,,
,,,,,94000,93899,-28.204720637837394,1.3017113189228247,0.001,126.3,183.39368431568147
178,126.41,884,528,183.37870923000003,94498,94275,-28.233713507652283,1.3663794780150056,0.001,,
,,,,,95000,94795,-28.195379564839026,1.4326738152503968,0.001,126.3,183.39368431568147
178,126.5,888,531,183.50128390000006,95020,,,,,,
179,126.64,892,533,183.68781091,95539,95316,-28.33282369555849,1.4064461820908176,0.001,,
,,,,,96000,95821,-28.315551603994063,1.3630131694578356,0.001,126.3,183.39368431568147
178,126.67,896,536,183.72564075999998,96044,,,,,,
179,126.77,900,538,183.84544301000003,96566,96342,-28.346989702822558,1.4030657997771876,0.001,,
,,,,,97000,96849,-28.363181848995023,1.3727533460640517,0.001,126.3,183.39368431568147
179,126.74,904,541,183.81650558,97068,,,,,,
179,126.76,908,544,183.83173154,97573,97348,-28.269335371075254,1.3525256302320596,0.001,,
,,,,,98000,97869,-28.374121856689452,1.3401578915028172,0.001,126.3,183.39368431568147
179,126.83,912,546,183.92526616000004,98088,,,,,,
179,127.02,916,549,184.16690639999996,98605,98385,-28.166669190819583,1.350948291928021,0.001,,
,,,,,99000,98896,-28.48357453942299,1.3225878435187042,0.001,126.3,183.39368431568147
179,127.08,920,552,184.25626305000003,99117,,,,,,
179,127.15,924,554,184.34396621,99628,99405,-28.391058361719526,1.2997972236739264,0.001,,
,,,,,100000,99902,-28.384526540362646,1.3213627891881126,0.001,126.3,183.39368431568147
179,127.03,928,557,184.17989038999997,100124,,,,,,
179,126.96,932,559,184.09177044,100620,100404,-28.28806997934977,1.4108114168047905,0.001,,
,,,,,101000,100788,-28.231583219585996,1.3850016871481452,0.001,126.3,183.39368431568147
179,127.16,936,562,184.33878669,101145,100922,-28.22102199383636,1.353867134941158,0.001,,
180,127.04,940,564,184.18921223,101646,101426,-28.106734197647846,1.357515500596732,0.001,,
,,,,,102000,101819,-28.403232545563668,1.3681593036109752,0.001,126.3,183.39368431568147
180,127.27,944,567,184.45199164999994,102170,101947,-28.489066064357758,1.3936604764312506,0.001,,
180,127.11,948,569,184.24438553999997,102681,102456,-28.45344004034996,1.333952319342643,0.001,,
,,,,,103000,102854,-28.23623170425643,1.3501429508871108,0.001,126.3,183.39368431568147
180,127.28,952,572,184.44630772999997,103205,102986,-28.230997143369734,1.3806214472561171,0.001,,
180,127.35,956,574,184.54242014,103712,103492,-28.272174926031205,1.3649600687026977,0.001,,
,,,,,104000,103861,-28.22336119990195,1.3179578628540038,0.001,126.3,183.39368431568147
180,127.18,960,577,184.32010517999998,104210,103991,-28.352418518066408,1.3995055235349214,0.001,,
180,127.14,964,579,184.26232214,104707,104494,-28.35443209088038,1.3808792281150817,0.001,,
,,,,,105000,104866,-28.347860023623607,1.4002526920349871,0.001,126.3,183.39368431568147
180,127.18,968,582,184.32641096999998,105219,104997,-28.401385791485126,1.411241077739774,0.001,,
180,127.4,972,584,184.57959137999995,105736,105514,-28.291184425354004,1.3431778081500803,0.001,,
,,,,,106000,105897,-28.327852417440976,1.3658592770569515,0.001,126.3,183.39368431568147
180,127.54,976,587,184.75658579999998,106251,106029,-28.266797007936418,1.3435370434414258,0.001,,
181,127.73,980,589,185.00631685999997,106767,106535,-28.44064121559018,1.3670801979596499,0.001,,
,,,,,107000,106799,-28.243821431720068,1.3453256398674072,0.001,126.3,183.39368431568147
180,127.84,984,592,185.1376719,107282,107050,-28.429334082970254,1.3317511668500974,0.001,,
181,127.88,988,595,185.17639434999998,107808,107583,-28.21627737494076,1.3699497954688804,0.001,,
,,,,,108000,107843,-28.45047487112192,1.3476485862181737,0.001,126.3,183.39368431568147
181,127.95,992,597,185.26179424999998,108334,108104,-28.25550662937449,1.5979460455588441,0.001,,
181,128.05,996,600,185.38308328999995,108849,108629,-28.395968079566956,1.4040299358293993,0.001,,
,,,,,109000,108876,-28.24305531235992,1.4088417105987423,0.001,126.3,183.39368431568147
181,127.95,1000,602,185.26998802999998,109361,109138,-28.505873131029535,1.4134840801471973,0.001,,
181,128.01,1004,605,185.33172985,109869,109646,-28.0038972977669,1.4358216635579986,0.001,,
,,,,,110000,109893,-28.13893719042762,1.343918206811953,0.001,126.3,183.39368431568147
181,128.03,1008,608,185.34237290000002,110376,110154,-28.46526251572829,1.3900491830914519,0.001,,
181,127.84,1012,610,185.09981062,110872,110649,-28.156957817077636,1.3464256884637944,0.001,,
,,,,,111000,110777,-28.290194749832153,1.5144770280458033,0.001,126.3,183.39368431568147
181,127.83,1016,612,185.09174459999997,111388,111165,-28.307283997535706,1.4647648353129625,0.001,,
181,127.82,1020,615,185.0765108,111899,111673,-28.157743809586865,1.427889262215566,0.001,,
,,,,,112000,111804,-28.403337969924465,1.394043539771597,0.001,126.3,183.39368431568147
181,127.8,1024,618,185.04244920000002,112408,112187,-28.288494046529134,1.3861584880135276,0.001,,
182,128.0,1028,620,185.32163531000003,112924,112708,-28.139238633971285,1.360262489837149,0.001,,
,,,,,113000,112829,-27.91000722249349,1.356909444509459,0.001,126.3,183.39368431568147
182,128.2,1032,623,185.58959008000002,113440,113213,-28.01028487086296,1.3377388858979986,0.001,,
182,128.0,1036,625,185.35008911,113945,113722,-28.0115760456432,1.394868784733401,0.001,,
,,,,,114000,113850,-28.298660337924957,1.3996928315609694,0.001,126.3,183.39368431568147
182,127.96,1040,628,185.30191656000005,114442,114223,-28.123339099268758,1.3354133825302124,0.001,,
182,128.03,1044,631,185.40524888000004,114973,114748,-28.05380324161414,1.4091609567403793,0.001,,
,,,,,115000,114878,-28.05943236717811,1.3896276886646564,0.001,126.3,183.39368431568147
182,127.97,1048,634,185.32505060000003,115478,115260,-28.123703753361937,1.3984303548316326,0.001,,
182,127.73,1052,636,185.04867432999998,115978,115754,-28.06833823782499,1.3539008916902149,0.001,,
,,,,,116000,115883,-28.09791424870491,1.4046296167743297,0.001,126.3,183.39368431568147
182,127.83,1056,639,185.17766314999997,116495,116269,-28.04163478669666,1.365357492383071,0.001,,
182,127.87,1060,641,185.23304012999995,116997,116778,-28.05064898631612,1.3893596168424263,0.001,,
,,,,,117000,116902,-27.973519325256348,1.454894719104613,0.001,126.3,183.39368431568147
182,127.89,1064,645,185.26004335000002,117496,117276,-28.08027988369182,1.379237082044957,0.001,,
,,,,,118000,117777,-27.954156500394227,1.4177623469321454,0.001,126.3,183.39368431568147
182,127.9,1068,648,185.25163904999997,118009,,,,,,
182,127.74,1072,650,185.04697779000003,118510,118293,-27.80567409808819,1.374249886090939,0.001,,
,,,,,119000,118795,-27.963470335929625,1.3446597173329322,0.001,126.3,183.39368431568147
182,127.72,1076,653,185.01984421,119023,,,,,,
182,127.67,1080,656,184.95305095999996,119534,119321,-27.868048037015473,1.339180317543845,0.001,,
,,,,,120000,119831,-27.89349473412357,1.4102035107436004,0.001,126.3,183.39368431568147
182,127.67,1084,659,184.96712260999996,120049,,,,,,
182,127.57,1088,662,184.82902998,120565,120337,-27.78287972670335,1.426466411810655,0.001,,
,,,,,121000,120835,-27.970574050653177,1.3569864475630162,0.001,126.3,183.39368431568147
181,127.23,1092,665,184.42241926999998,121057,,,,,,
181,127.18,1096,668,184.35849419,121567,121344,-27.810458793014778,1.345961523942711,0.001,,
,,,,,122000,121861,-27.86970495408581,1.4211306886672974,0.001,126.3,183.39368431568147
181,127.26,1100,672,184.4613218,122087,,,,,,
181,127.42,1104,675,184.66739589999997,122611,122382,-27.81225643460713,1.3739651332771967,0.001,,
,,,,,123000,122884,-27.658670144002947,1.3929809454034587,0.001,126.3,183.39368431568147
181,127.34,1108,679,184.59069912000004,123110,,,,,,
181,127.54,1112,682,184.84690806000003,123626,123408,-27.825666721050556,1.335272884184076,0.001,,
,,,,,124000,123788,-27.806213936438926,1.361625285573708,0.001,126.3,183.39368431568147
180,127.47,1116,686,184.76178075000007,124135,123919,-27.731713045560397,1.3578410498968518,0.001,,
180,127.64,1120,689,184.96522036000002,124663,124429,-27.750339788549088,1.3273203276536043,0.001,,
,,,,,125000,124814,-27.887400657899917,1.3400877990373752,0.001,126.3,183.39368431568147
179,127.54,1124,696,184.85068342000002,125162,124941,-27.786639258975075,1.3707454035601279,0.001,,
179,127.41,1128,700,184.67363536000005,125665,125440,-27.732465807596842,1.4437949492149995,0.001,,
,,,,,126000,125828,-27.605573230319553,1.4149573989330777,0.001,126.3,183.39368431568147
178,127.38,1132,706,184.61888097000002,126178,125957,-27.701600700616837,1.3944514130437098,0.001,,
178,127.45,1136,711,184.70444646999997,126690,126461,-27.677576033795468,1.380594000099151,0.001,,
,,,,,127000,126854,-27.5913426128786,1.4349041850047004,0.001,126.3,183.39368431568147
177,127.63,1140,715,184.94727551,127205,126980,-27.64065070379348,1.4430051956857954,0.001,,
177,127.53,1144,718,184.8138796,127726,127504,-27.67180347442627,1.3425982883482268,0.001,,
,,,,,128000,127883,-27.585216611623764,1.361149626646855,0.001,126.3,183.39368431568147
177,127.53,1148,723,184.82026639,128231,128003,-27.65011885960897,1.3862098281582196,0.001,,
177,127.64,1152,726,184.96463033999996,128742,128522,-27.548681561909024,1.4352464538718026,0.001,,
,,,,,129000,128898,-27.67024569357595,1.3530113226999112,0.001,126.3,183.39368431568147
176,127.58,1156,730,184.8818752,129253,129031,-27.65811908606327,1.4031406210777455,0.001,,
176,127.75,1160,733,185.09022792000005,129772,129548,-27.613497762119067,1.3590143717387144,0.001,,
,,,,,130000,129803,-27.650284721737815,1.374784984758922,0.001,126.3,183.39368431568147
176,127.85,1164,737,185.22599828000003,130281,130058,-27.601120659799285,1.367907391353087,0.001,,
176,127.74,1168,740,185.09899632,130783,130564,-27.610844127948468,1.3643722760584927,0.001,,
,,,,,131000,130815,-27.633188610985165,1.3634927305649585,0.001,126.3,183.39368431568147
176,127.91,1172,744,185.31265760999997,131301,131080,-27.470009399182867,1.3645455041004502,0.001,,
176,127.8,1176,747,185.18666309000002,131803,131588,-27.588167659571912,1.346633749907134,0.001,,
,,,,,132000,131843,-27.612248491885058,1.3097909728686015,0.001,126.3,183.39368431568147
175,127.96,1180,751,185.37156996000002,132330,132095,-27.579295026339018,1.2943799280203305,0.001,,
175,128.09,1184,755,185.52496427000003,132858,132633,-27.490686005812424,1.3705528078188423,0.001,,
,,,,,133000,132892,-27.864860740074743,1.359291462473167,0.001,126.3,183.39368431568147
175,128.05,1188,759,185.47961012,133370,133153,-27.543116569519043,1.3958314112387598,0.001,,
175,128.23,1192,762,185.68116517,133880,133663,-27.524068924688525,1.3885124216079712,0.001,,
,,,,,134000,133785,-27.54905735078405,1.3191666402777686,0.001,126.3,183.39368431568147
175,128.2,1196,766,185.65312409999999,134387,134166,-27.540847162099986,1.3781550879661852,0.001,,
175,127.97,1200,768,185.35965607999998,134884,134654,-27.586107415668035,1.3613212169226954,0.001,,
,,,,,135000,134789,-27.54518027803791,1.3136954771147833,0.001,126.3,183.39368431568147
175,127.82,1204,772,185.17374510000002,135393,135169,-27.57882511615753,1.4249959019944072,0.001,,
175,128.02,1208,775,185.42285342999995,135912,135688,-27.554966834283643,1.294122958570961,0.001,,
,,,,,136000,135817,-27.500141888856888,1.356015373107999,0.001,126.3,183.39368431568147
174,128.05,1212,779,185.45817885999998,136431,136209,-27.51925927400589,1.2851961273555608,0.001,,
175,128.13,1216,782,185.54298385,136948,136721,-27.36824670433998,1.3018910102546215,0.001,,
,,,,,137000,136853,-27.33069674173991,1.2935970741691012,0.001,126.3,183.39368431568147
174,127.91,1220,786,185.28485994000002,137454,137235,-27.37760636114305,1.315161868095398,0.001,,
174,127.91,1224,790,185.27866018999998,137953,137737,-27.587566284906295,1.382144645566032,0.001,,
,,,,,138000,137858,-27.706285758096662,1.3238188988906292,0.001,126.3,183.39368431568147
174,127.91,1228,794,185.27639927,138456,138230,-27.623008598715572,1.3138511822385304,0.001,,
174,127.99,1232,798,185.39190996999997,138977,138749,-27.63928511738777,1.323730751525524,0.001,,
,,,,,139000,138882,-27.637385895003135,1.2946688026413882,0.001,126.3,183.39368431568147
173,127.88,1236,803,185.26195178,139478,139258,-27.522863626480103,1.3942695199511945,0.001,,
173,127.86,1240,806,185.22908125,139991,139766,-27.644642160899604,1.3168198444060426,0.001,,
,,,,,140000,139896,-27.47576566842886,1.28400560434048,0.001,126.3,183.39368431568147
173,127.74,1244,811,185.09315331000002,140500,140278,-27.41423782469734,1.3514220695646981,0.001,,
,,,,,141000,140789,-27.462961549025316,1.3200014820535675,0.001,126.3,183.39368431568147
172,127.8,1248,817,185.17386125000004,141011,,,,,,
172,127.79,1252,820,185.14597309999996,141521,141302,-27.507640976836715,1.3206769145318191,0.001,,
,,,,,142000,141799,-27.30032190680504,1.3412542283072952,0.001,126.3,183.39368431568147
171,127.63,1256,826,184.94951368,142016,,,,,,
171,127.59,1260,829,184.90282830999996,142531,142314,-27.43423016866048,1.3564057662373497,0.001,,
,,,,,143000,142804,-27.596216456095377,1.5478201453425304,0.001,126.3,183.39368431568147
171,127.41,1264,836,184.68096701000002,143022,,,,,,
170,127.48,1268,839,184.77130057,143531,143310,-27.3914893468221,1.3736123700936635,0.001,,
,,,,,144000,143816,-27.5185362908148,1.3341147596797636,0.001,126.3,183.39368431568147
170,127.4,1272,844,184.67599499,144041,,,,,,
170,127.43,1276,848,184.70475898000004,144546,144326,-27.29375380854453,1.4252196040845686,0.001,,
,,,,,145000,144825,-27.326157815994755,1.4013517292276505,0.001,126.3,183.39368431568147
170,127.17,1280,852,184.39500862999998,145047,,,,,,
169,127.07,1284,856,184.27179508999998,145565,145346,-27.394320024762834,1.3977047839335033,0.001,,
,,,,,146000,145846,-27.311253749963008,1.370947356897456,0.001,126.3,183.39368431568147
169,127.0,1288,861,184.20378932000003,146070,,,,,,
169,126.95,1292,864,184.13976508,146575,146350,-27.50017938159761,1.3330539331436158,0.001,,
,,,,,147000,146855,-27.553163620733446,1.3912680187225341,0.001,126.3,183.39368431568147
169,126.96,1296,869,184.15607358,147083,,,,,,
169,127.06,1300,872,184.28200644,147590,147367,-27.30196220644059,1.315066168308258,0.001,,
,,,,,148000,147889,-27.41550504244291,1.3964198172092437,0.001,126.3,183.39368431568147
168,127.19,1304,877,184.42825687999996,148112,,,,,,
168,127.14,1308,881,184.37148472,148626,148406,-27.550037190534066,1.3963348217254137,0.001,,
,,,,,149000,148782,-27.203869364811823,1.4809801823409028,0.001,126.3,183.39368431568147
168,126.98,1312,886,184.17738848000008,149129,148911,-27.46299946308136,1.3433719730192377,0.001,,
168,126.88,1316,889,184.05886967000004,149636,149413,-27.238209756215415,1.4172406335671743,0.001,,
,,,,,150000,149793,-27.18856882279919,1.3825938324928284,0.001,126.3,183.39368431568147
167,126.74,1320,894,183.89078002000002,150128,149914,-27.358575383170706,1.377744432323235,0.001,,
167,126.86,1324,897,184.03038942,150639,150410,-27.223676305828672,1.370446134245757,0.001,,
,,,,,151000,150813,-27.161393455837082,1.3996187225520182,0.001,126.3,183.39368431568147
167,127.08,1328,902,184.30830235999997,151164,150937,-27.17434532411637,1.372532493645145,0.001,,
167,126.98,1332,906,184.17897282999994,151675,151446,-27.24407917658488,1.3592756550852991,0.001,,
,,,,,152000,151830,-27.250856548547745,1.3725570025853813,0.001,126.3,183.39368431568147
166,126.97,1336,911,184.16217122,152175,151962,-27.372377742420543,1.381681789502953,0.001,,
166,126.97,1340,914,184.15736553000002,152688,152472,-27.248584377231882,1.4134470104281582,0.001,,
,,,,,153000,152838,-27.11446788907051,1.3824740268114044,0.001,126.3,183.39368431568147
166,126.97,1344,919,184.14359252999998,153197,152964,-27.258436596582808,1.3220488202004206,0.001,,
166,126.9,1348,923,184.06918224,153701,153479,-27.182476818561554,1.3378419829532504,0.001,,
,,,,,154000,153854,-26.997099673161742,1.372433465523798,0.001,126.3,183.39368431568147
166,126.85,1352,928,184.00615811,154206,153980,-27.044254000224765,1.361703763405482,0.001,,
165,127.03,1356,932,184.21391516000003,154719,154494,-27.146950808438387,1.394595611727599,0.001,,
,,,,,155000,154866,-27.06654004581639,1.357916816207003,0.001,126.3,183.39368431568147
165,126.8,1360,937,183.94015953000002,155211,154986,-27.037112712860107,1.394925277431806,0.001,,
165,127.02,1364,940,184.2097384,155724,155498,-26.9869321490091,1.3620202312469483,0.001,,
,,,,,156000,155880,-27.18993662171445,1.3239456450535079,0.001,126.3,183.39368431568147
165,126.93,1368,945,184.08890489,156224,156001,-27.02075106302897,1.3443049192428589,0.001,,
165,127.0,1372,949,184.17828586,156741,156522,-27.085910122211164,1.3621595327670757,0.001,,
,,,,,157000,156899,-27.055073722960458,1.4113775979815506,0.001,126.3,183.39368431568147
164,127.08,1376,953,184.26571969,157254,157024,-27.26051942128984,1.3833342928886414,0.001,,
164,127.05,1380,957,184.22578928,157752,157535,-27.081782901097856,1.3479550645107359,0.001,,
,,,,,158000,157896,-27.19124937057495,1.4215198546648025,0.001,126.3,183.39368431568147
164,126.82,1384,962,183.9338996799999,158247,158027,-27.289536725557767,1.3430219934186862,0.001,,
164,126.92,1388,965,184.05625244000004,158762,158539,-27.33299152667706,1.3258780950808342,0.001,,
,,,,,159000,158790,-27.069429982093073,1.3410467742904415,0.001,126.3,183.39368431568147
164,126.93,1392,970,184.07062,159268,159050,-27.038961559534073,1.3637393450173807,0.001,,
164,127.0,1396,973,184.15648461,159783,159564,-27.25966227054596,1.4847306327557002,0.001,,
,,,,,160000,159821,-27.313767086375844,1.3551826938650662,0.001,126.3,183.39368431568147
163,127.12,1400,978,184.31560182000004,160302,160080,-27.180216997861862,1.3644196335226297,0.001,,
163,126.92,1404,982,184.0819632,160804,160579,-27.085699469356214,1.355521467052588,0.001,,
,,,,,161000,160835,-26.93221204243009,1.368308180854434,0.001,126.3,183.39368431568147
163,126.89,1408,987,184.04414548,161315,161099,-27.14600844881428,1.3989152012047945,0.001,,
163,126.82,1412,990,183.95013537999995,161811,161590,-27.042929553985594,1.4838526368141174,0.001,,
,,,,,162000,161842,-27.208310384598988,1.383326035170328,0.001,126.3,183.39368431568147
163,126.9,1416,995,184.04874209,162326,162101,-27.07277494577261,1.3781091320605678,0.001,,
163,127.16,1420,998,184.36702390999994,162844,162613,-27.078747483550526,1.3698134392988486,0.001,,
,,,,,163000,162875,-27.024125386798193,1.3745365857131897,0.001,126.3,183.39368431568147
162,127.19,1424,1003,184.40323848000003,163358,163130,-26.944964501165575,1.399993446084761,0.001,,
162,127.12,1428,1007,184.31589105000003,163876,163649,-27.11975077728727,1.2885156393051147,0.001,,
,,,,,164000,163903,-27.134437217087044,1.3820262365653866,0.001,126.3,183.39368431568147
162,127.0,1432,1012,184.15866019999999,164375,164159,-27.08108871702164,1.3251014082204728,0.001,,
162,127.06,1436,1015,184.23161023,164881,164661,-27.255052474237257,1.291758984565735,0.001,,
,,,,,165000,164786,-27.10524447002108,1.3359603824615478,0.001,126.3,183.39368431568147
162,127.02,1440,1020,184.1790894,165390,165170,-26.956078657463415,1.3384041248407579,0.001,,
162,127.05,1444,1023,184.22982220999998,165902,165682,-27.315990775823593,1.311032389756292,0.001,,
,,,,,166000,165807,-27.28773904615833,1.3631822228431703,0.001,126.3,183.39368431568147
161,127.04,1448,1028,184.19577821000001,166405,166184,-26.97304916381836,1.3632820987701415,0.001,,
161,127.21,1452,1032,184.40823301999998,166927,166704,-27.054794434578188,1.3652488565252674,0.001,,
,,,,,167000,166832,-27.15704435110092,1.3689487488009036,0.001,126.3,183.39368431568147
161,127.11,1456,1037,184.30052214,167430,167207,-26.967180545513447,1.3317698542888348,0.001,,
161,127.29,1460,1040,184.51802786,167940,167724,-27.109766230863684,1.3791474138989168,0.001,,
,,,,,168000,167845,-27.229558531443278,1.3503955799686023,0.001,126.3,183.39368431568147
161,127.4,1464,1045,184.64821496000002,168464,168246,-27.135230295585863,1.3530724843343098,0.001,,
161,127.41,1468,1048,184.66103456999997,168965,168742,-26.947357334074425,1.3806475518179722,0.001,,
,,,,,169000,168870,-26.944448202848434,1.3009608527645469,0.001,126.3,183.39368431568147
160,127.08,1472,1053,184.247318,169449,169233,-27.232595993300617,1.3858644735004941,0.001,,
160,127.11,1476,1057,184.30017581,169965,169743,-27.38499063345102,1.3014183108133215,0.001,,
,,,,,170000,169870,-27.200339823961258,1.35637343399168,0.001,126.3,183.39368431568147
160,127.21,1480,1062,184.43485225000003,170473,170253,-27.256378232515775,1.332845752930823,0.001,,
160,127.25,1484,1065,184.47205971000002,170972,170745,-27.065646812564037,1.2833739940713091,0.001,,
,,,,,171000,170877,-27.079272096807305,1.3322995977871346,0.001,126.3,183.39368431568147
160,127.34,1488,1070,184.57208905999997,171496,171267,-27.161835626455453,1.3789820464757772,0.001,,
,,,,,172000,171779,-27.19043681025505,1.2734999442473054,0.001,126.3,183.39368431568147
159,127.37,1492,1075,184.62184583,172005,,,,,,
159,127.4,1496,1078,184.65445757,172523,172291,-27.093325660342263,1.2949127696809315,0.001,,
,,,,,173000,172808,-27.23239047710712,1.4563969107774588,0.001,126.3,183.39368431568147
159,127.26,1500,1083,184.45175416,173028,,,,,,
159,127.48,1504,1087,184.73206849000002,173552,173326,-27.429935182843888,1.3682772815227509,0.001,,
,,,,,174000,173854,-27.34350580243922,1.335475376225952,0.001,126.3,183.39368431568147
159,127.64,1508,1092,184.92386764000003,174079,,,,,,
159,127.88,1512,1096,185.20535571,174599,174372,-27.24168473482132,1.3365928861312568,0.001,,
,,,,,175000,174886,-27.060812920331955,1.2938249544240534,0.001,126.3,183.39368431568147
159,127.84,1516,1100,185.15908235999999,175110,,,,,,
159,127.72,1520,1104,185.00315934,175616,175390,-27.287488996982574,1.338467723224312,0.001,,
,,,,,176000,175898,-27.378123299020235,1.2794011860839591,0.001,126.3,183.39368431568147
158,127.67,1524,1109,184.94736378000005,176125,,,,,,
158,127.55,1528,1112,184.79062167000004,176631,176409,-27.48934088812934,1.3584329079067896,0.001,,
,,,,,177000,176792,-27.32531840984638,1.2999564033288222,0.001,126.3,183.39368431568147
158,127.71,1532,1117,184.97775850000005,177146,176915,-27.35060601156266,1.301485120765562,0.001,,
158,127.75,1536,1121,185.02252685000002,177656,177430,-27.342123182993088,1.3455789652135637,0.001,,
,,,,,178000,177820,-27.331107052889738,1.3315887442140868,0.001,126.3,183.39368431568147
158,127.74,1540,1125,184.99020306999998,178164,177945,-27.32338554628434,1.3607189888954163,0.001,,
158,127.77,1544,1129,185.01774256999997,178679,178459,-27.398427145821707,1.3739065382424303,0.001,,
,,,,,179000,178845,-27.273979158112496,1.3519808144280405,0.001,126.3,183.39368431568147
157,127.78,1548,1134,185.02526748,179183,178969,-27.461227047827936,1.407724884248549,0.001,,
157,127.57,1552,1137,184.76479958000004,179684,179469,-27.217847116531864,1.351578342337762,0.001,,
,,,,,180000,179843,-27.26950486501058,1.3662253455682234,0.001,126.3,183.39368431568147
157,127.74,1556,1142,184.96180244000004,180204,179978,-27.44806536506204,1.3376422294863948,0.001,,
157,127.55,1560,1145,184.71531206,180695,180473,-27.294748024862322,1.3696798315790832,0.001,,
,,,,,181000,180865,-27.180249698345477,1.3659295571669368,0.001,126.3,183.39368431568147
157,127.45,1564,1150,184.58180360999998,181209,180989,-27.044108452335482,1.367691883637059,0.001,,
157,127.66,1568,1153,184.84525069000003,181731,181500,-27.326609949911795,1.3946746655048863,0.001,,
,,,,,182000,181883,-27.301296913017662,1.3446083765918926,0.001,126.3,183.39368431568147
157,127.83,1572,1158,185.06496105,182232,182008,-27.462176671103826,1.3377313022613526,0.001,,
157,127.71,1576,1162,184.93356900999999,182736,182519,-27.338965128338526,1.3281982649029709,0.001,,
,,,,,183000,182897,-27.313304719470796,1.3915293278202179,0.001,126.3,183.39368431568147
157,127.84,1580,1166,185.08242731,183257,183031,-27.31250466873397,1.3196515912440285,0.001,,
157,127.88,1584,1170,185.15027189000003,183760,183540,-27.384575344267347,1.3535705918357486,0.001,,
,,,,,184000,183791,-27.445253069438632,1.3217603147975983,0.001,126.3,183.39368431568147
156,127.61,1588,1175,184.81065417,184257,184038,-27.328816906098396,1.3987737855603617,0.001,,
156,127.56,1592,1178,184.74270073999992,184761,184539,-27.39261618256569,1.3096563746221364,0.001,,
,,,,,185000,184803,-27.230265308828915,1.3155980014452968,0.001,126.3,183.39368431568147
156,127.68,1596,1183,184.87508914999998,185291,185058,-27.463757415316,1.305769186411331,0.001,,
156,127.76,1600,1186,184.97128866000006,185804,185580,-27.300882223880652,1.3593940935062088,0.001,,
,,,,,186000,185836,-27.381504327058792,1.340155425503498,0.001,126.3,183.39368431568147
156,127.68,1604,1191,184.84917926000003,186320,186096,-27.43036990011892,1.3558276024291185,0.001,,
156,127.54,1608,1194,184.67490798,186833,186604,-27.27919372435539,1.345458290269298,0.001,,
,,,,,187000,186870,-27.28168397961241,1.350818355878194,0.001,126.3,183.39368431568147
156,127.56,1612,1199,184.71873239999996,187355,187127,-27.28299468755722,1.3487961343092512,0.001,,
156,127.59,1616,1202,184.75207709000003,187869,187652,-27.58240430317228,1.3373689594268798,0.001,,
,,,,,188000,187898,-27.224386122918897,1.2863366940329153,0.001,126.3,183.39368431568147
156,127.49,1620,1207,184.63279647999997,188365,188146,-27.470465300513094,1.315012678259709,0.001,,
156,127.47,1624,1210,184.61143467,188872,188647,-27.368383188716702,1.321491431899187,0.001,,
,,,,,189000,188777,-27.29693999657264,1.3089957228073708,0.001,126.3,183.39368431568147
155,127.49,1628,1215,184.64138919,189380,189166,-27.333664745092392,1.3925986289978027,0.001,,
155,127.34,1632,1218,184.46002215000001,189880,189665,-27.306525790502153,1.3214017422426314,0.001,,
,,,,,190000,189785,-27.268955834706624,1.3510810554027557,0.001,126.3,183.39368431568147
155,127.41,1636,1223,184.54408890000002,190397,190176,-27.250463128089905,1.3153014741544649,0.001,,
155,127.45,1640,1226,184.60356731000005,190909,190686,-27.272441430525348,1.2827899838221892,0.001,,
,,,,,191000,190814,-27.482228368520737,1.2925507659092546,0.001,126.3,183.39368431568147
155,127.34,1644,1231,184.47699997,191413,191192,-27.46271490672278,1.3046276793479918,0.001,,
155,127.41,1648,1234,184.58015779,191924,191698,-27.352107256650925,1.3673570430837572,0.001,,
,,,,,192000,191829,-27.335728249183067,1.4966348159404201,0.001,126.3,183.39368431568147
155,127.48,1652,1239,184.66579696999997,192432,192218,-27.17817112893769,1.412352793089306,0.001,,
155,127.42,1656,1242,184.6072413,192946,192727,-27.223397399439957,1.4052673357002663,0.001,,
,,,,,193000,192851,-27.373905304939516,1.41319239524103,0.001,126.3,183.39368431568147
155,127.67,1660,1247,184.92810704,193462,193232,-27.28540914020841,1.4655541377067567,0.001,,
155,127.51,1664,1250,184.74200118000002,193960,193742,-27.446110407511394,1.3989384983976683,0.001,,
,,,,,194000,193865,-27.097683265560963,1.3800464728014257,0.001,126.3,183.39368431568147
154,127.35,1668,1255,184.54444599000007,194466,194239,-27.18920640022524,1.3709347419738769,0.001,,
154,127.33,1672,1258,184.5090545,194965,194752,-27.139554977416992,1.3687508373260497,0.001,,
