rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_ep_length,eval/mean_reward
,,,,,89000,0.001,11.24961459324622,88756,-58.485876401265465,216.2,378.5183183282614
144.22,900,342.21385392,155,574,89102,0.001,11.944741426054964,88950,-58.43516591652153,,
144.06,904,340.11875799,155,576,89599,0.001,11.476891186179184,89393,-58.09117973141554,,
,,,,,90000,0.001,12.50916187502757,89861,-58.28971939728039,315.5,284.795052999258
147.02,908,339.10754098000007,155,582,90403,0.001,12.002566781119695,90176,-58.14867504940757,,
146.86,912,339.01589449,155,585,90921,0.001,12.3754414873799,90707,-58.325447930230034,,
,,,,,91000,0.001,11.131309125383021,90825,-57.8385320760436,133.9,335.26463490724564
146.72,916,340.10188072,155,589,91414,0.001,12.52307292498075,91192,-58.39429098275991,,
,,,,,92000,0.001,12.050493624386371,91737,-58.86437142861856,148.8,392.5073991537094
147.88,920,345.01117593999993,155,593,92018,,,,,,
149.18,924,350.43240439999994,155,596,92648,0.001,10.971416045146384,92396,-58.6048847150199,,
,,,,,93000,0.001,12.486463357594388,92843,-58.76182861328125,140.3,368.52389962673186
149.66,928,353.22548136000006,155,601,93216,0.001,11.559251055621461,92992,-59.281775105794274,,
148.69,932,350.19508998000003,155,604,93740,0.001,13.548323154449463,93516,-58.537938952445984,,
,,,,,94000,0.001,11.985680072865588,93873,-59.525381534657576,139.2,369.0113617360592
147.25,936,345.98135397,155,607,94228,0.001,13.363954031908953,94008,-58.91049615074606,,
147.01,940,345.87860134000005,155,610,94753,0.001,12.994213005212638,94538,-59.51477578970102,,
,,,,,95000,0.001,10.709650164219871,94791,-59.506159711239945,130.0,335.36600715518
146.51,944,345.49274228,154,614,95261,0.001,12.991235150231255,95038,-59.52271240476578,,
145.25,948,341.95598750000005,155,617,95777,0.001,12.091949197981092,95554,-59.26422736758278,,
,,,,,96000,0.001,10.291511037770439,95817,-59.29313373565674,128.8,337.1798808097839
143.66,952,336.6977060500001,154,621,96304,0.001,9.842943747838339,96071,-59.684715513199095,,
141.94,956,331.86998012,155,624,96801,0.001,12.992176308351404,96580,-59.310478401184085,,
,,,,,97000,0.001,10.828627703681825,96831,-59.501311892554874,128.9,335.2740722298622
140.76,960,328.46172382000003,154,628,97325,0.001,11.258056256308484,97099,-59.64884424921292,,
140.65,964,329.64394632000005,155,631,97843,0.001,10.524662421859858,97616,-59.51691477226488,,
,,,,,98000,0.001,10.24380367193649,97881,-60.01158335671496,130.3,335.53308100104334
140.45,968,330.16696472999996,154,635,98383,0.001,10.992000963952806,98155,-59.98376374774509,,
140.14,972,329.31099608000005,155,638,98935,0.001,11.18553407282769,98722,-60.04788410814503,,
,,,,,99000,0.001,10.062933135236431,98839,-59.88502081509294,137.7,355.80174872875216
139.97,976,329.57043903,154,642,99484,0.001,11.498302742950898,99255,-60.0428216529615,,
139.03,980,327.41717088999997,154,644,99939,0.001,11.786930765424456,99710,-60.50073980906653,,
,,,,,100000,0.001,12.057450032771978,99843,-60.34131622314453,130.6,324.8628203034401
139.15,984,328.9180814399999,154,649,100521,0.001,12.555928092332756,100287,-60.21623973604999,,
,,,,,101000,0.001,12.186499732439636,100815,-60.88631995779569,125.7,311.959581387043
138.58,988,327.35974394,154,653,101027,,,,,,
139.34,992,331.66872064999995,154,656,101564,0.001,12.481828348453229,101340,-60.24772467980018,,
,,,,,102000,0.001,12.14079072582188,101876,-60.8338465904122,132.1,329.9465678691864
135.89,996,327.57189471,154,660,102100,,,,,,
135.39,1000,329.81179398,154,663,102641,0.001,14.639409656672514,102411,-60.50903010368347,,
,,,,,103000,0.001,11.0961978008498,102819,-61.05816297388788,140.2,361.774049025774
136.01,1004,335.36239248,154,667,103200,0.001,11.879011339611477,102963,-60.7784087922838,,
133.45,1008,339.34562903,154,670,103748,0.001,12.250235220543424,103519,-61.35442681746049,,
,,,,,104000,0.001,10.755159267626311,103842,-60.88912903635126,144.6,387.1838264584541
134.41,1012,344.01030897000004,154,675,104362,0.001,14.14410759556678,104140,-60.86797031279533,,
135.31,1016,347.48120445000006,154,678,104945,0.001,10.157817175788601,104705,-61.131584616268384,,
,,,,,105000,0.001,11.446827868620554,104849,-60.540368715922035,153.6,423.06241337656974
135.73,1020,350.12623891999993,154,682,105591,0.001,12.2970190346241,105338,-61.696610397762726,,
,,,,,106000,0.001,11.827719865264473,105818,-61.84989233331366,203.9,552.2432574152947
136.13,1024,350.92661796,154,688,106261,0.001,13.164589729309082,105993,-61.780169607579026,,
136.91,1028,352.31618797999994,154,692,106907,0.001,12.81600613694091,106677,-61.77015342175121,,
,,,,,107000,0.001,12.285046282099254,106811,-62.17071834962759,147.2,370.1921977996826
137.66,1032,354.23445325999995,154,696,107506,0.001,13.01703444233647,107252,-62.26548531476189,,
,,,,,108000,0.001,12.259140005174851,107879,-62.03137547810872,140.2,343.2090098083019
138.95,1036,357.49636474,154,701,108123,,,,,,
139.85,1040,359.79529215999986,154,704,108738,0.001,12.365348955400947,108456,-62.69781458055651,,
,,,,,109000,0.001,14.560770043901577,108799,-62.55116736583221,146.1,361.19551526904104
140.24,1044,360.47371505,154,708,109285,0.001,14.03512672160534,109023,-62.51810617649809,,
140.77,1048,361.4394654800001,154,711,109854,0.001,13.938563121876246,109620,-62.47492975584218,,
,,,,,110000,0.001,12.210484674011452,109758,-62.09232241865517,156.6,397.91199097037315
141.25,1052,361.79930529999996,154,715,110429,0.001,12.953644630312919,110195,-62.92766098976135,,
,,,,,111000,0.001,14.691638084436883,110646,-62.68305171163458,148.0,363.5700998187065
143.4,1056,366.08317443999994,154,721,111141,0.001,12.781176583272106,110911,-62.76474617466782,,
145.02,1060,370.1862321099998,154,724,111827,0.001,13.430204157926598,111552,-62.68967963553764,,
,,,,,112000,0.001,12.953855520679104,111886,-62.648795885917465,134.2,318.47582681775094
145.17,1064,369.70857405999993,154,729,112360,0.001,12.43166908547898,112140,-63.64009569512039,,
144.96,1068,367.87436572999997,154,731,112879,0.001,13.351729006380648,112657,-63.08159060091586,,
,,,,,113000,0.001,12.695641165687924,112783,-63.12590438600571,130.8,305.91345313191414
144.71,1072,365.87207908,154,735,113406,0.001,13.739269354664687,113181,-63.425724955967496,,
144.57,1076,365.12897469,154,738,113941,0.001,13.87092352848427,113707,-63.89055247055857,,
,,,,,114000,0.001,13.470929926720219,113845,-63.13322680929433,141.7,341.3793301105499
145.89,1080,368.38005039,154,743,114528,0.001,13.897954963975483,114298,-63.37756056255765,,
,,,,,115000,0.001,14.761254324632532,114850,-63.61288345561308,140.0,343.0929914355278
145.54,1084,366.64811749,154,747,115075,,,,,,
146.04,1088,367.42597745,154,750,115631,0.001,17.168627543581856,115407,-63.96302307976617,,
,,,,,116000,0.001,14.078241684640101,115814,-63.47372465867262,153.7,392.5601501703262
147.09,1092,369.24238111000005,153,755,116273,0.001,14.70477786593967,116039,-63.522901909691946,,
147.47,1096,369.59031265,154,758,116847,0.001,16.34239312831093,116617,-63.05114673165714,,
,,,,,117000,0.001,16.498614439323767,116751,-62.94446614962905,150.9,365.84482263326646
150.57,1100,373.88599115000005,154,763,117698,0.001,13.56881315297094,117442,-62.99635853179514,,
,,,,,118000,0.001,14.72576371010612,117879,-63.262408424826226,139.0,336.6512207746506
150.57,1104,373.05465415000003,154,767,118257,0.001,13.887392231396266,118019,-62.82908434186663,,
150.85,1108,372.83570077,154,770,118833,0.001,15.003403789118716,118599,-62.926894890634635,,
,,,,,119000,0.001,15.740318749697154,118868,-62.80459698763761,150.3,377.9798885345459
150.27,1112,370.06029792999993,154,774,119389,0.001,14.92426976583954,119158,-62.471351908214054,,
150.14,1116,368.07646058000006,154,777,119959,0.001,16.251118883108482,119714,-62.539257783156174,,
,,,,,120000,0.001,15.682510577592273,119863,-62.59031847360972,133.7,318.4082112789154
149.78,1120,364.62489559999995,154,781,120569,0.001,15.139874336394398,120321,-62.554655681956895,,
,,,,,121000,0.001,15.846839636144503,120837,-62.20646199640238,138.7,341.2463070034981
149.56,1124,362.85170464,154,786,121217,0.001,15.795121532639646,120990,-62.034297249533914,,
148.73,1128,360.2815772900001,154,789,121780,0.001,17.18940840108054,121548,-62.13933846609933,,
,,,,,122000,0.001,16.390551686286926,121840,-61.62610988127879,135.5,327.1037084043026
148.54,1132,359.27963469,154,793,122360,0.001,14.213196210507993,122115,-61.655852588255016,,
147.5,1136,356.2987299,154,796,122873,0.001,16.800039321418822,122658,-62.01906543970108,,
,,,,,123000,0.001,15.13979927030932,122777,-61.53192326173944,131.8,314.80429086685183
146.92,1140,353.93181857999997,154,800,123430,0.001,15.649120516449441,123192,-61.75584168867631,,
146.56,1144,352.08032724000003,154,803,123941,0.001,16.488014111916225,123727,-61.230136712392174,,
,,,,,124000,0.001,14.409458944353007,123845,-61.4596326795675,128.6,298.2042780518532
146.13,1148,350.08570483000005,154,806,124467,0.001,14.787222084424174,124256,-61.63274302952726,,
,,,,,125000,0.001,15.553587348937988,124783,-61.94588808859548,133.2,320.4437644839287
145.94,1152,349.15313283,154,810,125023,,,,,,
144.17,1156,344.7190412300001,154,813,125558,0.001,16.275868850211573,125332,-61.117640351595945,,
,,,,,126000,0.001,14.567493711199079,125871,-60.70428984043962,124.2,285.4823316454887
142.63,1160,339.59912704000004,154,817,126090,,,,,,
141.83,1164,336.91387148999996,154,819,126543,0.001,17.18060132692445,126334,-61.40119163945036,,
,,,,,127000,0.001,15.012303538620472,126815,-60.69820898771286,108.7,235.61069326996804
141.53,1168,335.87956040999995,154,823,127032,,,,,,
140.84,1172,333.55927061999995,154,825,127490,0.001,14.746806357123635,127287,-60.738117495450105,,
140.2,1176,330.73314031,154,828,127961,0.001,15.582493206061939,127739,-60.71182518005371,,
,,,,,128000,0.001,16.085980589427646,127865,-59.91291046142578,116.1,256.2373703956604
138.97,1180,326.85436328,154,831,128425,0.001,15.170845807083253,128204,-60.033720324116366,,
138.46,1184,324.45745162,154,834,128921,0.001,16.85037226755111,128708,-59.34377144985512,,
,,,,,129000,0.001,14.655031758495886,128825,-59.89728565873771,121.0,268.76334277391436
137.79,1188,322.37388970999996,154,837,129410,0.001,15.673644094756156,129194,-59.54494123747855,,
136.68,1192,319.1833276400001,154,840,129941,0.001,16.399857636654016,129722,-59.23326966256806,,
,,,,,130000,0.001,16.05490837252237,129845,-59.04465703495213,129.6,294.5998849093914
136.34,1196,317.69806524,154,843,130481,0.001,15.121384590391129,130235,-59.08286454942491,,
,,,,,131000,0.001,14.869474041730838,130794,-58.92483036553682,149.4,368.0001828074455
133.45,1200,312.93175418000004,154,847,131043,,,,,,
133.58,1204,313.01775947000004,154,850,131615,0.001,16.53727960586548,131371,-58.27483727898396,,
,,,,,132000,0.001,17.356497714189977,131799,-58.43097655499568,135.4,320.7271509051323
133.32,1208,312.64242217,154,854,132165,0.001,16.00508187258685,131934,-58.34020109737621,,
133.21,1212,311.98221003,154,857,132710,0.001,15.946675062179565,132474,-58.44458204327208,,
,,,,,133000,0.001,14.914978601430592,132766,-57.649985463995684,143.1,353.3200970888138
132.9,1216,311.70482126999997,154,861,133249,0.001,16.56793309902323,133035,-57.76037479269093,,
132.69,1220,311.80818573,154,864,133838,0.001,15.594039330571334,133603,-57.612386798858644,,
,,,,,134000,0.001,18.14042858252848,133875,-57.25430927854596,106.7,231.16015384197235
131.02,1224,307.30404978,154,867,134319,0.001,16.113402969909437,134105,-57.20242130395138,,
130.65,1228,305.73622806,154,870,134845,0.001,16.512542653591076,134623,-57.571736744471956,,
,,,,,135000,0.001,16.885834277622283,134749,-57.37499309721447,148.4,372.2251740217209
129.86,1232,303.2791214,154,874,135346,0.001,15.542091575162164,135142,-56.88379399529819,,
129.15,1236,300.56977271000005,154,876,135788,0.001,15.265716168615553,135596,-56.418499063562464,,
,,,,,136000,0.001,18.950596270737826,135800,-56.580877233434606,124.5,287.44495660066605
128.32,1240,298.24739711999996,154,880,136262,0.001,15.348740458488464,136043,-56.51997680664063,,
128.74,1244,300.01741269999997,154,883,136815,0.001,15.75599556533914,136563,-56.6807366923282,,
,,,,,137000,0.001,15.734764222857319,136877,-56.39584345757207,137.0,330.954338490963
129.0,1248,301.1130656,154,887,137367,0.001,15.931869716509015,137143,-56.059772218976704,,
127.45,1252,296.56393850999996,154,889,137768,0.001,16.141319000359736,137599,-55.9202556032123,,
,,,,,138000,0.001,17.173955852602734,137834,-55.97870325159143,80.7,175.82001677155495
127.3,1256,294.70608073,154,892,138288,0.001,16.920828484200143,138102,-55.999682864627324,,
127.84,1260,297.59616941,155,895,138874,0.001,17.82056708577313,138622,-55.650726704657835,,
,,,,,139000,0.001,17.81770725092612,138899,-55.71197141011556,120.8,279.0710934996605
128.36,1264,299.17393715,154,899,139379,0.001,17.27520712771157,139165,-55.695759892463684,,
127.99,1268,298.76615053,155,901,139831,0.001,17.936970048278344,139633,-55.40694046020508,,
,,,,,140000,0.001,16.680821680042843,139881,-55.80716125279257,132.5,319.1517290353775
129.2,1272,302.65478097999994,155,905,140410,0.001,18.81450652399807,140150,-55.32444107700402,,
128.0,1276,300.46867571,155,907,140761,0.001,15.024459186353182,140527,-55.75989612780119,,
,,,,,141000,0.001,17.95883318149682,140797,-55.11219261631821,136.9,317.95032383203505
129.49,1280,305.31360100999996,155,911,141374,0.001,17.096127680960418,141113,-55.02695850993312,,
130.18,1284,308.46612462,155,915,141939,0.001,17.535572570666933,141804,-54.7093738733336,,
,,,,,142000,0.001,18.65951423155956,141843,-54.63143539428711,173.1,426.1154446005821
131.94,1288,313.83106289999995,155,919,142604,0.001,18.88184308413393,142348,-55.05896641295633,,
,,,,,143000,0.001,18.188855808146677,142802,-55.11235798269078,144.2,341.4212695360184
132.51,1292,315.56665150000003,154,923,143192,0.001,18.780016238872822,142958,-54.70855810703375,,
130.87,1296,311.14508775999997,155,925,143568,0.001,17.635830747164214,143311,-54.2866457425631,,
129.48,1300,306.77913476000003,155,928,143991,0.001,18.6284958711311,143766,-54.39074524836754,,
,,,,,144000,0.001,18.16843658269838,143895,-54.23135495185852,124.0,287.77755600214005
128.2,1304,303.00009201,154,931,144435,0.001,18.021482874949772,144242,-54.20462131500244,,
127.69,1308,300.76666543,155,934,144934,0.001,18.442392259836197,144722,-54.08744090795517,,
,,,,,145000,0.001,18.5132014669221,144838,-54.2792608326879,125.6,285.43974034786226
127.2,1312,298.8932637,155,938,145430,0.001,18.79114407249119,145203,-54.113166072912385,,
127.03,1316,297.65788048999997,155,941,145952,0.001,17.17494383279015,145738,-53.8087849336512,,
,,,,,146000,0.001,17.46933624299906,145856,-53.79085579565016,129.1,306.18890557289126
125.67,1320,292.76956444,154,945,146405,0.001,16.402208777574394,146214,-53.71758402310885,,
125.44,1324,292.12370060000006,154,947,146863,0.001,17.17640281108118,146636,-54.13861711563602,,
,,,,,147000,0.001,18.271774985209234,146886,-53.6839214960734,140.6,342.0475835621357
125.5,1328,292.47839159,154,951,147395,0.001,18.42381252142099,147174,-54.26407658503606,,
125.5,1332,291.9322865799999,154,954,147896,0.001,17.68887358176999,147684,-53.714944716422785,,
,,,,,148000,0.001,16.550216847452624,147800,-54.229004366644496,131.6,305.44118374586105
126.02,1336,293.51795461999995,154,958,148390,0.001,18.1825849345473,148167,-53.71420294339539,,
126.04,1340,293.12771042,154,960,148866,0.001,16.750696565350914,148654,-53.42324725652145,,
,,,,,149000,0.001,19.26946724869135,148897,-53.28985704694475,110.2,240.2283502817154
125.5,1344,290.62704362,154,964,149365,0.001,17.438221627015334,149144,-53.32282732450045,,
124.76,1348,287.82451349999997,154,966,149843,0.001,17.823627423431915,149629,-53.74461642766403,,
,,,,,150000,0.001,18.05118754731507,149866,-53.48822199503581,117.6,258.2918065190315
125.49,1352,289.83027892,154,970,150317,0.001,18.536530217816754,150103,-53.53637990643901,,
124.92,1356,288.85982885000004,155,972,150780,0.001,16.252328961582506,150567,-53.65938199576685,,
,,,,,151000,0.001,17.272522379004435,150799,-53.92219797770182,126.3,286.44324147701263
123.82,1360,283.98865332,154,976,151256,0.001,17.263882688113622,151042,-53.69299929482596,,
123.42,1364,282.69708435999996,155,978,151721,0.001,17.646019744873048,151511,-53.61950750518263,,
,,,,,152000,0.001,18.373762391571304,151863,-53.42517392388706,135.5,318.71832661032676
123.93,1368,283.5001968099999,154,982,152224,0.001,18.41571833537175,152006,-53.78876278135512,,
123.04,1372,280.53674757999994,155,985,152714,0.001,16.78420828370487,152493,-53.31944364659927,,
,,,,,153000,0.001,18.96564029966082,152878,-53.96876449584961,128.3,292.48514639139177
124.69,1376,284.2178376,154,989,153230,0.001,18.890594519968108,153005,-54.03465694851346,,
123.74,1380,281.08906826,155,991,153748,0.001,17.01530507951975,153519,-53.79672700166702,,
,,,,,154000,0.001,17.43848139289918,153820,-53.84028865445045,135.2,309.7234481692314
121.08,1384,273.33869973000003,154,994,154047,,,,,,
120.02,1388,269.70030419,154,997,154606,0.001,18.53322730745588,154371,-54.17505193437849,,
,,,,,155000,0.001,17.507611642476,154809,-53.81708712326853,150.1,352.86175441741943
120.02,1392,269.44561289,154,1001,155194,0.001,17.22596519075591,154954,-53.933849230204544,,
122.24,1396,275.34898498999996,155,1005,155792,0.001,17.11161596775055,155559,-53.96046600341797,,
,,,,,156000,0.001,17.544865405118024,155858,-53.94578693531178,198.7,452.64148070812223
126.47,1400,284.50572624000006,155,1010,156638,0.001,17.378598857200007,156265,-54.17248026529948,,
,,,,,157000,0.001,17.862605568458292,156832,-54.35158875564049,185.2,408.97665774822235
130.19,1404,292.25832863000005,154,1016,157454,0.001,17.35001851753755,157170,-54.03936901959506,,
,,,,,158000,0.001,18.51113127407275,157667,-54.22042224281713,204.2,447.80277601480486
133.2,1408,299.19744462999995,154,1022,158254,0.001,19.631191310092543,158005,-54.14167313886112,,
,,,,,159000,0.001,17.050133852022036,158845,-54.28590597425188,213.3,519.7186433315277
137.04,1412,307.83468676,154,1029,159134,,,,,,
139.9,1416,314.31053397,154,1034,159942,0.001,18.945581618917114,159666,-54.13449719217088,,
,,,,,160000,0.001,17.598706107669408,159846,-54.43473218282064,263.0,601.9933204650879
,,,,,161000,0.001,18.43530459620736,160728,-54.84229611483487,196.6,393.22333896160126
146.44,1420,329.06199134,154,1043,161049,,,,,,
150.57,1424,340.76366347000004,154,1047,161920,0.001,18.627797585814747,161621,-54.67122914897862,,
,,,,,162000,0.001,17.632194091533794,161824,-54.82917366775812,180.8,456.9057365179062
151.71,1428,343.82371133,154,1052,162566,0.001,19.009577295282384,162271,-54.81623391790704,,
,,,,,163000,0.001,18.24307455482896,162747,-55.324631013732024,190.9,459.22471936941145
155.17,1432,352.61719755000007,154,1058,163413,0.001,17.44670740596911,163115,-55.336485692074426,,
,,,,,164000,0.001,17.065556607748334,163791,-55.194574757626185,141.3,334.95071547031404
156.35,1436,356.20861609,154,1063,164025,,,,,,
157.67,1440,360.3216366,154,1067,164633,0.001,18.62582082440776,164390,-55.28553502987592,,
,,,,,165000,0.001,16.55293128693026,164863,-55.38612295451917,180.1,444.83665308952334
159.08,1444,365.0701094,154,1072,165273,0.001,17.427310306885662,165033,-55.543662037568936,,
161.25,1448,371.6273205500001,154,1076,165968,0.001,17.00595188140869,165688,-55.712080441988434,,
,,,,,166000,0.001,17.29744303744772,165872,-55.5579890790193,151.1,362.9725043773651
162.38,1452,375.08635512999996,154,1080,166555,0.001,16.78698953846157,166308,-55.4031867980957,,
,,,,,167000,0.001,17.310782149247046,166840,-55.9507973353068,154.4,375.0456577181816
164.41,1456,382.00060835999994,154,1085,167221,0.001,16.713528719213272,166984,-55.81461816363864,,
165.9,1460,386.99763486999996,154,1088,167846,0.001,17.49098532067405,167603,-55.56377940707736,,
,,,,,168000,0.001,17.27088428832389,167898,-55.807387687064505,142.4,336.5342417120934
166.99,1464,390.4839403499999,154,1093,168420,0.001,17.70538416116134,168187,-55.72936873505081,,
167.57,1468,392.4622454799999,154,1096,168981,0.001,16.40392763203588,168744,-55.81838639141762,,
,,,,,169000,0.001,17.822016553675876,168885,-56.47490964617048,139.6,324.06548966169356
168.58,1472,395.40506748,154,1100,169572,0.001,17.15392799866505,169331,-55.76144785758777,,
,,,,,170000,0.001,16.968240192101437,169899,-56.14227420468874,134.6,307.6604103922844
169.03,1476,396.4048083700001,153,1104,170133,,,,,,
169.59,1480,397.78749875999995,154,1108,170707,0.001,18.222475622741268,170456,-56.154820939184916,,
,,,,,171000,0.001,17.250636153361377,170884,-55.997864947599524,144.9,345.5593812704086
172.26,1484,404.58862010999997,153,1112,171273,0.001,17.481238581917502,171038,-56.54915326601499,,
172.08,1488,404.32336085,153,1115,171814,0.001,18.492447777399942,171578,-56.129015120248944,,
,,,,,172000,0.001,16.321973767313924,171861,-56.62161448304082,138.9,320.4350110888481
171.83,1492,403.53783516,153,1120,172377,0.001,18.40386763055816,172139,-56.38203782301683,,
171.37,1496,402.22159387999994,153,1123,172929,0.001,17.559413590901336,172701,-56.55506424165108,,
,,,,,173000,0.001,18.11188220616543,172833,-56.225002924601235,132.8,303.33936628103254
168.39,1500,396.92101524,153,1127,173477,0.001,18.88670050857851,173246,-55.985474853515626,,
,,,,,174000,0.001,17.73688793182373,173816,-56.32666842142741,139.1,328.74082119464873
165.99,1504,392.89441205,153,1131,174053,,,,,,
163.63,1508,387.5917879699999,153,1134,174617,0.001,16.537335054294484,174378,-56.325414245193066,,
,,,,,175000,0.001,17.640022904905553,174807,-56.55123143653347,147.4,351.4406059265137
160.73,1512,381.57228281999994,153,1138,175207,0.001,17.303954465927617,174962,-56.45582179534129,,
158.19,1516,375.79253209999996,153,1141,175761,0.001,17.75462213813836,175519,-56.31362484523228,,
,,,,,176000,0.001,18.444183240270917,175822,-56.482899243318585,139.8,329.9381335377693
152.88,1520,364.3824310399999,153,1146,176337,0.001,17.478809328432437,176100,-56.4879145341761,,
149.9,1524,356.09792290999997,153,1149,176910,0.001,17.2240452046017,176670,-56.62736843654088,,
,,,,,177000,0.001,17.89296125703388,176814,-56.73910019132826,134.4,306.5858160495758
148.84,1528,352.86884654999994,153,1153,177450,0.001,16.71662564277649,177216,-56.6590692960299,,
145.75,1532,345.27248793,153,1156,177988,0.001,17.17981682104223,177766,-56.59933494119083,,
,,,,,178000,0.001,19.508604363789633,177892,-56.43740099952335,149.6,358.4938028216362
145.03,1536,343.13371338,153,1159,178528,0.001,18.627278408637412,178289,-56.72150233342097,,
,,,,,179000,0.001,17.674664097772517,178861,-56.882829370632976,152.4,354.0742425560951
144.67,1540,341.77106742999996,153,1164,179100,,,,,,
144.92,1544,341.56618787,153,1167,179765,0.001,19.28453624609745,179514,-56.79885804509542,,
,,,,,180000,0.001,17.059019504777538,179818,-57.191471099853516,143.2,323.3980538249016
143.99,1548,338.50632448000005,153,1171,180367,0.001,17.472260453898436,180129,-56.60204232044709,,
144.26,1552,338.90105858999993,153,1175,180981,0.001,16.402495018847578,180731,-57.194795088334516,,
,,,,,181000,0.001,16.157113911269548,180885,-56.87140264139547,148.8,353.72022062540054
143.57,1556,336.11989047,153,1179,181578,0.001,18.295784318683953,181334,-57.1344421286332,,
,,,,,182000,0.001,18.115757211824743,181837,-57.47766255397423,169.2,402.81286091804503
144.86,1560,337.1665113699999,153,1184,182332,0.001,16.227658421284442,182022,-57.21374048212523,,
,,,,,183000,0.001,17.44629468481525,182793,-57.52785762987639,149.4,359.4179186463356
146.51,1564,341.32569738,153,1189,183071,,,,,,
146.45,1568,341.2872866399999,153,1193,183626,0.001,18.482297994959072,183400,-57.34735149145126,,
,,,,,184000,0.001,17.12198813756307,183785,-57.70631057497055,135.9,320.0281294345856
145.93,1572,339.98822552999997,153,1196,184165,0.001,16.751880659473887,183924,-57.34315637860979,,
145.31,1576,338.6526402499999,153,1199,184664,0.001,17.023161298646702,184445,-57.44355985853407,,
,,,,,185000,0.001,17.31857855814808,184862,-57.7467878818512,142.0,339.71698969602585
145.2,1580,338.6388168900001,153,1203,185227,0.001,17.544165753655964,185006,-57.62981859842936,,
144.87,1584,337.9381973900001,153,1206,185760,0.001,18.365860616007158,185534,-57.695703691051854,,
,,,,,186000,0.001,18.420102026925157,185798,-57.397747267538044,132.7,306.99175478219985
145.43,1588,340.4461103600001,153,1210,186357,0.001,17.580796227310643,186066,-57.405324242331766,,
145.92,1592,342.35894335000006,153,1214,186969,0.001,18.13704930941264,186721,-57.2601752811008,,
,,,,,187000,0.001,19.54417079059701,186873,-57.330819481297546,148.8,357.70776230096817
146.07,1596,342.95223651999993,153,1218,187536,0.001,17.627943874994912,187301,-57.460884958902994,,
,,,,,188000,0.001,18.340933622965,187800,-57.60674067376887,146.5,350.46285605430603
147.21,1600,346.34230219999995,153,1223,188198,0.001,17.100743229324753,187948,-57.922582110843145,,
147.43,1604,346.7928095000001,153,1226,188796,0.001,18.462993608580696,188550,-57.83608611424764,,
,,,,,189000,0.001,16.54998732586296,188847,-57.318141310182334,304.0,703.159537255764
149.03,1608,350.71487920000004,153,1232,189520,0.001,18.026709987271218,189243,-57.41016234360732,,
147.06,1612,344.6090452800001,153,1234,189913,0.001,17.610893071708034,189595,-57.705029717807115,,
,,,,,190000,0.001,19.618905192022925,189817,-57.8459912549268,152.3,355.4193936944008
147.55,1616,345.6622552200001,153,1238,190516,0.001,19.424430971831278,190269,-57.591426046271074,,
,,,,,191000,0.001,20.45352163599498,190853,-57.52915470635713,126.3,288.87853543758393
147.27,1620,344.86409647999994,153,1242,191064,,,,,,
146.94,1624,343.36459702,153,1245,191604,0.001,17.25460186269548,191360,-57.63742441601224,,
,,,,,192000,0.001,16.532060481499933,191778,-58.02873738606771,133.6,307.8185307025909
146.93,1628,343.2979477,153,1249,192143,0.001,18.115591989623177,191922,-58.29148038228353,,
147.04,1632,343.69999815000006,153,1252,192692,0.001,17.754427213738435,192467,-58.13355389763327,,
,,,,,193000,0.001,18.203747547455947,192862,-57.67425177753835,146.9,350.52281962037085
147.16,1636,344.02139831000005,153,1256,193244,0.001,18.436252185276576,193009,-57.67897598057577,,
147.57,1640,344.81143326999995,153,1260,193857,0.001,18.955135546232526,193626,-57.43038701299411,,
,,,,,194000,0.001,16.98643956507059,193894,-57.927345446686246,129.3,299.27695739269257
146.26,1644,341.49519895,153,1264,194391,0.001,16.894692300867153,194169,-57.47614988640173,,
145.63,1648,340.03773555,153,1267,194930,0.001,18.698884377112755,194694,-57.98797872331407,,
,,,,,195000,0.001,16.929611696515764,194834,-57.740829358782086,134.0,313.12006945610045
144.78,1652,337.9064212900001,153,1271,195459,0.001,17.97782158666803,195217,-58.07237607240677,,
,,,,,196000,0.001,18.733754101505987,195772,-57.872884413775274,140.4,328.6445906162262
144.38,1656,336.69014943,153,1275,196016,,,,,,
142.42,1660,332.96536748,153,1278,196574,0.001,17.690903150872007,196344,-57.945579215271835,,
,,,,,197000,0.001,17.2762567381705,196868,-57.706053887644124,131.7,297.8756377696991
140.26,1664,327.20511128999993,153,1281,197097,,,,,,
140.25,1668,326.73816412,153,1284,197651,0.001,21.073890007019042,197405,-57.70209170926002,,
,,,,,198000,0.001,17.19949385348488,197829,-57.57666026844698,137.4,314.54526153206825
140.23,1672,326.57056586999994,153,1288,198188,0.001,18.04376280899589,197970,-57.84955081133775,,
140.68,1676,327.43068640999996,153,1291,198732,0.001,17.702590823173523,198488,-57.78049014596378,,
,,,,,199000,0.001,19.509807003487786,198775,-57.67203936369523,138.3,312.69549264907835
140.55,1680,326.55395433999996,153,1295,199282,0.001,19.414247458321707,199061,-57.90673577444894,,
140.64,1684,326.2428347,153,1297,199824,0.001,18.229192539000174,199581,-57.81539825654366,,
,,,,,200000,0.001,18.00737880525135,199875,-57.9512572615114,144.8,337.9195430397987
