train/critic_loss,time/time_elapsed,time/total_timesteps,train/n_updates,time/episodes,train/actor_loss,train/learning_rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
22.691780298276054,,87000,86924,,-110.55340143459946,0.001,,,,100.0,237.00199694037437
32.39232260651059,537,87159,86996,896,-109.54477649264865,0.001,162,310.61362680999997,123.14,,
25.353164055550746,540,87694,87529,900,-109.84985160827637,0.001,162,314.30852996,124.24,,
20.07573343206335,,88000,87939,,-109.913077397133,0.001,,,,143.9,396.9235116958618
22.992554667877826,544,88260,88085,904,-110.31180802436724,0.001,162,317.9191229,125.24,,
26.254771616634905,547,88815,88653,908,-110.90522693943333,0.001,162,326.75618865,127.52,,
24.598715297698973,,89000,88913,,-110.19505851499495,0.001,,,,128.1,308.94004985690117
22.134421759278236,550,89338,89176,912,-110.7457934393399,0.001,162,334.49713864,129.45,,
28.3036267837422,553,89903,89732,916,-111.35361094156902,0.001,162,341.7890975600001,131.19,,
24.259136994679768,,90000,89876,,-111.02425204383002,0.001,,,,137.8,380.7820605814457
30.038926548428005,558,90468,90297,920,-111.25049018859863,0.001,162,344.88469919999994,132.11,,
29.55740274838953,,91000,90876,,-110.92049713134766,0.001,,,,137.6,376.3397111237049
,562,91045,,924,,,161,353.29794132999996,134.47,,
26.089469592911858,565,91598,91435,928,-111.17638538905553,0.001,161,356.99432418,135.42,,
19.106786126675814,,92000,91843,,-112.09613059223562,0.001,,,,138.5,385.23593497276306
26.713122127725065,569,92145,91982,932,-111.06101902553013,0.001,161,357.9692124500001,135.61,,
23.082010896582354,572,92692,92525,936,-111.47708962180398,0.001,161,359.80769074000006,135.98,,
21.11175004012293,,93000,92943,,-111.38631693522136,0.001,,,,137.8,368.88054887652396
26.557824301719666,576,93249,93083,940,-112.18252683367048,0.001,161,360.32706086999997,136.12,,
26.05069491579816,579,93797,93632,944,-111.41451666090224,0.001,161,361.14741435,136.27,,
23.691262742451258,,94000,93910,,-112.44633135114397,0.001,,,,138.8,380.4532875418663
22.64686897967724,582,94345,94191,948,-112.33397412981306,0.001,161,361.17676830000005,136.35,,
23.55602028014812,585,94884,94733,952,-112.66625987461634,0.001,161,363.01157204,136.59,,
19.195602895752078,,95000,94857,,-113.15840985698085,0.001,,,,136.3,372.54026658535
18.988294803619386,589,95392,95241,956,-113.88209939772084,0.001,161,363.06113760000005,136.36,,
18.8828821083595,592,95960,95795,960,-113.55363623301189,0.001,162,363.54873216999994,136.35,,
12.545705418655837,,96000,95933,,-113.64417355302452,0.001,,,,138.5,382.3358434319496
26.41455995574478,595,96510,96340,964,-114.07898653470554,0.001,162,364.81155984,136.53,,
22.726303188513356,,97000,96906,,-113.73219890325842,0.001,,,,137.1,376.92088183164594
,599,97074,,968,,,161,366.29945369000006,136.74,,
22.143608210691767,602,97620,97447,972,-114.7706904624825,0.001,162,366.81953402000005,136.73,,
21.71030010495867,,98000,97861,,-114.30315549445875,0.001,,,,137.2,372.5628538072109
17.604328855446408,606,98182,98001,976,-114.48398797171457,0.001,162,368.96385626999995,136.95,,
17.429392366481007,609,98735,98565,980,-114.3436674638228,0.001,162,370.16615899000004,137.02,,
24.075733952773245,,99000,98898,,-114.85912571957236,0.001,,,,134.5,367.26484685540197
26.058381769778954,613,99327,99173,984,-115.67398363001206,0.001,161,372.55787381000005,137.39,,
24.138723925720875,616,99865,99709,988,-115.44507466191831,0.001,162,372.44246225,137.32,,
25.23905606232872,,100000,99838,,-114.10227121206431,0.001,,,,160.7,464.3760941386223
21.92123129596449,620,100431,100263,992,-115.88780149694992,0.001,161,372.84034814,137.5,,
33.36423649348266,623,100989,100822,996,-116.59392429405534,0.001,162,376.42224074999996,138.3,,
46.028618580954415,,101000,100962,,-115.52629939488003,0.001,,,,160.9,440.02436674833297
28.194646075793674,627,101601,101427,1000,-117.47104034423828,0.001,162,379.3489849300001,139.07,,
22.255798477063077,,102000,101898,,-117.22688533238002,0.001,,,,138.2,390.96988704800606
21.725279285289623,631,102199,102033,1004,-116.97508296681873,0.001,161,381.4764392,139.39,,
33.537522117856525,634,102758,102592,1008,-116.92394901329362,0.001,162,381.71282044,139.43,,
26.530980446355805,,103000,102870,,-117.4881596156529,0.001,,,,145.8,424.8079766511917
18.81803425844165,637,103317,103142,1012,-118.2984653417615,0.001,161,383.3071887699999,139.79,,
33.305716598188724,641,103943,103752,1016,-118.35259583708527,0.001,162,386.75445688,140.4,,
30.094268952927937,,104000,103916,,-118.33484714787181,0.001,,,,152.3,464.9203514277935
24.60591005086899,645,104495,104348,1020,-118.62959804534913,0.001,161,387.78828954000005,140.27,,
29.253441098663544,,105000,104935,,-118.77740446726482,0.001,,,,155.2,493.82593911886215
,649,105117,,1024,,,161,391.74858915,140.72,,
26.855043084829447,652,105734,105550,1028,-119.03567677815755,0.001,162,395.52374228,141.36,,
24.62402544877468,,106000,105863,,-119.49438946063702,0.001,,,,148.3,431.94205619692804
28.929263605894867,656,106290,106150,1032,-120.17410199782428,0.001,161,396.5390538599999,141.45,,
24.562826826654632,659,106756,106614,1036,-122.46792405227134,0.001,161,393.61535713999996,140.64,,
32.602225134107805,,107000,106864,,-121.22368419871611,0.001,,,,130.5,360.11352691054344
35.619806565087416,662,107263,107097,1040,-121.05195249360183,0.001,161,392.70619657000003,140.14,,
24.67775994591091,665,107764,107584,1044,-123.34475142380288,0.001,162,391.7260480500001,139.67,,
30.908796044844614,,108000,107895,,-123.21341280393963,0.001,,,,157.4,500.4118382513523
31.33715467263531,669,108370,108204,1048,-122.22036050495349,0.001,161,395.4477076200001,140.25,,
26.504920621416463,672,108911,108747,1052,-123.69955740401994,0.001,162,395.80690695000004,140.27,,
36.932854064189605,,109000,108884,,-123.9542311516361,0.001,,,,151.0,463.2674886465073
28.96539860060721,675,109459,109272,1056,-123.68209445837772,0.001,161,397.81959939,140.67,,
37.10140123854588,,110000,109848,,-124.55127373294553,0.001,,,,143.1,394.3222357869148
,679,110021,,1060,,,161,397.71579620999995,140.61,,
26.91231832067475,682,110549,110400,1064,-125.60509410048977,0.001,161,396.88728843000007,140.39,,
30.53067454610552,,111000,110941,,-125.90031749180385,0.001,,,,147.8,407.92477504611014
,686,111113,,1068,,,161,397.08281955000007,140.39,,
29.66940815798886,689,111587,111482,1072,-126.75054592556424,0.001,161,394.82813314000015,139.67,,
33.41149637802788,,112000,111946,,-127.30514618446087,0.001,,,,116.4,304.94818209409715
,692,112079,,1076,,,161,392.96213506,138.97,,
27.877590564971275,695,112618,112447,1080,-127.33716321672712,0.001,162,393.03543343999996,138.83,,
32.03222034717428,,113000,112934,,-128.82164317163927,0.001,,,,125.4,344.8352936089039
,698,113112,,1084,,,161,389.43972565,137.85,,
30.261462004727157,701,113747,113491,1088,-129.19145811365007,0.001,162,393.81411720000006,138.82,,
31.44238293321827,,114000,113878,,-129.34137156039853,0.001,,,,112.5,289.21933472752573
29.271561003500416,705,114255,114115,1092,-130.48376550982076,0.001,162,392.60203546000014,138.24,,
31.339380853958712,707,114821,114634,1096,-130.18358022516423,0.001,162,393.88775213,138.32,,
26.6408751629017,,115000,114956,,-130.61269491690177,0.001,,,,146.2,432.48148263692855
36.63345809070611,712,115403,115251,1100,-131.3828490457417,0.001,162,394.03040014,138.02,,
36.61456932692692,714,115916,115742,1104,-132.2571441387308,0.001,162,390.87996168999996,137.17,,
35.82486494220033,,116000,115889,,-131.76263124648838,0.001,,,,148.1,441.9462611377239
30.123569764196873,718,116544,116370,1108,-131.82042129834494,0.001,162,394.05906417,137.86,,
29.35434997547938,,117000,116831,,-132.52006213584642,0.001,,,,142.1,405.950497764349
39.936245291160816,722,117160,116996,1112,-132.54944638171827,0.001,162,396.62589787,138.43,,
38.94047966068738,725,117751,117587,1116,-134.15790526507652,0.001,162,394.99407066,138.08,,
31.948035818807195,,118000,117902,,-134.43038151773175,0.001,,,,177.0,545.1878447473049
36.870390325352766,730,118475,118285,1120,-134.16757379920736,0.001,162,401.90325068000004,139.8,,
38.12886521220207,732,118686,118626,1124,-135.57572078704834,0.001,162,386.4350481700001,135.69,,
44.290449529886246,733,118938,118754,1128,-135.8124451637268,0.001,162,373.94205222000005,132.04,,
43.87714883685112,,119000,118943,,-136.1653275489807,0.001,,,,72.8,193.2226271390915
39.601342245333456,735,119210,119150,1132,-134.52389149282172,0.001,162,365.22924138999997,129.2,,
30.830716078622,736,119482,119284,1136,-132.54553053114148,0.001,162,360.40016224,127.26,,
40.61042278834751,739,119817,119757,1140,-137.24179256663604,0.001,162,354.68930740000013,125.54,,
44.02470000858965,,120000,119941,,-136.09589083441372,0.001,,,,169.8,530.0057726502419
46.205716725637224,741,120264,120110,1144,-134.9556805778952,0.001,162,352.74155371999996,125.0,,
39.22053887579176,744,120733,120545,1148,-136.18518591986762,0.001,162,347.65189536,123.63,,
32.65313361509003,,121000,120843,,-135.89771427827722,0.001,,,,163.9,512.7490559160709
51.03506752982069,748,121322,121114,1152,-135.77164459228516,0.001,162,349.36417898,124.11,,
42.41294468838744,751,121940,121758,1156,-136.50399315066454,0.001,162,352.63010124,124.81,,
46.72821588208598,,122000,121913,,-137.052449213994,0.001,,,,149.0,448.6746579170227
35.27554800964537,755,122569,122374,1160,-136.65763673328217,0.001,162,356.38004892,125.48,,
41.76881767721737,,123000,122871,,-137.50641757740695,0.001,,,,153.0,469.44178902506826
35.72278988440305,760,123213,123022,1164,-138.51385397660104,0.001,162,362.23069812999995,126.64,,
44.47386558201848,764,123921,123697,1168,-138.94018725959623,0.001,162,368.7174977799999,128.08,,
35.47841423054032,,124000,123894,,-138.66114452631786,0.001,,,,83.5,167.6583490252495
53.59072932330045,767,124482,124203,1172,-138.86396428888494,0.001,162,371.27916906999997,128.95,,
41.69280850212529,,125000,124940,,-139.0108821077167,0.001,,,,243.2,658.9100186824799
,773,125322,,1176,,,161,381.00327355,132.43,,
44.536507121244505,,126000,125901,,-139.67220977350328,0.001,,,,307.7,979.0121102154255
,781,126185,,1180,,,161,387.00256567,135.67,,
41.86078927708768,,127000,126754,,-140.7286604958019,0.001,,,,232.3,726.9685249984265
,787,127100,,1184,,,161,401.24743950000004,139.88,,
49.52023113038805,,128000,127926,,-140.04617835150825,0.001,,,,308.9,985.6013545632362
,796,128346,,1188,,,161,420.86900861000004,145.99,,
48.06075184828752,,129000,128788,,-140.10136879814996,0.001,,,,897.9,2569.695747709274
37.32998455025234,809,129260,129129,1192,-141.07156066894532,0.001,159,435.65783966999993,150.05,,
43.40600282412309,812,129958,129767,1196,-142.71932132427509,0.001,159,440.10954676,151.37,,
55.167754789678064,,130000,129931,,-141.27497724207436,0.001,,,,154.4,461.9389479577541
37.629575374079685,816,130495,130309,1200,-143.26279165230545,0.001,159,438.48651764000005,150.92,,
39.48185559681484,819,130943,130835,1204,-141.64332798549108,0.001,159,436.03936050000004,150.27,,
38.61276601862024,,131000,130916,,-143.2035596894055,0.001,,,,104.3,249.4988252043724
50.15083616325654,822,131339,131229,1208,-143.02384985947026,0.001,159,426.50680032,147.95,,
48.740310552643564,824,131772,131631,1212,-143.13535253013052,0.001,159,418.7200048,146.12,,
36.64163188474724,,132000,131911,,-142.12619948968654,0.001,,,,90.7,195.176336479187
43.52009949573251,827,132138,131997,1216,-143.31182719385902,0.001,159,409.28471482000003,143.87,,
50.15130194356619,829,132579,132433,1220,-144.0481750488281,0.001,159,397.30982534,141.04,,
37.682082914537,,133000,132874,,-143.7317133257466,0.001,,,,117.4,303.019508934021
,833,133024,,1224,,,159,404.4983355399999,143.38,,
41.57665512084961,836,133502,133349,1228,-143.38072869085497,0.001,159,410.5621050500001,145.64,,
42.44326709776886,,134000,133852,,-144.5543205848107,0.001,,,,142.6,422.6013709545135
,839,134005,,1232,,,159,416.96556911,147.95,,
40.543233849908,842,134593,134436,1236,-143.75166183643125,0.001,159,427.63912802,151.11,,
48.956536309285596,,135000,134898,,-143.53371637517756,0.001,,,,150.8,462.04149624109266
46.92266394985709,847,135208,135055,1240,-142.89440135466748,0.001,159,438.50399723999993,153.91,,
50.25992344983051,850,135825,135627,1244,-144.92614373495414,0.001,159,445.73360342000007,155.61,,
34.00646644342141,,136000,135920,,-144.15913866387038,0.001,,,,177.4,587.5392600774765
37.959883939652215,855,136433,136273,1248,-144.65789504278274,0.001,159,451.21537394000006,157.0,,
64.9137370297403,858,136978,136829,1252,-144.7437945279208,0.001,159,450.0866582000001,156.56,,
32.422703305228815,,137000,136951,,-145.27613805552,0.001,,,,126.9,343.9334212243557
33.84376221611386,861,137452,137343,1256,-145.58516535683285,0.001,159,443.71576117000006,155.12,,
54.58740332769969,864,137997,137802,1260,-144.64024474128846,0.001,159,439.94774254,154.28,,
50.775106606029325,,138000,137970,,-145.27482205345518,0.001,,,,125.6,341.43053091168406
44.022264148878016,867,138509,138366,1264,-146.22223794871363,0.001,159,433.84069122,152.96,,
34.11445289273416,870,138982,138846,1268,-145.69202447706652,0.001,159,423.97522677,150.61,,
37.47063446919852,,139000,138955,,-146.24734016701026,0.001,,,,116.0,298.6773459434509
49.48144173829452,873,139477,139306,1272,-146.68408203125,0.001,159,422.2045075599999,149.95,,
37.014100119823546,,140000,139904,,-145.67983412742615,0.001,,,,141.5,421.45178857445717
,877,140056,,1276,,,159,416.3272508900001,147.34,,
47.57587844530742,880,140702,140450,1280,-147.33374506632487,0.001,159,415.02927305000003,145.17,,
55.73989414957772,,141000,140901,,-146.89966103882915,0.001,,,,148.1,450.7040147423744
40.197308586304445,885,141416,141233,1284,-147.86232950601234,0.001,159,410.43138443000004,143.16,,
58.91081987682142,,142000,141835,,-147.833470234118,0.001,,,,172.0,549.9840929150581
,889,142036,,1288,,,159,390.8020200900001,136.9,,
37.81649478778505,894,142984,142729,1292,-148.23716263032296,0.001,159,393.4526881900001,137.24,,
33.73816164752893,,143000,142957,,-147.31042072229218,0.001,,,,211.9,700.7592466115951
51.63239935950754,901,143950,143626,1296,-148.0507781982422,0.001,159,404.0788686100001,139.92,,
47.38484964145956,,144000,143923,,-148.43695429209117,0.001,,,,384.3,1322.300506299734
43.58341456632145,909,144983,144767,1300,-148.67935630923412,0.001,159,423.97422738000006,144.88,,
48.72243038560978,,145000,144956,,-149.82048114977385,0.001,,,,198.1,654.4400945007801
48.43139199062168,915,145775,145554,1304,-149.18877045313516,0.001,159,438.78502053000005,148.32,,
49.049730217166065,,146000,145953,,-150.49146584903494,0.001,,,,226.6,733.9548723459244
32.29236366896503,921,146602,146414,1308,-150.21324846385855,0.001,159,457.15315654,152.63,,
47.204295125500906,,147000,146778,,-150.26146608240464,0.001,,,,206.5,662.5807455956935
41.41357130637536,927,147327,147114,1312,-150.30423184908352,0.001,158,469.41691189000005,155.55,,
46.56596918623577,930,147888,147724,1316,-151.79651794433593,0.001,158,477.8879857,157.5,,
34.05867930224342,,148000,147861,,-150.24155268949622,0.001,,,,198.7,658.9489856362343
43.792729600128034,936,148700,148483,1320,-151.4928491265924,0.001,158,494.26416981999995,161.21,,
52.539885310178306,,149000,148854,,-151.81654659732357,0.001,,,,171.7,561.8587287664413
39.84771259014423,940,149393,149199,1324,-152.3659940447126,0.001,158,505.7512588199999,163.69,,
47.42880917043193,,150000,149949,,-151.4204520459445,0.001,,,,187.5,616.477078807354
,946,150139,,1328,,,158,517.26101453,166.37,,
35.74248545029584,949,150853,150676,1332,-152.94422338149127,0.001,158,526.30297338,168.48,,
46.54394716262817,,151000,150826,,-152.21242004394531,0.001,,,,163.1,494.5984939515591
48.24901115022055,954,151550,151356,1336,-153.55152930282964,0.001,158,530.8199936,169.57,,
49.21134259727564,,152000,151846,,-153.24592316016722,0.001,,,,190.5,611.1733319401741
44.11082563594896,959,152236,152042,1340,-153.59672561956913,0.001,158,533.03077608,170.28,,
41.41444849864745,,153000,152877,,-154.05392854110053,0.001,,,,246.3,805.7295631825924
,965,153174,,1344,,,158,545.02660726,173.49,,
41.96865199671851,,154000,153682,,-153.27220259772406,0.001,,,,241.7,808.803649175167
40.94655998366663,972,154236,153989,1348,-154.24675955180248,0.001,158,562.0702625800001,178.03,,
39.828732153948614,,155000,154871,,-153.89028778076172,0.001,,,,206.6,681.9020338892936
,978,155106,,1352,,,158,575.36844205,181.28,,
46.964497881313775,982,155972,155717,1356,-154.49544194314333,0.001,158,591.43430492,185.2,,
45.97592448351676,,156000,155945,,-153.8900550708436,0.001,,,,208.0,687.1381144940854
45.44829933392947,988,156885,156608,1360,-155.74257202148436,0.001,158,605.50540053,188.88,,
37.8456330909729,,157000,156858,,-156.60646752929688,0.001,,,,234.7,772.8935136139393
33.72486224478864,995,157858,157553,1364,-155.94410966400406,0.001,158,623.94546283,193.49,,
41.64754033946305,,158000,157831,,-156.83763792188904,0.001,,,,241.3,792.5535888075829
32.03590364234392,1002,158908,158582,1368,-157.16416564468267,0.001,158,646.5156853200001,199.26,,
48.76428103686177,,159000,158881,,-156.7176405119416,0.001,,,,337.5,1147.3589762091638
44.33861141204834,,160000,159815,,-157.93658243815105,0.001,,,,274.3,859.9346244573593
,1012,160188,,1372,,,158,674.92126919,207.11,,
47.03565036503431,,161000,160823,,-157.43055049708633,0.001,,,,330.9,1135.0716248750687
41.747638396196145,1021,161434,161122,1376,-158.1110919189453,0.001,157,700.23812963,213.78,,
43.09991944064001,,162000,161721,,-158.67623891648213,0.001,,,,291.2,950.8314468026161
39.53061352851483,1030,162983,162359,1380,-158.66896020798455,0.001,158,730.2657242799999,222.81,,
47.43038535317783,,163000,162956,,-159.01203693912979,0.001,,,,509.0,1675.9126948297023
46.266492251769165,,164000,163778,,-160.13368660044446,0.001,,,,257.8,875.5134669363499
41.617965448386556,1044,164366,164049,1384,-160.67485102900753,0.001,157,753.2923040100001,229.5,,
42.211281718897986,,165000,164770,,-160.69119538201227,0.001,,,,349.7,1147.7406345248223
47.99073856131074,,166000,165522,,-162.4303185322563,0.001,,,,670.4,2166.7607293963433
,1059,166029,,1388,,,156,789.43761419,239.93,,
39.36014037448875,,167000,166499,,-162.32810315778178,0.001,,,,449.0,1474.2039036989213
48.73484800618663,1071,167752,167274,1392,-163.03985979767884,0.001,156,816.02459119,247.68,,
50.879126576256596,,168000,167725,,-162.7483443874783,0.001,,,,293.0,992.5728277564049
41.014889053040484,1080,168842,168580,1396,-164.4519113177902,0.001,156,817.2339020600001,248.92,,
49.88582863503314,,169000,168815,,-164.05758014907184,0.001,,,,826.7,2656.8340199410914
47.92314346027374,,170000,169815,,-164.91573513793946,0.001,,,,361.8,1227.9731947302819
41.961749541312884,1098,170847,170590,1400,-166.063757622379,0.001,155,846.3156570500001,258.64,,
42.52165515733802,,171000,170820,,-165.89274318529212,0.001,,,,302.7,1036.867790865898
39.66788838704427,1106,171987,171707,1404,-166.18220260054977,0.001,155,857.3465437599999,262.12,,
46.11907274826713,,172000,171960,,-166.50127404881275,0.001,,,,355.1,1227.5687305867673
39.811200514522234,,173000,172789,,-167.23991086501485,0.001,,,,667.8,2223.2042303323747
36.17616544920823,1121,173932,173224,1408,-168.39861885560762,0.001,155,892.9023919599999,273.3,,
40.39389717701423,,174000,173905,,-168.60116307875688,0.001,,,,612.6,1982.321835654974
42.71067077272079,,175000,174916,,-168.92450063368852,0.001,,,,564.6,1660.5744522571563
,1137,175476,,1412,,,154,917.05492769,281.49,,
48.397688002276,,176000,175787,,-170.25191583576992,0.001,,,,481.5,1603.2880091130733
43.11643610502544,,177000,176515,,-170.6556309147885,0.001,,,,387.4,1309.6745321571827
,1150,177030,,1416,,,153,952.3825277,291.42,,
37.27604175950879,,178000,177431,,-171.42474693227038,0.001,,,,511.9,1573.2071629047393
45.8158388986732,,179000,178702,,-173.00304886789033,0.001,,,,637.5,2160.244170498848
,1169,179624,,1420,,,153,1006.21048004,309.24,,
48.01433732229904,,180000,179597,,-173.3530133138567,0.001,,,,532.8,1665.8869354486465
47.496428117752075,,181000,180597,,-173.86435778808593,0.001,,,,633.4,1962.6655447900296
38.580990922862085,,182000,181338,,-175.0751709283567,0.001,,,,340.6,1142.1812723994256
,1192,182193,,1424,,,152,1062.80347314,328.0,,
56.85398037079348,,183000,182548,,-175.34406713867187,0.001,,,,659.0,1862.2796313047409
48.67205532550812,,184000,183548,,-175.76108938598634,0.001,,,,537.8,1635.8861709952355
,1211,184575,,1428,,,152,1106.22404133,344.36,,
53.20359517207376,,185000,184817,,-176.93140206408145,0.001,,,,271.8,921.3863729596138
56.979421606593036,,186000,185884,,-176.83154912264843,0.001,,,,199.4,692.4422454655171
,1226,186120,,1432,,,151,1135.2646054299998,352.67,,
45.93721361990083,,187000,186886,,-177.83903292024166,0.001,,,,517.0,1670.7874494969844
41.03370163337044,,188000,187346,,-178.3749564792799,0.001,,,,326.7,1059.9221358656882
50.167175583839416,1244,188561,188346,1436,-178.1679337158203,0.001,151,1192.99851063,370.11,,
59.987247061295946,,189000,188809,,-178.6280831664148,0.001,,,,608.0,2045.5609911203385
42.141361470254054,1252,189364,189184,1440,-176.52742566560445,0.001,151,1198.31468341,371.28,,
48.99542757420758,,190000,189881,,-178.9026471306296,0.001,,,,285.4,957.14766471982
48.466999723129916,1259,190404,190119,1444,-178.43615273868338,0.001,151,1202.61045134,372.3,,
49.537927455420096,,191000,190654,,-178.84361267089844,0.001,,,,407.5,1390.6778780817986
46.40158941348394,1268,191456,191263,1448,-178.77699025472006,0.001,150,1203.01622571,372.2,,
50.49637199309935,,192000,191429,,-178.5926096353186,0.001,,,,640.6,2028.252552419901
50.20390988190969,,193000,192285,,-179.0616476694743,0.001,,,,669.1,2198.2094935417176
42.518353857027066,1289,193927,193000,1452,-178.8130227627035,0.001,150,1255.5818593800002,388.21,,
45.438842617670694,,194000,193900,,-179.34033393012152,0.001,,,,327.8,1070.8853723704815
50.85167489707358,,195000,194759,,-179.83265536326283,0.001,,,,443.8,1514.6972542285919
41.33156892415639,,196000,195166,,-180.87750019746667,0.001,,,,764.0,2467.306096994877
,1310,196193,,1456,,,149,1301.39860203,402.21,,
48.23206976235631,,197000,196498,,-180.87594144890107,0.001,,,,389.1,1279.1275011599064
41.190748678899446,1323,197669,197224,1460,-181.76157426412126,0.001,149,1319.34713791,407.84,,
50.19598481264981,,198000,197917,,-180.21123376553948,0.001,,,,368.2,1288.4658533513546
36.940032251949965,,199000,198379,,-180.42783329404634,0.001,,,,618.1,2114.627271014452
,1335,199075,,1464,,,149,1334.99150116,412.17,,
44.78814448776439,,200000,199847,,-181.82219337930485,0.001,,,,501.0,1656.0885810613631
