time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,40000,,,,,40.944817684134655,0.001,-85.09613172051047,39728,195.6,320.6704893767834
131,40717,308,308.46247803,236.58,624,37.69850629347342,0.001,-85.65163332150306,40352,,
,41000,,,,,30.574182698461744,0.001,-85.10076226128473,40722,271.6,448.42752544283866
131,41697,316,323.28737405,245.17,628,36.51881441369757,0.001,-85.91618341832728,41295,,
,42000,,,,,37.17996983563722,0.001,-86.45752977969042,41880,282.7,477.52768937945365
131,42644,325,337.48791588,253.27,632,34.15091858591352,0.001,-87.22384098597935,42460,,
,43000,,,,,38.74699627834818,0.001,-87.07877101068911,42651,250.4,416.38448679447174
130,43213,330,341.7607842399999,255.21,636,37.392027864456175,0.001,-87.09302474975586,43036,,
,44000,,,,,33.744196643506676,0.001,-88.06134606841812,43707,187.1,327.08890748023987
131,44294,337,359.27722896000006,265.03,640,33.624874680999696,0.001,-87.62441806342657,43961,,
131,44839,340,367.0460936799999,269.32,644,23.411853493996038,0.001,-88.61259401761569,44492,,
,45000,,,,,35.46642797775851,0.001,-88.41536980548888,44754,219.2,327.7791866600513
,46000,,,,,20.951730567530582,0.001,-88.79675006866455,45574,379.4,571.4469504535198
130,46033,351,384.4626233099999,280.27,648,,,,,,
131,46677,355,394.14912625000005,285.4,652,37.10317309518879,0.001,-89.491304917769,46345,,
,47000,,,,,28.602945069558757,0.001,-89.83279418945312,46821,910.4,960.9175442457199
,48000,,,,,33.86631110906601,0.001,-90.55798895263672,47821,734.4,805.208012443781
127,48141,378,407.48980092000005,295.76,656,32.444320702956894,0.001,-91.31023885435977,47939,,
,49000,,,,,34.10533785208678,0.001,-91.39983975685249,48056,642.8,711.9598250091076
126,49742,393,413.68761716,298.54,660,35.585180295597425,0.001,-92.95187516645952,49542,,
,50000,,,,,23.876205957503547,0.001,-93.26604648806014,49880,105.1,232.0092254459858
126,50185,396,398.86492146999996,280.4,664,21.038835140894044,0.001,-93.57175373581221,49986,,
126,50652,399,396.49982965999993,276.78,668,25.224672937017726,0.001,-93.19057113405258,50455,,
,51000,,,,,25.801411167780557,0.001,-92.8797124226888,50810,123.3,278.61625948548317
126,51138,403,389.7364578,268.89,672,32.36638565734029,0.001,-93.12550246715546,50938,,
127,51914,407,386.0771776099999,264.14,676,29.85806834735329,0.001,-93.1394185959918,51612,,
,52000,,,,,33.64797534591042,0.001,-92.96832748695657,51829,257.8,438.14980707764624
,53000,,,,,26.488460579118527,0.001,-93.75353609098421,52360,311.0,451.5346735477448
127,53669,421,395.23776502,271.42,680,32.33859161758423,0.001,-94.80111332702637,53360,,
127,53927,423,380.6967139600001,258.89,684,37.92243891954422,0.001,-95.13452079079367,53816,,
,54000,,,,,20.19667570407574,0.001,-96.74939962533804,53842,112.2,201.42588104009627
127,54422,427,363.3083223000001,237.3,688,25.55880957064421,0.001,-95.20618090422258,54236,,
127,54959,430,349.53696177999996,220.86,692,32.27164920700921,0.001,-95.39296281602648,54851,,
