rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,,90000,,,89902,-94.7323408283171,10.336354367068557,0.001,280.86409083008766,125.2
126.61,174,518,90240,912,286.23590844,90022,-94.21618334452312,9.725789693991343,0.001,,
126.74,174,520,90752,916,286.52755312000005,90529,-93.9962518753544,11.99670255279541,0.001,,
,,,91000,,,90788,-93.54862363410719,10.371182570854822,0.001,289.13526930212976,126.5
126.79,174,523,91257,920,286.71627559000007,91033,-93.57159536392962,8.558260890304066,0.001,,
126.91,174,526,91771,924,287.06606193,91548,-95.49553213546525,9.426513863685436,0.001,,
,,,92000,,,91800,-93.85242268395803,8.6241018409729,0.001,282.8427180290222,126.3
126.95,174,529,92280,928,287.24883139,92055,-94.17766571044922,9.02893520380134,0.001,,
127.03,174,531,92789,932,287.30125498999996,92564,-94.0901837348938,7.53551965393126,0.001,,
,,,93000,,,92820,-94.10712337493896,9.2783118176648,0.001,276.4728210389614,124.9
127.17,174,534,93300,936,287.55306377,93074,-94.39353087454131,6.607337438423215,0.001,,
127.14,174,537,93805,940,287.35814861999995,93582,-94.55916154384613,8.410882415249944,0.001,,
,,,94000,,,93838,-94.90313439002404,5.714458734490151,0.001,284.95092580914496,127.4
127.3,174,540,94328,944,287.7379712900001,94089,-94.27900769633632,11.50092157459259,0.001,,
127.26,174,543,94832,948,287.53651254,94611,-94.88893435078282,6.937144262313843,0.001,,
,,,95000,,,94864,-94.0802925825119,5.630663805641234,0.001,278.1122330248356,125.6
127.2,174,546,95339,952,287.07443505,95112,-95.28054421846984,7.117984302772963,0.001,,
127.35,174,548,95855,956,287.20309040000006,95630,-93.93083429336548,13.351811320520937,0.001,,
,,,96000,,,95885,-94.92401123046875,7.692126066911788,0.001,275.67600921392443,124.4
127.37,174,551,96357,960,286.94961319,96136,-95.34739020562941,8.75137899575695,0.001,,
127.33,174,554,96855,964,286.44227087999997,96643,-95.78826057910919,9.755550123924433,0.001,,
,,,97000,,,96885,-95.35222637842573,8.413731671514965,0.001,285.21666127443314,126.7
127.5,174,557,97367,968,286.63619481,97141,-95.67149219815693,5.75493113578312,0.001,,
127.58,174,559,97874,972,286.61131695999995,97653,-95.46706676483154,8.408021033741534,0.001,,
,,,98000,,,97899,-94.6507033030192,6.840086085737244,0.001,282.0135049581528,126.9
127.44,174,563,98378,976,285.98750436,98159,-94.88245391845703,8.007858322933316,0.001,,
127.19,174,565,98871,980,285.40162504,98660,-95.15640247401906,6.248352903172486,0.001,,
,,,99000,,,98898,-95.55924594017768,5.501049539907192,0.001,589.6741271138192,201.7
129.1,174,569,99572,984,292.24833987,99260,-94.86252065290485,8.385968870003317,0.001,,
,,,100000,,,99886,-96.39670378586342,9.582609315540479,0.001,315.29332171678544,131.9
130.14,174,573,100186,988,296.63874045,,,,,,
129.98,174,576,100687,992,296.73644266,100438,-94.93698948827283,7.205160552057727,0.001,,
,,,101000,,,100859,-95.54025549047134,7.309800944189085,0.001,318.59613412618637,135.4
130.14,174,580,101224,996,297.19664693000004,101000,-95.4841972673443,5.602861571819224,0.001,,
130.02,174,582,101738,1000,297.1467731,101511,-94.82887813023159,6.315050052845572,0.001,,
,,,102000,,,101896,-95.15253534624654,7.460740877735999,0.001,290.2186143577099,127.2
129.85,174,585,102243,1004,297.15650523000005,102022,-95.17913588266524,13.372968258365752,0.001,,
130.11,174,588,102758,1008,297.5903551200001,102531,-95.40042320130364,9.579271978280676,0.001,,
,,,103000,,,102787,-96.56046492053616,7.674375280380249,0.001,267.9792025029659,120.0
130.19,174,591,103259,1012,297.79584279000005,103031,-95.19152654012045,10.31259989344384,0.001,,
130.2,174,594,103772,1016,297.98766306,103548,-96.19849904378255,5.714980765153434,0.001,,
,,,104000,,,103801,-95.98412446052798,11.66627949333191,0.001,279.16388578414916,124.6
130.07,174,597,104264,1020,297.53109116,104044,-96.04045467689389,7.800734589334394,0.001,,
129.94,174,599,104765,1024,297.22272749,104546,-95.23254370689392,8.181297537848705,0.001,,
,,,105000,,,104794,-95.87301962716239,11.450551390647888,0.001,306.035858052969,134.3
129.98,174,602,105278,1028,297.32483124000004,105055,-96.53982630083638,8.869274002075196,0.001,,
129.84,174,605,105773,1032,297.01188761000003,105552,-96.23715080649166,7.592286907709562,0.001,,
,,,106000,,,105802,-96.26793501112196,9.52717579460144,0.001,260.4241241633892,120.9
129.57,174,608,106257,1036,296.14225480000005,106037,-95.69800192622814,6.628053442906525,0.001,,
129.2,174,610,106725,1040,294.96848278000004,106503,-95.96092027233493,6.4003898105621335,0.001,,
,,,107000,,,106804,-97.59466535394841,10.193265643119812,0.001,265.3579197525978,121.8
129.35,174,613,107263,1044,295.49997574,107040,-96.21932795790376,8.266832754260204,0.001,,
129.04,174,616,107736,1048,294.43133832,107525,-96.50328890482585,9.284130084613137,0.001,,
,,,108000,,,107879,-96.9595715922694,8.174195654930607,0.001,262.3495712697506,123.6
128.76,174,619,108215,1052,293.35739976,108000,-96.18940034459848,12.365464626264966,0.001,,
128.78,174,621,108733,1056,293.34550525000003,108474,-96.60482697567697,6.50631841023763,0.001,,
,,,109000,,,108804,-96.85150818597702,8.169699213461962,0.001,374.4779606580734,150.2
129.54,174,625,109311,1060,296.07091116,109040,-97.97061814932988,8.94069596405687,0.001,,
130.79,174,628,109934,1064,302.11220790000004,109705,-97.28626239833547,9.036661026212904,0.001,,
,,,110000,,,109838,-98.0393246323315,7.3453335295942495,0.001,435.76467261314394,166.3
132.05,174,632,110572,1068,306.76974735000005,110292,-97.62026161371276,9.438783968603888,0.001,,
,,,111000,,,110819,-97.56046393899356,10.972625293451197,0.001,452.873501932621,169.0
133.85,174,636,111259,1072,313.81175873,110990,-98.1490100594454,8.673929840500591,0.001,,
135.37,174,639,111915,1076,319.6098005400001,111646,-98.40311809068315,10.171053533500197,0.001,,
,,,112000,,,111819,-98.66062022364417,8.05877785048733,0.001,468.59344739317896,177.6
137.36,174,643,112607,1080,326.94048269000007,112339,-98.30526039037812,10.318089956647894,0.001,,
,,,113000,,,112857,-98.94094278620578,12.985161496304917,0.001,386.62507712841034,154.8
136.71,174,647,113243,1084,324.70939566,113023,-98.99979501747224,12.774190132876477,0.001,,
,,,114000,,,113735,-99.40074782675885,11.291744999429012,0.001,577.980788397789,200.3
138.55,174,651,114041,1088,331.36569108000003,,,,,,
140.52,175,655,114739,1092,338.0487716900001,114445,-99.91362635294597,7.835999015482461,0.001,,
,,,115000,,,114775,-101.56425718827681,14.005503220991654,0.001,437.32838957905767,164.2
140.86,174,659,115310,1096,340.02737044,115090,-100.3572247412897,13.444276732783164,0.001,,
,,,116000,,,115781,-101.32574920654297,12.009737989637587,0.001,289.6446579754353,129.4
142.64,174,663,116002,1100,346.99890925,,,,,,
145.03,175,666,116746,1104,355.33705661999994,116459,-101.61165783221905,10.895841310574458,0.001,,
,,,117000,,,116903,-102.2654482126236,14.123785172322,0.001,519.772420912981,184.5
146.19,175,670,117377,1108,360.18239745,117075,-101.81401257182277,11.244480101175087,0.001,,
,,,118000,,,117751,-103.15742307720762,9.744895055438533,0.001,549.8487955808639,190.9
147.94,174,675,118053,1112,366.93255577,,,,,,
149.76,175,678,118748,1116,374.52195230000007,118459,-103.06453369140625,15.51521660676643,0.001,,
,,,119000,,,118821,-103.08440671648297,9.571253848499095,0.001,412.9401745021343,155.5
151.34,174,682,119398,1120,380.92108581,119131,-102.9007180955675,11.657163016703906,0.001,,
,,,120000,,,119818,-103.44753239072602,13.284842722717373,0.001,505.2690420567989,175.5
153.27,174,686,120092,1124,389.81453221000004,,,,,,
155.28,174,691,120806,1128,398.42432598999994,120560,-103.23867757269677,15.641733496747118,0.001,,
,,,121000,,,120710,-103.40693064371744,11.79334419409434,0.001,542.0988478422165,194.7
157.69,174,695,121542,1132,408.28001851,121271,-102.8218361398448,13.658449174269386,0.001,,
,,,122000,,,121840,-104.47081378755115,16.186162754679412,0.001,537.4739935815335,186.6
160.72,174,700,122329,1136,420.53172327,122022,-104.17319186703189,12.476007481197735,0.001,,
,,,123000,,,122779,-104.05606722028068,11.63215165459708,0.001,496.40330239534376,177.4
163.21,174,705,123046,1140,429.48876592,,,,,,
166.1,174,709,123873,1144,440.64425885,123542,-104.34952853588348,14.379190995338115,0.001,,
,,,124000,,,123777,-105.2081534230811,12.387519642647277,0.001,629.837867963314,212.0
168.42,174,714,124578,1148,449.6401431900001,124333,-105.13006815592448,14.104986391067506,0.001,,
,,,125000,,,124886,-104.78099838892619,14.744809180654157,0.001,584.4946370840073,195.9
171.46,174,719,125361,1152,462.44716629999994,125080,-104.95968612198978,15.82569935764234,0.001,,
,,,126000,,,125846,-104.86032839433862,12.819031630792926,0.001,720.2443272829056,232.4
174.22,174,723,126155,1156,473.97931703,,,,,,
176.14,174,727,126925,1160,481.5727451,126650,-105.68813122020049,16.494857047118394,0.001,,
,,,127000,,,126829,-106.7386940088165,11.646663881546958,0.001,502.42545503377914,180.9
178.22,174,731,127756,1164,487.44247078999996,127383,-106.53682409856738,11.771321041067852,0.001,,
,,,128000,,,127839,-106.3721176318908,14.052699555231872,0.001,581.8061006009578,206.2
183.11,174,738,128883,1168,499.53143306,128557,-107.64020075458862,14.306154316302878,0.001,,
,,,129000,,,128787,-106.77150222114895,14.278409076773602,0.001,642.0905086100101,224.9
,,,130000,,,129452,-108.14083436949063,12.63472929848565,0.001,508.64634020626545,226.1
187.94,174,745,130053,1172,510.3453133700001,,,,,,
,,,131000,,,130603,-108.6256928488473,16.064719061518826,0.001,553.0779816135764,249.2
191.94,174,751,131109,1176,514.9155178500001,,,,,,
191.55,174,755,131762,1180,512.61420337,131517,-109.87333102342559,14.01244872372325,0.001,,
,,,132000,,,131813,-110.10577058138912,16.405347382941212,0.001,334.04377229213713,144.5
191.39,174,759,132382,1184,510.88353385999994,132110,-110.38557482522631,17.395579292660667,0.001,,
189.05,174,762,132946,1188,501.4939182,132706,-110.96045889783261,15.181874314350868,0.001,,
,,,133000,,,132850,-110.0780987209744,15.108998672829735,0.001,613.4028146117926,230.0
190.46,174,767,133785,1192,507.14367753999994,133465,-111.29041834160833,15.557435354383864,0.001,,
,,,134000,,,133689,-111.41627972466605,20.308705340538705,0.001,722.367360931635,262.9
194.36,174,774,134746,1196,520.51983204,134395,-111.54025973695697,12.662978528123913,0.001,,
,,,135000,,,134896,-112.28789421019515,14.781856226727244,0.001,899.3422583818435,356.8
196.66,173,782,135668,1200,528.9148421,135337,-112.00317760782504,16.828514440963257,0.001,,
,,,136000,,,135747,-112.13746108131848,15.839327013833183,0.001,527.7217504620552,193.3
,,,137000,,,136710,-113.10640431521983,18.672842057277716,0.001,651.5600524723529,238.6
202.87,172,794,137033,1204,541.74814535,,,,,,
,,,138000,,,137767,-113.70729599989853,16.88297834798887,0.001,669.1968066871166,243.9
207.51,171,803,138128,1208,554.5408464399999,,,,,,
,,,139000,,,138748,-114.12594388565927,17.25608841053345,0.001,795.7097865581512,307.2
211.09,170,814,139162,1212,564.49744779,,,,,,
,,,140000,,,139648,-114.29798243596004,16.528591832747825,0.001,992.5816218018532,396.9
,,,141000,,,140648,-114.67704661560059,14.913877007484436,0.001,2031.2964756906033,786.6
229.96,168,843,141744,1216,606.88526365,,,,,,
,,,142000,,,141648,-115.21191604614258,16.629198217868804,0.001,898.6359734892845,323.3
233.08,166,857,142706,1220,616.8202247499999,142411,-115.52036933898925,15.159086833397547,0.001,,
,,,143000,,,142789,-115.42916304341863,24.240741716416853,0.001,560.0680410027504,185.4
233.82,165,865,143474,1224,620.0026637499999,143176,-115.64024887871497,15.293923633614765,0.001,,
,,,144000,,,143780,-116.62283221494805,12.307153234204042,0.001,592.0601803958416,204.1
235.09,165,873,144315,1228,625.80612894,143988,-116.04370909470778,17.31025704397605,0.001,,
,,,145000,,,144863,-116.91525796254476,14.32356237967809,0.001,1107.743232023716,366.3
236.64,164,883,145206,1232,630.9700038599999,,,,,,
,,,146000,,,145705,-116.55380595814098,11.146789854223078,0.001,724.8913032591342,271.1
237.41,163,892,146070,1236,631.67399471,,,,,,
,,,147000,,,146851,-117.35552338630923,19.100565351786152,0.001,673.9573293149472,223.4
241.15,162,903,147161,1240,645.98197414,,,,,,
,,,148000,,,147542,-116.7524682069436,15.674593968269152,0.001,908.7999566316605,312.8
244.98,162,914,148371,1244,657.83383267,147943,-117.67587520599365,17.015197466733746,0.001,,
,,,149000,,,148601,-117.28510466967623,14.017978298883497,0.001,870.9490046620369,298.2
251.63,161,925,149741,1248,679.6881471899999,149211,-118.73612903413319,13.694788444654744,0.001,,
,,,150000,,,149645,-118.36453521306613,14.128067465421791,0.001,1074.4212624907493,368.1
,,,151000,,,150700,-118.79541348684863,12.21672059618277,0.001,884.2657059907913,299.9
256.94,160,942,151055,1252,696.0922998000001,,,,,,
,,,152000,,,151725,-118.50110602745643,15.51336017082899,0.001,1041.7547306776046,357.2
263.15,159,955,152470,1256,713.4328448900001,152134,-119.12056650301305,15.140128351365442,0.001,,
,,,153000,,,152767,-119.45646928281201,13.83405729407876,0.001,865.4709431111812,309.7
266.34,158,967,153559,1260,722.6489460000001,153427,-119.49830541843322,14.862645879024413,0.001,,
,,,154000,,,153812,-119.89388549804687,14.712962799564131,0.001,822.9861917316914,293.8
,,,155000,,,154753,-120.71256034157493,14.506455576797416,0.001,991.5922158420086,350.7
275.75,157,983,155331,1264,748.3891235400001,,,,,,
,,,156000,,,155647,-120.75934567497772,15.527070684340394,0.001,1464.7097468674183,588.2
,,,157000,,,156647,-121.34118492126464,15.59303481912613,0.001,1464.546941947937,640.3
290.86,155,1015,157969,1268,773.9824428700001,157443,-121.48101540186896,15.359460681527104,0.001,,
,,,158000,,,157873,-121.6349681055823,13.804421292903811,0.001,980.658180552721,341.4
,,,159000,,,158784,-121.6219452359029,14.674584652851667,0.001,1768.2340633511544,791.7
,,,160000,,,159784,-122.00771517944337,15.964482189416886,0.001,867.859163671732,442.7
302.31,153,1046,160284,1272,802.0566005799999,,,,,,
,,,161000,,,160188,-122.19987861708839,14.94383715402962,0.001,1137.7620851039887,623.7
,,,162000,,,161188,-121.87561639404296,15.274239480018617,0.001,1595.6632979571818,864.0
316.96,150,1080,162805,1276,828.5820392199998,162384,-122.07585945907904,18.394302886359547,0.001,,
,,,163000,,,162709,-122.95294500280309,13.61819526525644,0.001,1215.8863950312139,464.1
,,,164000,,,163049,-123.58107201071347,13.662853135782129,0.001,1329.5503541469575,731.8
,,,165000,,,164049,-123.53162313842773,16.516314058303834,0.001,1197.581351685524,793.2
,,,166000,,,165049,-123.61854818725585,18.246050719738008,0.001,1743.2492853105068,802.8
343.83,147,1129,166145,1280,877.5209998399998,,,,,,
,,,167000,,,166556,-124.02163555115227,17.015974318487405,0.001,1466.0350175201893,666.5
,,,168000,,,167596,-124.52081191299746,14.701456017142174,0.001,828.5605095028877,390.3
356.26,145,1156,168008,1284,905.8762123299998,,,,,,
,,,169000,,,168768,-124.92413009215738,17.988509833255662,0.001,696.2472907602787,326.7
361.58,144,1168,169104,1288,917.1711700199999,,,,,,
,,,170000,,,169590,-123.8910852476608,20.517295617465827,0.001,1747.3687054634095,731.1
,,,171000,,,170590,-124.95971473693848,18.17509369468689,0.001,1185.5856701076032,470.3
373.48,143,1195,171133,1292,941.5066816599999,,,,,,
,,,172000,,,171618,-124.75889415888824,21.516218166942743,0.001,1768.2247260212898,747.4
,,,173000,,,171985,-124.90304211058903,17.681988727819043,0.001,1242.4650935649872,454.0
383.35,141,1220,173081,1296,963.8946552699999,,,,,,
