rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
117.06,161,373,60426,992,207.03710710000004,60209,-61.329203605651855,7.4690158003852485,0.001,,
118.31,161,376,60940,996,208.04782190999998,60756,-61.3101521694299,6.979924566873157,0.001,,
,,,61000,,,60846,-61.65744637383355,6.756981551647186,0.001,180.31299249827862,104.6
119.22,161,379,61436,1000,208.77157820999997,61242,-62.037892737755406,6.05577029631688,0.001,,
119.11,161,381,61830,1004,208.16334407999994,61624,-61.70383791490035,6.709480999530046,0.001,,
,,,62000,,,61855,-62.63352099919723,7.759015297689357,0.001,220.61438586711884,125.8
119.35,161,385,62294,1008,208.43901964999995,62073,-61.76107046739111,5.44489527086042,0.001,,
119.61,161,387,62721,1012,208.61892980000002,62529,-62.52249369127997,7.801500778773735,0.001,,
,,,63000,,,62857,-63.16631031036377,7.678795848010985,0.001,200.53504264950752,110.3
119.74,161,390,63169,1016,208.89516381,62963,-62.675078913850605,7.27955073343133,0.001,,
119.22,161,392,63612,1020,208.33743130999994,63416,-62.554626950350674,7.446241578188809,0.001,,
,,,64000,,,63856,-63.0436258997236,5.557256438902447,0.001,214.04182849526404,118.9
119.39,161,395,64067,1024,208.74176845999995,,,,,,
119.09,162,397,64527,1028,208.47153692999996,64297,-62.66498593417081,7.664687027802339,0.001,,
,,,65000,,,64796,-63.423500916053506,6.8358108385749485,0.001,200.9074240386486,109.2
119.12,161,401,65004,1032,208.64566869999996,,,,,,
119.07,162,404,65459,1036,208.68908926999995,65245,-63.17859875953803,8.73858593278012,0.001,,
118.52,162,406,65908,1040,208.14790128000004,65701,-63.72198049371893,7.525251793431806,0.001,,
,,,66000,,,65814,-63.94129087213884,5.7212572498659116,0.001,192.7227126777172,102.0
118.28,161,409,66343,1044,207.96187268000003,66138,-64.06769482842807,6.4031712443664155,0.001,,
117.68,162,411,66780,1048,206.75971818999997,66552,-64.02693624345083,5.8426450495682065,0.001,,
,,,67000,,,66810,-63.60870361328125,11.387197026321966,0.001,214.67085899114608,116.1
117.4,161,415,67273,1052,206.72652720000002,67059,-64.31711972144342,8.322299432754516,0.001,,
117.09,162,417,67728,1056,206.60126941,67513,-64.78849547764041,3.6275754278560854,0.001,,
,,,68000,,,67860,-64.82988049691184,5.952735258821855,0.001,211.80923361182212,114.5
116.69,161,421,68179,1060,206.37369339000006,67970,-64.59397777210583,11.260687934268605,0.001,,
115.97,161,423,68639,1064,205.77720485000006,68431,-64.92609071731567,6.300757749804428,0.001,,
,,,69000,,,68897,-64.90746999191026,5.363757543644662,0.001,224.2645247220993,121.2
115.77,161,427,69120,1068,205.89824140000005,,,,,,
115.34,161,429,69577,1072,205.73115219000002,69372,-64.84389114379883,7.337782780329387,0.001,,
,,,70000,,,69820,-65.49599781742802,6.149699436293708,0.001,225.19265149235724,122.6
115.32,161,433,70036,1076,206.12144671000001,,,,,,
115.16,161,436,70517,1080,206.27784358,70308,-65.46647669474284,6.759029863278071,0.001,,
,,,71000,,,70785,-65.96975883108671,6.6348444565397795,0.001,221.29069612026214,120.3
115.16,161,439,71005,1084,206.60601455999998,,,,,,
115.42,161,442,71504,1088,207.25361225,71283,-66.62505074152871,8.57590366348507,0.001,,
,,,72000,,,71800,-66.33525532484055,7.536331356503069,0.001,239.0321570456028,133.9
116.05,161,446,72031,1092,208.82481427,,,,,,
116.16,161,448,72556,1096,210.016026,72333,-66.03569290854715,6.908161333113005,0.001,,
,,,73000,,,72849,-66.59642568127862,5.905545038035792,0.001,232.47699677348137,127.1
116.35,161,452,73071,1100,211.13861381000004,,,,,,
117.39,161,454,73569,1104,213.44435922000005,73349,-66.57500207619589,6.49159303258677,0.001,,
,,,74000,,,73843,-67.1493404841019,6.660484972646681,0.001,213.74398782253266,115.2
117.62,161,458,74056,1108,214.13957677000005,,,,,,
118.02,161,461,74523,1112,215.21798721,74314,-66.7859166264534,6.582738062528175,0.001,,
,,,75000,,,74782,-66.96424792363094,9.825287291636833,0.001,230.7303337931633,126.7
118.31,161,464,75000,1116,215.84798268999998,,,,,,
118.07,161,466,75419,1120,215.60512533999997,75229,-67.04933913548787,7.603414706348144,0.001,,
118.16,161,469,75883,1124,215.95681672000003,75670,-68.09837545197585,6.116669475004591,0.001,,
,,,76000,,,75901,-68.16206053325108,4.316874319953578,0.001,211.0500464975834,111.6
118.35,161,472,76362,1128,216.43135187,76141,-67.29465983464168,12.590736432839895,0.001,,
118.13,161,474,76817,1132,216.37462624000003,76603,-67.90614291599819,8.696395053395204,0.001,,
,,,77000,,,76836,-68.28807429263466,7.5140091887617535,0.001,201.45210760831833,104.8
117.94,161,477,77253,1136,216.42626825,77043,-67.8222075481804,5.590100511155947,0.001,,
118.27,161,480,77735,1140,217.12813634000003,77511,-67.94376121133061,6.327270047139313,0.001,,
,,,78000,,,77858,-68.62586045265198,6.367662360793666,0.001,183.0103015780449,94.9
118.01,161,483,78144,1144,216.87208053999998,77952,-68.47253450434259,6.810746740787588,0.001,,
118.37,161,485,78617,1148,218.26792908000004,78408,-68.98663792844678,5.725340738769405,0.001,,
,,,79000,,,78885,-68.88664245605469,6.049776690065368,0.001,224.4376428425312,122.4
118.27,161,489,79100,1152,218.26447115000002,,,,,,
118.83,161,491,79611,1156,219.16398269,79383,-68.77047505454412,6.327245308293237,0.001,,
,,,80000,,,79870,-69.24191096571626,5.214333045581156,0.001,234.55287211537362,128.2
119.1,161,495,80089,1160,219.67818579000001,,,,,,
119.7,161,497,80609,1164,220.65144787000006,80388,-69.65642564436969,5.643612128716928,0.001,,
,,,81000,,,80871,-70.29890138011868,5.492133203199354,0.001,225.8924324631691,123.4
119.69,161,501,81089,1168,220.6703928,,,,,,
119.77,161,503,81554,1172,220.81466622,81348,-69.64647721407707,9.720690478265812,0.001,,
,,,82000,,,81794,-69.92328590259217,6.907398914035998,0.001,222.96701553463936,119.2
119.68,161,507,82004,1176,220.77509311000003,,,,,,
119.9,161,510,82507,1180,221.04993782999998,82287,-69.76131949990483,8.383802575580145,0.001,,
119.82,161,512,82987,1184,220.96494836,82778,-70.03921654110863,8.476962890625,0.001,,
,,,83000,,,82893,-69.58331727145011,10.03025216848954,0.001,216.5539566755295,116.8
119.63,161,515,83467,1188,220.66991772999998,83250,-70.12639544302957,7.005427449150423,0.001,,
119.14,162,518,83945,1192,219.99343562000004,83741,-70.44171733240927,5.817097865104675,0.001,,
,,,84000,,,83851,-69.78826404918324,6.28165300434286,0.001,219.37046458721161,119.5
118.69,161,521,84425,1196,219.5132655,84215,-70.41224720438973,9.823253461985084,0.001,,
118.05,161,523,84876,1200,218.72810141000002,84675,-70.96045731661613,7.747354709265525,0.001,,
,,,85000,,,84782,-69.75342001738372,9.192388914455877,0.001,227.89365702867508,123.5
118.38,161,527,85407,1204,219.14586057000005,85192,-70.67958710410379,6.290839062392257,0.001,,
118.27,161,530,85883,1208,219.05950601000004,85665,-71.02095426362136,8.345911309636872,0.001,,
,,,86000,,,85789,-71.24417384978264,4.792081432957803,0.001,235.96177791357042,130.7
118.93,161,534,86416,1212,219.93559598000007,86194,-70.99256556584285,7.595596602329841,0.001,,
119.43,161,536,86943,1216,220.71725159,86732,-70.97131962562675,6.8575853279658725,0.001,,
,,,87000,,,86849,-71.39393773572198,6.032215713435768,0.001,216.2666991353035,116.9
119.86,161,540,87405,1220,221.45503307999996,87200,-71.234455431922,7.410819701219009,0.001,,
120.12,161,542,87895,1224,221.74126103999998,87672,-71.25844930833385,9.70674160411281,0.001,,
,,,88000,,,87801,-71.590829372406,5.5975107998811,0.001,225.66856155395507,122.3
120.16,161,546,88378,1228,221.84022854000006,88160,-71.19393007872534,7.061355154376384,0.001,,
120.43,161,549,88860,1232,222.17588817000004,88650,-71.181395007718,4.967483262381246,0.001,,
,,,89000,,,88893,-71.41218021937779,7.07568545228853,0.001,224.1679481804371,123.7
120.9,161,552,89343,1236,222.75683644,89137,-71.58885294596354,7.978033498299023,0.001,,
121.06,161,555,89841,1240,223.01588954000002,89628,-71.87761455471232,5.974868601156493,0.001,,
,,,90000,,,89889,-71.77580164519834,6.263751759495534,0.001,228.21402109861373,124.0
122.23,161,559,90367,1244,224.70880509999998,90152,-72.36300659179688,7.173733071604771,0.001,,
122.29,161,561,90846,1248,224.67905215000002,90634,-71.88745839972245,7.939862523162574,0.001,,
,,,91000,,,90876,-72.47456975137034,6.424417256347595,0.001,218.8516848921776,117.7
122.07,161,565,91307,1252,224.36869204999996,91098,-72.34607883669295,5.210639899117606,0.001,,
121.3,161,567,91741,1256,223.26249337999997,91534,-72.69997655428372,8.911154807760166,0.001,,
,,,92000,,,91886,-72.19941598860945,5.2596947140380985,0.001,227.8845405101776,124.3
121.24,161,570,92213,1260,223.16416259999997,92002,-72.57920745323445,8.675330421020245,0.001,,
120.54,161,572,92663,1264,222.17917619,92456,-72.72585891465009,4.6440649729664045,0.001,,
,,,93000,,,92809,-72.86617225513123,6.36654490859885,0.001,218.87372918128966,118.8
120.6,161,576,93149,1268,222.21263131999996,92934,-73.43487318735274,5.964602703094482,0.001,,
120.8,161,578,93634,1272,222.47371597999998,93424,-72.8030321525805,7.471589428322916,0.001,,
,,,94000,,,93798,-73.1734609042897,6.508780662627781,0.001,225.24674575328828,123.3
121.39,161,582,94143,1276,223.12172621999997,93927,-72.87159621715546,6.532889037169228,0.001,,
121.25,161,585,94632,1280,222.91269223999998,94422,-73.00696300638133,6.421759348330291,0.001,,
,,,95000,,,94899,-73.13403431061775,6.979203885601413,0.001,235.3081742823124,130.0
121.33,161,588,95120,1284,223.04614126,,,,,,
121.64,161,591,95631,1288,223.42411195,95419,-73.29726905153508,7.590496315126834,0.001,,
,,,96000,,,95783,-73.01426856748519,7.04404170763108,0.001,226.3925167620182,125.2
122.0,161,594,96145,1292,223.87469492999998,95920,-73.56666432256284,6.939196771078736,0.001,,
121.94,161,597,96619,1296,223.69887927999997,96407,-73.70780608613612,6.292696781077628,0.001,,
,,,97000,,,96899,-73.35710943312873,6.246751966930571,0.001,224.22974363565444,122.3
122.36,161,600,97112,1300,224.14957661,,,,,,
122.31,161,602,97638,1304,224.04458831,97417,-72.95015612515536,6.157956072778413,0.001,,
,,,98000,,,97806,-73.52989310648904,6.9529482829037,0.001,232.92786626219748,129.0
122.66,161,606,98149,1308,224.42995281000003,97931,-72.82694736603767,5.100460419654846,0.001,,
122.31,161,608,98647,1312,224.01475872,98427,-73.6329102054719,7.283700145721435,0.001,,
,,,99000,,,98796,-73.83232879638672,5.892766571677892,0.001,226.27963396906853,124.9
122.02,161,612,99145,1316,223.46585347999996,98925,-74.10600852966309,6.907831499280856,0.001,,
122.72,162,615,99677,1320,224.27530713,99442,-74.08216107477907,8.206358148046762,0.001,,
,,,100000,,,99817,-74.65052111395474,6.924583528795813,0.001,201.83908354043962,106.8
122.43,161,618,100138,1324,223.95775142999995,99924,-73.76181934497974,9.370106095465545,0.001,,
122.42,161,621,100620,1328,223.98568951,100408,-73.79253575059234,9.609252324774246,0.001,,
,,,101000,,,100886,-73.36919560925713,4.857468507600867,0.001,227.56922414302826,124.8
122.48,161,624,101108,1332,224.08884044,,,,,,
123.07,162,627,101650,1336,224.78637805999998,101411,-74.23439180398289,6.629795066215707,0.001,,
,,,102000,,,101835,-73.65973957606724,5.381752470561437,0.001,239.23954203128815,136.0
123.55,161,631,102196,1340,225.35255972999997,101976,-73.94552913182218,5.480630731329005,0.001,,
123.89,161,634,102756,1344,225.76510346000003,102512,-74.29684656316584,4.003167686588837,0.001,,
,,,103000,,,102793,-73.88179755577674,5.391042692515686,0.001,240.93149888515472,133.9
124.24,161,637,103270,1348,226.25607022,103058,-73.72922261555989,6.058207234382629,0.001,,
124.61,162,640,103768,1352,226.84216125999998,103551,-74.08987996115613,5.241050746903491,0.001,,
,,,104000,,,103791,-73.93187450540476,5.650556089531662,0.001,232.96294136047362,126.8
125.15,162,643,104256,1356,227.71224525999997,104036,-74.43021404743195,4.400985238120311,0.001,,
125.5,162,645,104763,1360,228.15962325000004,104528,-74.22539335681546,5.149795881202144,0.001,,
,,,105000,,,104781,-73.87529482160296,4.858990400497403,0.001,244.4969451546669,136.2
126.39,162,649,105302,1364,229.38633142000003,105065,-73.80226262410481,6.473649347821872,0.001,,
127.54,162,652,105903,1368,230.90167215000002,105651,-74.63573872884115,6.488076241811116,0.001,,
,,,106000,,,105809,-74.70644156540496,5.508998920645895,0.001,239.2883800625801,131.3
128.06,162,655,106440,1372,231.61701183000002,106210,-74.22534473964146,5.625643093808949,0.001,,
128.2,162,658,106963,1376,231.89858521000005,106729,-74.11865900433253,5.615034963876482,0.001,,
,,,107000,,,106869,-74.53743111746651,4.540832004802567,0.001,237.03272255063058,130.6
128.34,162,662,107466,1380,232.16941183999998,107244,-74.95606371561686,6.725129522879919,0.001,,
128.52,162,664,107972,1384,232.49352649,107748,-74.74968411845546,3.3713849351658083,0.001,,
,,,108000,,,107878,-74.58447993351864,6.87536332148772,0.001,243.4766057729721,135.4
128.61,162,668,108492,1388,232.73485848,108258,-74.4000985622406,3.905784330330789,0.001,,
,,,109000,,,108837,-75.34249781219053,4.977503125484173,0.001,253.3452778041363,144.5
129.35,162,672,109080,1392,233.78244777999996,,,,,,
129.76,162,675,109595,1396,234.38890036,109383,-75.155373544404,6.105364206162366,0.001,,
,,,110000,,,109873,-74.49023207407149,5.819202050918669,0.001,237.4832541167736,130.4
129.85,162,679,110097,1400,234.65046859000003,,,,,,
129.68,162,681,110606,1404,234.62257540000002,110382,-75.20229573403635,6.354300304641568,0.001,,
,,,111000,,,110884,-75.34420122419085,4.911226710220715,0.001,231.14635896086693,125.6
129.6,162,685,111109,1408,234.62646743000005,,,,,,
129.51,162,688,111598,1412,234.57204843,111382,-75.07722666906932,6.062250834135782,0.001,,
,,,112000,,,111880,-75.48515356740644,5.9444984798508935,0.001,221.98972789049148,118.8
129.5,162,691,112095,1416,234.75574358000003,,,,,,
129.01,162,694,112578,1420,234.35750831000004,112363,-75.40404110863095,7.6502958961895535,0.001,,
,,,113000,,,112881,-75.5658846768466,4.708639075810259,0.001,237.98229479789734,130.7
129.73,161,698,113111,1424,235.47604134000002,,,,,,
129.83,162,700,113603,1428,235.75764550000002,113394,-75.35044300556183,7.361863567493856,0.001,,
,,,114000,,,113878,-75.47084105960907,5.670273360729218,0.001,224.34218685030936,118.9
129.78,161,704,114086,1432,235.94964863000004,,,,,,
129.19,162,706,114569,1436,235.47254544000003,114355,-74.44928793179787,4.120192442621503,0.001,,
,,,115000,,,114851,-75.47329052424027,5.551978284019535,0.001,236.2081999003887,126.5
128.73,162,710,115069,1440,235.12048386999996,,,,,,
128.13,162,712,115569,1444,234.55421444000004,115349,-75.7466251488888,6.225151441599193,0.001,,
,,,116000,,,115847,-75.47585665795111,5.566742918183727,0.001,243.6622898697853,131.6
128.0,162,716,116070,1448,234.54984771999997,,,,,,
128.18,162,718,116586,1452,234.96305110999998,116371,-75.83069963597539,4.91098091006279,0.001,,
,,,117000,,,116884,-75.53954679048978,8.393287332483041,0.001,244.9302542567253,132.6
128.62,162,722,117118,1456,235.73240952000003,,,,,,
128.67,162,725,117630,1460,236.00749331999998,117409,-75.44883851082095,5.193892328489211,0.001,,
,,,118000,,,117785,-76.01393214991835,5.086488620052493,0.001,234.84302664399146,124.8
128.26,162,728,118128,1464,235.62665284000002,117910,-75.3022948976547,6.558714295864105,0.001,,
127.33,162,731,118636,1468,234.60336230000001,118417,-75.9676558971405,6.514658158645034,0.001,,
,,,119000,,,118903,-75.32060915629069,5.58587965965271,0.001,245.61637389063836,132.5
126.92,162,734,119132,1472,234.27851496000002,,,,,,
127.1,162,737,119673,1476,234.68702539000003,119433,-76.56500071863974,4.742981958389282,0.001,,
,,,120000,,,119838,-76.73707919650607,5.815725877171471,0.001,240.70356318354607,129.9
127.19,162,740,120185,1480,235.03431626000005,119966,-75.80485165119171,5.686062151566148,0.001,,
127.18,162,743,120690,1484,235.18932642,120463,-76.16146741594586,4.327283032356747,0.001,,
,,,121000,,,120849,-76.13475631455243,5.634491898933379,0.001,238.86088281869888,126.0
127.0,162,746,121192,1488,235.20182108,120974,-76.73644547235398,5.760824850082398,0.001,,
126.2,162,749,121700,1492,234.51872416999998,121478,-76.17996806483114,6.36913688638346,0.001,,
,,,122000,,,121867,-76.8384428024292,4.704252108122951,0.001,239.39521503448486,127.6
126.25,162,752,122220,1496,234.86797987000003,121996,-76.42669266920824,5.169720933418866,0.001,,
126.43,162,754,122740,1500,235.44368931,122507,-76.60824437295237,8.03923591041565,0.001,,
,,,123000,,,122777,-76.88479203444261,4.4695587390251745,0.001,242.0131527006626,129.1
126.74,162,758,123280,1504,236.10698762,123044,-76.55920948701747,5.377885864499738,0.001,,
126.97,162,761,123806,1508,236.61015107000003,123579,-77.31694672599671,5.523772373558983,0.001,,
,,,124000,,,123835,-76.64205782530738,4.10298623641332,0.001,241.60688333511354,130.1
127.04,162,764,124302,1512,236.93157921999997,124083,-76.18852996826172,4.212652084231377,0.001,,
127.24,162,767,124819,1516,237.35994854,124580,-76.53946590423584,3.0719652357511222,0.001,,
,,,125000,,,124877,-76.37966507359555,6.0303388265402695,0.001,247.6144544363022,133.9
128.0,162,771,125378,1520,238.55393021,125148,-76.76740358792819,4.649054092627305,0.001,,
127.96,162,773,125907,1524,238.74521652000004,125690,-77.26674183436802,5.970179602929524,0.001,,
,,,126000,,,125813,-77.10038244528849,5.398619559237628,0.001,244.5509730756283,127.4
128.17,162,777,126420,1528,239.32161369000005,126202,-77.34662827201511,6.033476140188134,0.001,,
128.64,162,780,126950,1532,240.03679176999998,126718,-76.79231988230059,4.87344099302602,0.001,,
,,,127000,,,126856,-77.92911330513333,6.918637840644173,0.001,245.8135726749897,133.6
128.96,162,783,127465,1536,240.57119749999995,127233,-77.16520376054068,6.055095668852799,0.001,,
129.17,162,786,127986,1540,241.02341882999994,127764,-77.18042349815369,7.529936519917101,0.001,,
,,,128000,,,127892,-76.86868834495544,4.137055151630193,0.001,243.10179867744446,131.2
129.51,162,790,128520,1544,241.5794035,128296,-78.26598283979628,4.892217329332045,0.001,,
,,,129000,,,128831,-77.64693133036296,3.9610474386976824,0.001,257.90905101299285,140.7
129.93,162,794,129063,1548,242.28341081000002,,,,,,
130.13,162,797,129599,1552,242.64237116,129377,-77.42930924892426,7.4354036491970685,0.001,,
,,,130000,,,129875,-78.12779078407893,6.353100389007508,0.001,242.7346362888813,131.7
129.88,162,800,130106,1556,242.11650040000004,,,,,,
129.94,162,803,130624,1560,242.13800185999997,130401,-77.92281049092611,6.272644255279509,0.001,,
,,,131000,,,130905,-78.04368628830206,6.449958723735034,0.001,237.55972269773483,127.5
129.95,162,806,131123,1564,242.25615028999997,,,,,,
130.24,162,809,131660,1568,242.95041090000004,131428,-78.2766006932114,6.720650881980404,0.001,,
,,,132000,,,131830,-78.33229143479291,4.67112081191119,0.001,230.61630020737647,124.8
130.49,162,812,132181,1572,243.35326260000002,131954,-78.67931279828471,6.541445167314622,0.001,,
130.23,162,815,132696,1576,243.12807122,132473,-78.33783891465929,6.054466800426874,0.001,,
,,,133000,,,132884,-78.2610151163737,5.718310977617899,0.001,243.23826226592064,132.3
130.58,162,818,133243,1580,243.68246289,133012,-78.65741968154907,3.689906929153949,0.001,,
130.68,162,821,133758,1584,243.86868749,133532,-78.80465559525923,4.316742906967799,0.001,,
,,,134000,,,133792,-77.62877523899078,6.287960136774927,0.001,249.25669846534728,134.2
130.82,162,825,134274,1588,243.99811146999997,134055,-78.89241234915598,5.1195211736023,0.001,,
131.04,162,827,134804,1592,244.24700895,134578,-78.31790221683563,5.709148129463196,0.001,,
,,,135000,,,134839,-78.37485027313232,5.019855650358422,0.001,248.74467459321022,130.1
131.28,162,831,135348,1596,244.88720515,135116,-78.61019701276507,5.807000420505195,0.001,,
131.38,162,833,135878,1600,245.24351359999997,135652,-78.9877212524414,7.391793095214027,0.001,,
,,,136000,,,135784,-78.57099325006658,5.401481824842366,0.001,256.6554073512554,134.2
131.24,162,837,136404,1604,245.43256865999996,136181,-78.5634408068301,4.4077863364077325,0.001,,
131.25,163,839,136931,1608,245.69454728999997,136711,-78.84777889829694,3.3186496279456397,0.001,,
,,,137000,,,136837,-78.38961210704986,4.163140291259403,0.001,251.8365760087967,130.1
131.68,163,842,137470,1612,246.79710740000002,137227,-78.9658210167518,4.020327138536759,0.001,,
131.76,163,845,137995,1616,247.33148321000002,137775,-78.82519276936848,2.6149551671126794,0.001,,
,,,138000,,,137901,-79.22889455159505,6.255074254577122,0.001,248.6422020673752,125.1
131.59,163,848,138537,1620,247.62132562000002,138308,-78.91468987948653,4.7375906109809875,0.001,,
,,,139000,,,138884,-79.69273742675782,6.045911124488652,0.001,255.56270408034325,132.7
132.04,163,852,139111,1624,248.73607536,,,,,,
132.26,163,854,139646,1628,249.49792687999994,139415,-78.73376476764679,5.037059736344242,0.001,,
,,,140000,,,139832,-79.69889548165457,4.210046701346125,0.001,292.5877384722233,143.5
132.52,163,858,140202,1632,250.95040859999997,139972,-79.25620487758091,6.640196598427636,0.001,,
133.02,163,861,140767,1636,252.74572246999998,140536,-79.11947431062397,6.083558768426117,0.001,,
,,,141000,,,140823,-79.60020680745443,5.036403514544169,0.001,287.2602379500866,144.0
133.67,163,865,141353,1640,254.74535125999998,141115,-79.34726434004934,4.17108385500155,0.001,,
134.44,163,868,141964,1644,256.95056631000006,141720,-79.36128410926231,5.0085070201983815,0.001,,
,,,142000,,,141870,-79.54769805908204,6.587948752244314,0.001,301.61503010988235,149.9
135.03,163,872,142566,1648,258.96369755,142333,-78.87715228192218,5.768046536753254,0.001,,
,,,143000,,,142759,-80.1497310093471,4.5722612134108305,0.001,294.25190674066545,145.4
135.55,163,876,143154,1652,261.04857904999994,142909,-79.9450606282552,5.645310627619425,0.001,,
136.24,163,879,143730,1656,263.52558841,143487,-80.11722081144092,5.857892690829828,0.001,,
,,,144000,,,143777,-80.21222490583148,4.5982265497775785,0.001,293.3976486802101,144.0
136.91,163,883,144315,1660,265.68399038999996,144081,-80.55384492874146,4.944856972247362,0.001,,
137.8,163,886,144903,1664,268.33241988,144667,-80.33554818596639,5.800770463643374,0.001,,
,,,145000,,,144809,-80.3354478218186,5.404900963037786,0.001,290.0554719507694,140.8
138.1,163,891,145470,1668,270.01348501999996,145236,-80.22738658206563,5.127774755719682,0.001,,
,,,146000,,,145810,-80.49739902120241,4.208815537445934,0.001,267.1309746384621,136.1
138.68,163,895,146049,1672,271.98362087000004,,,,,,
139.71,163,898,146667,1676,274.52531019,146429,-81.2535756111145,6.775710623086609,0.001,,
,,,147000,,,146848,-81.3590646273848,4.112060154261797,0.001,277.81495996713636,142.2
139.58,163,902,147201,1680,275.17598923,146986,-80.88594983971637,6.075958164273828,0.001,,
139.68,163,905,147726,1684,276.31705592000003,147494,-81.4365156942339,3.6630493034993794,0.001,,
,,,148000,,,147902,-81.64429667458606,4.911576571321129,0.001,254.40305433450266,145.4
139.67,162,909,148241,1688,275.5513889,147981,-80.62416526598808,5.306592687775817,0.001,,
140.17,163,912,148821,1692,275.58550533,148579,-81.42967572893416,4.719895799109277,0.001,,
,,,149000,,,148864,-81.73420947530995,5.691655180750102,0.001,295.50199619531634,140.4
140.32,162,916,149380,1696,276.98521236000005,149145,-82.48706523350307,6.776000377110073,0.001,,
140.92,163,919,149970,1700,279.27431367,149732,-82.1274646577381,5.638162931282364,0.001,,
,,,150000,,,149876,-82.42708280351427,5.499996138943566,0.001,303.9380040168762,143.7
141.38,162,923,150542,1704,281.11819520000006,150308,-82.51547263325125,5.188919485479161,0.001,,
,,,151000,,,150888,-82.10063252766928,4.828669460614522,0.001,304.70987248420715,149.6
141.98,162,927,151129,1708,283.35905241,,,,,,
142.72,162,930,151742,1712,285.26772753,151496,-83.28976922286184,5.431810622973158,0.001,,
,,,152000,,,151806,-83.38514796389809,5.794839717919314,0.001,294.5044091939926,145.3
143.55,162,935,152350,1716,287.69975435,152109,-84.0135579566433,5.055846918119143,0.001,,
144.03,162,938,152940,1720,289.09624998000004,152698,-83.67578937480977,4.500445967757857,0.001,,
,,,153000,,,152846,-83.7323278478674,3.800238778059547,0.001,322.48797218203543,155.0
144.35,162,943,153546,1724,290.53486121000003,153306,-83.87112008708797,6.326465191089944,0.001,,
,,,154000,,,153776,-83.74894630618212,7.874806493520737,0.001,313.254861497879,151.9
145.37,162,947,154183,1728,292.51934707,153928,-84.41484852841026,8.047451631803261,0.001,,
145.91,162,950,154793,1732,294.06413268999995,154546,-84.58377294671045,4.485037807760568,0.001,,
,,,155000,,,154853,-84.81903690486759,5.7935697707262905,0.001,322.9742655217648,153.0
146.43,162,955,155410,1736,295.39454452999996,155163,-85.49963301646558,4.52089998219748,0.001,,
,,,156000,,,155780,-85.70013895670573,6.261836087143661,0.001,305.6553227066994,153.5
146.75,162,959,156028,1740,295.8155565,,,,,,
146.76,162,963,156640,1744,296.36271544000004,156397,-86.06282221127863,4.614731519400668,0.001,,
,,,157000,,,156848,-85.76099540613875,8.225865748109698,0.001,308.0530707776546,147.2
146.67,162,967,157233,1748,296.70968568999996,156989,-86.67358692714146,5.052940310315883,0.001,,
146.81,162,970,157835,1752,297.48695491999996,157590,-87.23120829933568,5.578259941757909,0.001,,
,,,158000,,,157895,-86.79258054262633,7.552309806083704,0.001,315.17916291356084,149.8
147.15,162,975,158445,1756,298.42298789,158198,-87.29915120051457,7.167855015108662,0.001,,
,,,159000,,,158793,-87.31730561507375,6.004332861090018,0.001,323.26998403072355,151.9
147.27,162,979,159042,1760,299.45099767,,,,,,
147.54,162,982,159657,1764,300.37537422,159401,-88.42949270900291,4.121363603616063,0.001,,
,,,160000,,,159867,-88.36235196966874,4.821889575374754,0.001,327.7678731203079,155.2
148.01,162,987,160271,1768,301.73171074000004,160023,-88.73188331799629,7.812047849863004,0.001,,
148.32,162,990,160881,1772,302.90888842,160627,-89.56387504371438,5.4616317185195715,0.001,,
,,,161000,,,160787,-89.32788209915161,5.147705900669098,0.001,308.5028129696846,142.5
148.24,162,994,161491,1776,303.56734739,161245,-89.5551286528382,4.544679119152093,0.001,,
,,,162000,,,161864,-90.64770096226742,6.5787072126439075,0.001,326.9872041642666,154.3
149.18,162,999,162119,1780,305.93030247,,,,,,
150.08,162,1002,162734,1784,308.15098751,162483,-89.85905983078648,7.1109172972765835,0.001,,
,,,163000,,,162798,-90.84119589117509,5.569828843014149,0.001,322.371933734417,151.2
151.14,162,1006,163355,1788,312.42102183,163112,-90.31811175768888,7.057311099046355,0.001,,
151.14,162,1009,163935,1792,315.14108809000004,163712,-90.78697886149088,6.147372702624174,0.001,,
,,,164000,,,163841,-91.74547290802002,7.927031937495682,0.001,321.5247545003891,148.7
151.61,162,1014,164541,1796,316.34807976999997,164293,-91.26790668438008,4.906851649284363,0.001,,
,,,165000,,,164893,-91.46330190959729,9.098919511620515,0.001,339.285376149416,160.1
151.71,162,1019,165141,1800,316.97274366,,,,,,
152.18,162,1022,165760,1804,317.98587036000004,165512,-91.97217405164564,5.566474540813549,0.001,,
,,,166000,,,165818,-92.3989863144724,5.894954439840819,0.001,328.05791438817977,155.3
152.39,161,1027,166368,1808,318.76685497,166124,-92.48270457499736,6.81968781493959,0.001,,
152.38,162,1030,166980,1812,319.44523633,166731,-93.42806295446448,5.923796854563207,0.001,,
,,,167000,,,166886,-93.15852365738306,7.4547999189746,0.001,318.48299885988234,147.0
152.21,161,1034,167571,1816,319.6615600100001,167331,-93.72485330942514,3.248544963414237,0.001,,
,,,168000,,,167783,-93.66029638993113,7.070714608516568,0.001,321.94536477923396,149.1
