rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
81.56789685999999,908,56.47,198,75180,378,4.580113863306386,-47.3881014415196,75005,0.001,,
88.42034405,912,60.89,198,75651,380,4.348885090454765,-48.52832910288935,75456,0.001,,
,,,,76000,,7.742996429822531,-49.11578527310999,75727,0.001,147.9,211.12559087872506
94.36949376999999,916,65.0,198,76094,384,6.769471490849329,-49.50598983764648,75906,0.001,,
102.06292982000001,920,70.04,198,76633,386,8.4697923136724,-51.54032717524348,76412,0.001,,
102.86416157,924,70.68,198,76905,388,9.397409786092172,-52.43838126986635,76720,0.001,,
,,,,77000,,10.781072986827176,-52.82389486403692,76805,0.001,120.7,194.49697926044465
108.72626817999999,928,74.2,197,77450,391,8.477773080853854,-53.46842343199487,77158,0.001,,
,,,,78000,,10.59415828164031,-54.3822589967309,77865,0.001,172.1,278.44955588579177
118.92683844,932,80.36,197,78135,395,,,,,,
128.97354441,936,86.38,197,78801,398,10.69428093408801,-54.27316653851381,78551,0.001,,
,,,,79000,,10.38511712583777,-54.6283054090526,78847,0.001,171.5,308.1317268192768
139.42074349000004,940,92.16,197,79447,402,9.654148824512959,-54.51836528778076,79177,0.001,,
143.29798015999998,944,95.01,197,79806,404,9.861651933356507,-55.104010607745195,79636,0.001,,
,,,,80000,,7.885272409604943,-54.96012148175921,79848,0.001,115.8,134.95663484930992
147.12929118,948,97.99,196,80164,407,9.941166431456804,-54.582855796813966,80008,0.001,,
152.38633299999998,952,101.7,196,80591,409,7.579383111000061,-54.4618423461914,80315,0.001,,
,,,,81000,,8.671480474017915,-54.93393298557827,80848,0.001,183.1,341.9134606540203
160.58956887,956,106.37,195,81207,414,8.87362253665924,-54.91330691465397,81042,0.001,,
164.31960192,960,109.03,195,81594,416,9.750636172294616,-55.0902261476259,81411,0.001,,
,,,,82000,,9.322654466106467,-55.17280704027986,81872,0.001,155.4,289.873680126667
172.92542319,964,113.43,195,82125,419,,,,,,
184.24607591,968,118.79,195,82770,422,10.509717939812461,-55.632890819031516,82512,0.001,,
,,,,83000,,9.199014009656134,-55.75159572910618,82818,0.001,146.2,268.8657592713833
194.9408222799999,972,123.76,195,83378,427,9.690723021825155,-55.87755879720052,83113,0.001,,
,,,,84000,,9.252110709920961,-56.15365757661707,83801,0.001,180.4,334.69913697838786
202.08647057000002,976,126.75,194,84072,432,,,,,,
213.06674392999997,980,131.72,194,84763,436,11.39499651500157,-56.612013513391666,84502,0.001,,
,,,,85000,,10.08514061149644,-57.094195575248904,84826,0.001,184.4,334.3071065425873
222.88770750999996,984,136.34,192,85469,442,10.369880798127916,-57.31981510586209,85211,0.001,,
,,,,86000,,9.696836958895075,-57.892388224601746,85739,0.001,186.1,328.9094696700573
232.87370543,988,140.94,191,86222,450,11.087470983757692,-58.09848418890261,85943,0.001,,
241.18573419000003,992,144.28,190,86998,456,11.135568421765377,-58.73375432867753,86732,0.001,,
,,,,87000,,10.567776911229972,-58.95042258572866,86898,0.001,177.0,325.55162968039514
241.74162333,996,144.45,189,87707,463,10.240245181460713,-59.50673436009607,87433,0.001,,
,,,,88000,,11.424982458654076,-59.572870928831776,87805,0.001,179.8,325.7168976843357
241.56164193000004,1000,144.5,187,88419,470,10.972502003355723,-59.59183181204447,88137,0.001,,
,,,,89000,,10.195605395869775,-59.97509887001731,88836,0.001,177.4,312.03335337638856
241.56014118,1004,144.58,186,89094,478,,,,,,
244.03693898,1008,145.64,186,89744,482,10.188692709215644,-60.913079339104726,89466,0.001,,
,,,,90000,,10.284982757203897,-61.076496075361206,89801,0.001,170.9,286.138945800066
248.13735961000006,1012,147.42,184,90393,489,9.696586185797102,-61.678124538687776,90135,0.001,,
,,,,91000,,9.834751381931534,-61.68380489119564,90791,0.001,158.2,277.06851398944855
253.11563804000002,1016,149.51,183,91045,495,,,,,,
256.57536662999996,1020,150.82,183,91715,500,9.527032745477245,-62.43177528381348,91429,0.001,,
,,,,92000,,9.848078717593275,-62.56338600059608,91768,0.001,177.0,304.41674084067347
264.9584528600001,1024,155.0,182,92405,506,9.029959800766736,-63.132244621835106,92113,0.001,,
,,,,93000,,10.154155486475222,-63.99530278256065,92800,0.001,161.7,301.88895519971845
270.29020034,1028,157.88,180,93238,515,11.09483957433415,-64.18127744743623,92967,0.001,,
271.30603982,1032,157.44,180,93879,521,12.112991550990513,-65.22151663643973,93597,0.001,,
,,,,94000,,12.435315310300052,-65.39608726920662,93779,0.001,168.2,314.09657390713693
273.47960773999995,1036,157.69,178,94570,528,11.477278241985722,-66.28693324641178,94298,0.001,,
,,,,95000,,12.30657505444118,-66.8585319519043,94808,0.001,150.1,286.39700027108194
275.06258246,1040,158.01,177,95248,535,11.747290849685669,-66.78141566020686,94973,0.001,,
283.29735967,1044,161.36,177,95942,540,13.721413729108614,-67.45089896519978,95671,0.001,,
,,,,96000,,13.858988134484543,-68.02915218264557,95842,0.001,184.7,345.4818356335163
292.15701867,1048,164.96,176,96660,548,11.367996131136119,-68.71126363565634,96395,0.001,,
,,,,97000,,12.213608371905792,-69.22105300120818,96872,0.001,157.7,315.53737000226977
299.12951397000006,1052,167.12,175,97303,555,12.037372847049557,-69.1313424503102,97043,0.001,,
301.63397557,1056,167.66,174,97973,561,11.135669397884572,-69.95025553022113,97717,0.001,,
,,,,98000,,11.661279491889172,-70.38479663164188,97873,0.001,162.6,315.3005583882332
308.52657658,1060,169.68,173,98562,567,10.133244121396864,-70.45893292813687,98326,0.001,,
,,,,99000,,12.46082546181149,-70.89793277316623,98802,0.001,150.0,308.33006860017775
311.86010909,1064,170.84,172,99209,573,11.934117850041229,-71.16958834673908,98951,0.001,,
312.63092813,1068,171.26,172,99896,579,13.408385655686661,-71.26941788714865,99641,0.001,,
,,,,100000,,14.418836115252587,-71.87019485082382,99796,0.001,152.2,309.5309953033924
314.29413127,1072,172.0,171,100578,586,13.704495762256865,-72.56750666841548,100316,0.001,,
,,,,101000,,15.971211953596635,-72.8663742759011,100820,0.001,168.6,319.2405544221401
314.40332795,1076,171.87,170,101259,593,15.16500174999237,-73.16998360373758,100974,0.001,,
314.96949208999996,1080,172.07,170,101970,598,13.38673253233234,-74.17354655265808,101711,0.001,,
,,,,102000,,15.398413904058108,-73.85820035934448,101870,0.001,182.2,333.72399018406867
316.99859457,1084,172.48,169,102717,605,14.970740057326651,-74.42494600313204,102410,0.001,,
,,,,103000,,15.84350044656508,-74.78569189392694,102819,0.001,195.2,372.64085655212403
318.45340043,1088,172.46,168,103468,613,14.584612019939126,-75.58967351913452,103203,0.001,,
,,,,104000,,14.576087460151086,-76.5413575392503,103863,0.001,159.8,332.3177860379219
317.38174887,1092,171.37,167,104135,620,,,,,,
314.77581509,1096,169.32,167,104639,624,19.09196105533176,-77.24860718671013,104410,0.001,,
,,,,105000,,15.315651811284127,-77.72168546404157,104802,0.001,149.4,319.7484274685383
313.75337295,1100,167.81,166,105200,630,15.764067799617083,-78.22174600454477,104958,0.001,,
313.40189004999996,1104,166.33,166,105727,634,20.7411470413208,-78.73090339774517,105498,0.001,,
,,,,106000,,15.524059469049627,-78.93088902367487,105770,0.001,140.9,305.3004122436047
314.39584870999994,1108,165.68,165,106312,640,18.26824766642427,-79.36613004501552,106057,0.001,,
316.32317932999996,1112,165.96,165,106989,645,20.940776400541136,-80.24062649408977,106710,0.001,,
,,,,107000,,21.847383936024244,-80.51531956704815,106889,0.001,182.9,342.6915427416563
318.88917859,1116,166.79,165,107724,652,17.106772450001344,-80.96679861649223,107432,0.001,,
,,,,108000,,19.10191045727646,-81.74794212790097,107795,0.001,164.6,322.4567395746708
320.53877751,1120,166.91,164,108406,659,16.289291750301015,-81.86956727659548,108130,0.001,,
,,,,109000,,18.87531029953147,-82.79706242399395,108823,0.001,135.2,284.78153576254846
320.15683885999994,1124,166.38,163,109043,666,,,,,,
320.19657724000007,1128,165.3,163,109768,671,17.64702134314782,-83.09633072562839,109480,0.001,,
,,,,110000,,16.724894384319864,-83.38370633928963,109846,0.001,186.4,359.38211419582365
321.88377285000007,1132,165.9,162,110469,678,16.425916109556034,-84.49006539803965,110187,0.001,,
,,,,111000,,17.548535220763263,-85.62973594665527,110876,0.001,117.4,260.0662839233875
321.84500823,1136,165.21,162,111091,685,,,,,,
322.14582709999996,1140,164.62,162,111710,689,19.938537467372875,-86.6212657048152,111453,0.001,,
,,,,112000,,15.24326498190562,-86.91784006754557,111760,0.001,169.3,344.72224607765673
322.66000714,1144,164.18,161,112360,696,16.36539454337878,-87.24249658829126,112103,0.001,,
322.92243227999995,1148,163.36,161,112996,701,19.170689366080545,-87.93330824518779,112734,0.001,,
,,,,113000,,18.781244504598924,-87.83717675856602,112896,0.001,167.1,356.3982373446226
324.03261678999996,1152,163.5,160,113653,708,19.00095957517624,-88.79926900863647,113410,0.001,,
,,,,114000,,20.01859806347819,-89.2191539875512,113759,0.001,172.6,360.2315157473087
325.97354879,1156,164.11,159,114384,716,20.753318485759554,-89.25656582060314,114098,0.001,,
,,,,115000,,19.586902298293747,-89.89195101026078,114785,0.001,154.4,345.26305438280104
328.02862424,1160,164.74,159,115036,723,,,,,,
330.60481015,1164,164.9,158,115699,728,17.330285662445576,-91.08724585639106,115445,0.001,,
,,,,116000,,16.721258878707886,-91.63410684797499,115892,0.001,161.2,416.6638561308384
331.94573777,1168,164.06,158,116302,735,16.773666721582412,-91.74564704895019,116052,0.001,,
331.82401439,1172,162.85,157,116863,739,18.312612118480875,-92.37532468523298,116620,0.001,,
,,,,117000,,21.6275385150203,-92.44721872666302,116898,0.001,133.3,308.2584236562252
330.85116868999995,1176,161.27,157,117386,745,15.493028006246012,-93.36394783758348,117154,0.001,,
330.37561438000006,1180,159.67,157,117937,749,19.346875239821042,-93.94059618781594,117709,0.001,,
,,,,118000,,23.74988591298461,-94.13305294513702,117837,0.001,130.5,301.48173837065696
328.13041520999997,1184,157.38,156,118455,755,22.110362322099746,-95.0020627667827,118230,0.001,,
,,,,119000,,18.563984387757763,-95.22762469241493,118774,0.001,125.8,287.9397913455963
326.54358492999995,1188,155.33,156,119001,761,,,,,,
325.68532798999996,1192,153.91,156,119526,765,23.26777449675969,-96.12716892787388,119285,0.001,,
,,,,120000,,17.17603936908752,-96.47770630367218,119825,0.001,130.2,301.0083079814911
327.89085101999996,1196,154.13,155,120052,771,,,,,,
328.64081379000004,1200,153.99,155,120599,775,20.992901221855536,-97.04933092329237,120362,0.001,,
,,,,121000,,19.16519347008537,-97.23378226336311,120768,0.001,135.8,304.78591402769086
329.1279195999999,1204,154.08,154,121135,781,17.76397487145883,-97.8130583122595,120903,0.001,,
328.11129832000006,1208,153.26,154,121638,785,19.997033369345743,-98.63631764396293,121419,0.001,,
,,,,122000,,21.925712818722072,-98.38219628817794,121811,0.001,135.2,307.073139411211
326.93787202000004,1212,151.86,154,122175,791,24.69005027928747,-99.01270863547253,121944,0.001,,
325.52258331,1216,150.04,154,122728,795,22.79766315130087,-101.21971470759465,122483,0.001,,
,,,,123000,,23.124142272131785,-100.64062423706055,122768,0.001,133.5,300.50982729792594
324.50762665999997,1220,148.61,153,123267,801,23.05505753269902,-101.56168968997784,123035,0.001,,
324.77387797,1224,147.34,153,123777,805,24.466353511082307,-103.72524099638967,123550,0.001,,
,,,,124000,,25.13606003711098,-103.8525613813258,123810,0.001,115.7,253.04086646437645
322.92576971,1228,145.39,153,124307,811,23.365260654449465,-104.24788072374132,124064,0.001,,
321.43958255999996,1232,143.71,153,124840,815,25.45070220932128,-105.64963870578342,124610,0.001,,
,,,,125000,,26.96801044404969,-106.16025936603546,124869,0.001,131.8,301.689838129282
317.88612346,1236,141.66,152,125257,819,36.5460431359031,-105.74011507901278,125022,0.001,,
317.17008357000003,1240,140.97,152,125807,823,27.09890042451712,-107.84523479755109,125565,0.001,,
,,,,126000,,29.673707139664803,-108.63198166999264,125845,0.001,134.8,304.5428896546364
316.0722065,1244,139.9,152,126350,829,31.344794579134643,-109.71353091615619,126110,0.001,,
314.7067244399999,1248,138.87,152,126883,833,24.96170654592588,-109.16414594650269,126643,0.001,,
,,,,127000,,32.07877512318748,-110.39264777047293,126783,0.001,133.4,307.4148855924606
313.22631903999996,1252,137.68,151,127421,839,28.313569888924107,-111.64682723536636,127188,0.001,,
310.01453058999994,1256,135.43,151,127927,843,29.828595503052668,-112.15691512378294,127709,0.001,,
,,,,128000,,32.84291643207356,-113.00783603474245,127827,0.001,126.0,294.5414081633091
307.80586608,1260,133.99,151,128435,849,25.192110870705275,-112.80289196577229,128203,0.001,,
304.48465759999993,1264,132.58,151,128957,853,26.503032596171405,-113.74946594238281,128723,0.001,,
,,,,129000,,24.288469517408913,-114.44305727375088,128857,0.001,154.2,337.2528002917767
302.33519852999996,1268,131.96,150,129498,859,35.02793540527571,-114.43177863733092,129272,0.001,,
,,,,130000,,23.99022746257645,-115.75740416153617,129801,0.001,143.9,316.66101722717286
301.4384884499999,1272,131.83,150,130046,865,,,,,,
301.06158149,1276,131.74,150,130560,869,27.66483826997901,-115.7474004454532,130335,0.001,,
,,,,131000,,22.624851962976287,-116.69437194288822,130796,0.001,108.9,262.38763545155524
298.64963205,1280,130.69,149,131006,874,,,,,,
297.30257233,1284,130.07,149,131462,877,36.45367220935658,-117.83830142843313,131249,0.001,,
295.22432421999997,1288,129.23,149,131924,881,30.862413091174627,-118.67599125231726,131710,0.001,,
,,,,132000,,26.83914725822315,-118.54957754570141,131824,0.001,118.4,283.26704998016356
294.19658473999993,1292,128.61,149,132387,886,34.40421672594749,-119.1782450271865,132175,0.001,,
292.90983488999996,1296,128.08,149,132860,889,27.342947525706716,-120.71571313181231,132638,0.001,,
,,,,133000,,34.57735931287046,-120.49642369004546,132882,0.001,113.1,267.2366559863091
291.44637636999994,1300,127.37,149,133336,894,25.35703555873183,-120.9647975984167,133116,0.001,,
290.6473258099999,1304,126.98,148,133833,898,30.36050411951628,-122.24263851884483,133619,0.001,,
,,,,134000,,32.25161283973634,-121.59940123558044,133860,0.001,118.7,272.0378055512905
290.63080099,1308,126.94,148,134332,903,31.291725650787352,-122.14718492569462,134105,0.001,,
289.9612984,1312,126.55,148,134830,907,29.415552019103757,-122.99428745957671,134601,0.001,,
,,,,135000,,32.67572896899158,-123.53586766169622,134861,0.001,125.7,288.44457255005835
289.13365018999997,1316,126.09,148,135337,912,32.00936816559463,-123.00575781650231,135109,0.001,,
288.50492956,1320,125.74,148,135841,916,31.93370563201322,-124.10793235085227,135616,0.001,,
,,,,136000,,27.925503885746004,-125.34552955627441,135861,0.001,121.5,285.14760330915453
287.95546684,1324,125.39,147,136316,921,33.63117006497505,-124.59593016525795,136099,0.001,,
286.87519664,1328,124.71,147,136778,925,35.151062679290774,-125.53414930863813,136562,0.001,,
,,,,137000,,29.30134541709144,-125.14538601962003,136789,0.001,115.2,272.46928318738935
285.46186564000004,1332,123.86,147,137226,930,33.7789261081002,-126.2374922318892,137013,0.001,,
286.54469481,1336,124.02,147,137659,933,28.74447117911445,-125.82502252084238,137451,0.001,,
,,,,138000,,30.162618214151134,-127.11853829745588,137784,0.001,114.4,269.52677730321886
284.68126223,1340,122.92,147,138099,937,28.5629880099461,-127.46856676298997,137900,0.001,,
282.29578241999997,1344,121.62,147,138512,940,28.87133185863495,-128.47363525390625,138306,0.001,,
280.61819168,1348,120.65,147,138948,944,29.27440418890857,-127.97551297274502,138736,0.001,,
,,,,139000,,29.014695657151087,-128.70235429491316,138848,0.001,105.1,248.96130161881447
278.2603768,1352,119.44,146,139365,948,26.903516250498154,-129.24823671228745,139158,0.001,,
276.67503963,1356,118.72,146,139799,951,37.79488231140433,-128.7022595873066,139583,0.001,,
,,,,140000,,33.352808645216086,-129.77285973500398,139817,0.001,103.3,239.08282615542413
275.02649715999996,1360,118.09,146,140244,956,23.24907771531526,-130.01279967171806,140032,0.001,,
273.68340018,1364,117.57,146,140714,959,25.96095848083496,-129.16182721247438,140499,0.001,,
,,,,141000,,21.51260317028977,-130.11973474896143,140859,0.001,116.5,269.68656357526777
272.36135947,1368,116.94,146,141192,964,32.9927336840794,-130.76220558429586,140975,0.001,,
270.43169796,1372,116.04,146,141650,967,23.276819845216465,-131.43855830601282,141439,0.001,,
,,,,142000,,26.9388340670487,-130.96994847264784,141882,0.001,113.7,264.35831673145293
269.1195531000001,1376,115.37,146,142097,972,,,,,,
269.42930817,1380,115.55,146,142561,976,25.451964875571747,-131.68150743387514,142354,0.001,,
,,,,143000,,20.024995752743312,-131.20309502737862,142805,0.001,120.3,285.42998202443124
269.58339725999997,1384,115.64,145,143026,980,,,,,,
269.67933603000006,1388,115.75,145,143499,984,29.30161259391091,-132.01561249279584,143278,0.001,,
270.05712282,1392,115.91,145,143978,988,28.221958219512434,-133.22575878706135,143764,0.001,,
,,,,144000,,25.157248689417255,-133.10731800815515,143878,0.001,126.9,290.2197916805744
270.05354825,1396,115.98,145,144458,993,25.43156949744737,-133.90015711549853,144240,0.001,,
270.09512276000004,1400,115.87,145,144923,997,22.71611203043914,-133.21773160298665,144715,0.001,,
,,,,145000,,27.076962930184823,-132.42175349482784,144823,0.001,123.3,286.26432956457137
269.9200409,1404,115.67,145,145400,1001,19.215619025023088,-134.06567764282227,145180,0.001,,
270.0445994500001,1408,115.58,145,145890,1005,28.624525539458745,-135.8596974932958,145664,0.001,,
,,,,146000,,22.92134027632456,-135.19733235192678,145790,0.001,112.0,263.49551395773886
269.77679173,1412,115.25,144,146355,1010,28.99118294675126,-136.62071667687368,146140,0.001,,
269.10634394,1416,114.83,144,146820,1014,30.153902971744536,-136.39600639343263,146604,0.001,,
,,,,147000,,17.352200984954834,-136.1876284065893,146838,0.001,119.1,275.40697906017306
268.43224941999995,1420,114.47,144,147288,1019,24.262067113603866,-137.41982905069986,147074,0.001,,
267.71685981999997,1424,114.22,144,147738,1022,19.269555876740313,-138.7850735313014,147526,0.001,,
,,,,148000,,25.008624686365543,-138.83368615936814,147863,0.001,114.2,264.42407846450806
267.36831515000006,1428,114.12,144,148190,1027,28.248608785016195,-139.37976115090507,147975,0.001,,
267.00465303,1432,114.05,144,148631,1031,30.909213019806206,-140.85016766716453,148423,0.001,,
,,,,149000,,18.857000460991493,-140.10381170419546,148846,0.001,109.7,259.6933675825596
266.83820094000004,1436,113.97,143,149056,1035,,,,,,
266.82856912000005,1440,114.01,143,149500,1038,27.99122615831088,-141.24511691980194,149286,0.001,,
268.40465263,1444,114.74,143,149986,1042,19.015870636509312,-141.74076597152217,149763,0.001,,
,,,,150000,,23.94079654197383,-141.45652315693516,149886,0.001,126.6,297.00685460567473
269.97128756,1448,115.45,143,150493,1047,19.846226904127334,-141.66294957721044,150263,0.001,,
,,,,151000,,30.590518123041974,-142.06956680961278,150784,0.001,131.1,311.9157660603523
272.17609980000003,1452,116.48,143,151013,1053,,,,,,
274.47490076,1456,117.45,143,151544,1057,19.432470523244966,-141.3206611141082,151304,0.001,,
,,,,152000,,26.26970472772613,-142.35896601821437,151840,0.001,130.3,304.16685328483584
276.54857996,1460,118.24,143,152068,1063,,,,,,
278.00559010000006,1464,118.72,143,152586,1066,24.47829035766252,-142.75079946806937,152352,0.001,,
,,,,153000,,29.281762363346477,-143.1902364877554,152875,0.001,130.0,311.1355959355831
279.46041684,1468,119.13,142,153105,1072,,,,,,
281.15038359,1472,119.65,142,153615,1076,30.44910211716929,-143.86434493526335,153388,0.001,,
,,,,154000,,24.117111209963188,-143.35153473400678,153761,0.001,139.7,329.0218103647232
283.21611220000005,1476,120.34,142,154131,1081,25.33419792992728,-143.74291033063616,153901,0.001,,
283.91048448000004,1480,120.39,142,154600,1085,25.595450111943432,-143.54063915384228,154385,0.001,,
,,,,155000,,27.523769200366477,-143.21571430407073,154843,0.001,128.2,299.80676347613337
284.36740428,1484,120.44,142,155070,1090,,,,,,
284.5284224200001,1488,120.63,142,155562,1093,26.399946003124633,-143.47387984703326,155335,0.001,,
,,,,156000,,21.87655962063716,-143.79254173865684,155830,0.001,132.9,276.45375590324403
284.25229069000005,1492,120.83,141,156061,1099,,,,,,
284.39167698,1496,121.21,141,156579,1102,26.739978370666503,-144.54736598845452,156345,0.001,,
,,,,157000,,24.22711741924286,-143.34954597210063,156845,0.001,126.9,274.57426329255105
284.2857251,1500,121.48,141,157071,1108,,,,,,
283.97066783,1504,121.85,141,157585,1112,24.799784377105254,-143.56344766327828,157349,0.001,,
,,,,158000,,23.84608702659607,-144.3051744733538,157883,0.001,144.6,284.6059431374073
283.51595337000003,1508,122.35,141,158125,1117,,,,,,
283.55826764,1512,122.97,141,158652,1121,24.8698200144509,-144.42184567451477,158431,0.001,,
,,,,159000,,29.46092074626201,-145.18896525614971,158846,0.001,149.2,307.84181969165803
284.66611372,1516,124.1,141,159230,1127,28.541375808975324,-143.6449141828981,158993,0.001,,
285.97536070999996,1520,125.45,141,159833,1132,24.20251755868235,-144.550053187779,159577,0.001,,
,,,,160000,,27.862536559831227,-144.40236784282484,159884,0.001,145.2,294.2371318638325
287.29743329999997,1524,126.79,140,160417,1137,29.79869763290181,-144.36318633135627,160165,0.001,,
,,,,161000,,26.76578432054662,-143.6795160094304,160785,0.001,133.1,293.85173347592354
288.78159707,1528,128.28,140,161018,1144,,,,,,
290.36768041,1532,129.63,140,161594,1148,21.52406826019287,-144.03301274226263,161360,0.001,,
,,,,162000,,28.757539920149178,-142.53887812296549,161783,0.001,117.0,275.0632472872734
292.60760162,1536,131.41,140,162197,1154,25.96294406455333,-142.51237678527832,161910,0.001,,
295.08183460000004,1540,133.7,140,162870,1159,23.96705407217929,-142.16069351999383,162588,0.001,,
,,,,163000,,22.563461581429284,-142.20814950125558,162770,0.001,153.8,327.05914256572726
296.32351313,1544,134.93,140,163479,1166,20.429988194115555,-142.34976930256133,163230,0.001,,
,,,,164000,,24.50325064401369,-140.6498679083747,163849,0.001,161.0,320.056748688221
296.77576214,1548,136.15,139,164108,1172,,,,,,
297.67871011000005,1552,137.24,139,164737,1178,24.164071583747862,-141.80618267059327,164486,0.001,,
,,,,165000,,24.69650833811981,-141.7644920349121,164788,0.001,156.1,336.05203610658646
298.54804077,1556,138.08,139,165352,1185,19.29743098258972,-141.34623331705728,165094,0.001,,
300.21502258,1560,139.25,139,165993,1190,27.48433771765376,-141.65266675834195,165726,0.001,,
,,,,166000,,28.02050766402376,-140.5384091296828,165893,0.001,174.1,340.1060349166393
301.35244906,1564,140.27,139,166613,1197,26.762771697132134,-140.37237341610003,166369,0.001,,
,,,,167000,,23.35484712382397,-140.1664219132389,166830,0.001,167.6,368.34037841558455
303.22916101,1568,141.63,138,167268,1204,27.26380215311897,-140.8834686279297,166999,0.001,,
303.50356795,1572,142.3,138,167845,1209,26.827975876723663,-139.95309135241385,167567,0.001,,
,,,,168000,,24.486314087771298,-138.61322192931442,167745,0.001,179.6,379.81527255177497
305.08095102999994,1576,143.62,138,168493,1216,26.89978741676577,-139.01249853357092,168229,0.001,,
,,,,169000,,24.72141339088398,-137.486329131074,168755,0.001,182.4,396.7004628479481
309.7123172,1580,145.96,138,169196,1224,24.979326625446696,-138.08546984326708,168937,0.001,,
314.61147381999996,1584,148.19,138,169889,1230,23.583112354936272,-137.19341076379536,169629,0.001,,
,,,,170000,,25.583892235159873,-137.10158700942992,169789,0.001,164.1,413.6705562233925
319.24956437,1588,149.77,137,170539,1237,29.06238891793497,-136.39301557540892,170280,0.001,,
,,,,171000,,26.61406646497322,-134.67614597227515,170871,0.001,152.8,403.1077141940594
322.74549257,1592,150.69,137,171130,1243,,,,,,
325.86713278,1596,151.13,137,171692,1247,24.48479954401652,-134.07505950927734,171438,0.001,,
,,,,172000,,20.260678897669287,-133.6786215511369,171754,0.001,170.3,379.80703884363174
331.08688341,1600,152.78,137,172349,1255,18.918735483797587,-133.71208209526247,172085,0.001,,
,,,,173000,,26.09831910186939,-132.97051881940178,172753,0.001,154.1,364.17183405160904
335.39594993,1604,154.23,137,173008,1261,,,,,,
338.71798099,1608,155.12,137,173637,1266,24.001305588915304,-132.45859080989186,173420,0.001,,
,,,,174000,,27.6671023113387,-132.21098409380232,173864,0.001,172.1,424.30283896923066
343.80023467,1612,156.61,136,174313,1273,26.507885173712364,-131.5017713911078,174043,0.001,,
,,,,175000,,18.911585518571197,-132.02156536395734,174759,0.001,158.5,366.68789064288137
349.2757202,1616,158.08,136,175038,1280,,,,,,
358.34649872,1620,160.05,136,175838,1286,25.157654634818503,-131.56439733942713,175530,0.001,,
,,,,176000,,27.77040096429678,-131.40579062241775,175738,0.001,186.9,465.7232876121998
368.0781224600001,1624,162.55,136,176672,1294,23.906211710911172,-130.6341183279443,176349,0.001,,
,,,,177000,,24.398923406957095,-130.88426361083984,176813,0.001,208.4,556.043761986494
375.2963765999999,1628,164.19,136,177437,1303,22.539125762233844,-130.9512641292879,177208,0.001,,
,,,,178000,,28.81599961401342,-130.43358067103796,177879,0.001,148.0,309.80152490735054
384.9088297999999,1632,167.1,136,178304,1310,29.3792888100942,-130.39404897054035,178029,0.001,,
,,,,179000,,26.823286792127096,-129.91436414020816,178746,0.001,163.2,380.620108538866
388.44982769999996,1636,168.12,135,179009,1318,,,,,,
395.70858110999995,1640,169.45,135,179815,1323,23.896593697263167,-129.2638435000465,179451,0.001,,
,,,,180000,,23.893058388438448,-129.65187102869936,179866,0.001,175.0,474.2606930911541
397.15399419999994,1644,169.24,135,180403,1330,32.53836481862788,-128.7409357264422,180183,0.001,,
,,,,181000,,19.82593728247143,-128.81080046154204,180799,0.001,159.8,384.64505262970926
400.72126552000003,1648,169.48,135,181056,1337,,,,,,
412.39489553000004,1652,172.59,135,181996,1343,25.644059047004244,-128.69049183422368,181650,0.001,,
,,,,182000,,22.109113782401977,-128.40268694869872,181896,0.001,303.2,835.7763521552085
426.49334509,1656,175.97,135,182949,1354,22.763886539709,-128.92520214262464,182668,0.001,,
,,,,183000,,22.017384228785392,-128.3697755601671,182849,0.001,416.2,1095.801788574457
,,,,184000,,30.506799235998415,-128.7111889719963,183610,0.001,213.4,522.3156521826983
441.14449463000005,1660,180.86,134,184079,1369,,,,,,
446.60109321999994,1664,182.29,134,184842,1376,23.53418298359335,-129.19169884006473,184565,0.001,,
,,,,185000,,22.311902248253258,-128.8796867627776,184742,0.001,165.9,391.60211825072764
450.0590988100001,1668,183.08,134,185576,1383,24.206376151176496,-128.47664035450327,185325,0.001,,
,,,,186000,,24.764379519990037,-128.5860725402832,185830,0.001,148.1,322.1078886926174
452.6681487699999,1672,183.78,133,186223,1390,28.754728456596276,-128.59582311456853,185984,0.001,,
,,,,187000,,25.086228743702375,-128.7062415045661,186694,0.001,237.9,654.4943599581718
457.81935439,1676,185.36,133,187029,1398,,,,,,
458.30892368,1680,185.39,133,187735,1404,32.01697961002791,-129.40626927968617,187434,0.001,,
,,,,188000,,25.35707478628633,-129.91407775878906,187816,0.001,224.6,631.0332796990872
461.53777704,1684,186.12,133,188501,1413,23.86364335627169,-128.8067329338005,188241,0.001,,
,,,,189000,,24.99097014911211,-129.52200271606446,188600,0.001,428.6,1392.5521039962769
470.99438325999995,1688,188.26,132,189365,1424,25.84776970008751,-129.25759917420226,189119,0.001,,
,,,,190000,,29.744296970367433,-130.41687994384765,189809,0.001,191.8,488.7157918334007
476.1176077,1692,189.73,132,190103,1432,,,,,,
474.12725309999996,1696,189.81,132,190673,1436,23.656383147606483,-130.0217896582375,190435,0.001,,
,,,,191000,,23.404690421995568,-130.8205277489834,190881,0.001,175.8,486.43024703264234
476.32041861,1700,190.22,132,191371,1443,29.792406243049292,-130.67880863096656,191044,0.001,,
477.24277127999994,1704,189.87,132,191995,1448,22.55817266249321,-131.0600254972216,191723,0.001,,
