time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss,eval/mean_ep_length,eval/mean_reward
169,936,284.07092502,460,127.51,77993,21.96369492282038,0.001,77757,-99.47507102029365,,
,,,,,78000,21.184744771097748,0.001,77899,-98.22152763689068,144.2,292.64286025762556
169,940,286.13252044999996,463,128.53,78541,15.692244988043331,0.001,78268,-99.60983775212215,,
,,,,,79000,11.303751444047498,0.001,78840,-99.87192476712741,130.0,307.7148553133011
169,944,287.4337254,467,129.19,79075,,,,,,
169,948,289.75042365999997,470,130.61,79668,12.537094792749128,0.001,79414,-100.12819917323226,,
,,,,,80000,14.577768430709838,0.001,79868,-101.26263973929666,116.8,268.9271622776985
169,952,291.38368319000006,474,131.12,80205,16.47157188578769,0.001,79979,-99.881501492587,,
169,956,291.84906845999996,477,131.5,80732,16.96173155925892,0.001,80474,-100.553342146032,,
,,,,,81000,18.12870161349957,0.001,80781,-100.59846528818909,128.0,312.93777642846106
169,960,294.77970571000003,480,132.16,81295,14.384154245257378,0.001,81059,-100.92214976416693,,
169,964,297.11649417,483,132.79,81845,11.83215418728915,0.001,81610,-102.39965485081528,,
,,,,,82000,14.739143882177572,0.001,81864,-102.32359220270524,135.5,333.6684645950794
168,968,297.94615587,487,132.76,82351,18.895929353950667,0.001,82137,-102.05537885778091,,
169,972,299.8623523,490,133.03,82861,14.04450503139631,0.001,82654,-102.39327659069652,,
,,,,,83000,13.840975373478258,0.001,82885,-101.9989338244422,119.8,286.3758789777756
168,976,301.5907994,493,133.41,83381,15.484037633833847,0.001,83165,-102.939582699635,,
169,980,303.21719090999994,496,134.2,83931,13.072513573183985,0.001,83689,-102.72963291765696,,
,,,,,84000,11.041818311085573,0.001,83837,-103.42367234101167,152.4,330.8979674458504
168,984,304.82550298,500,134.76,84513,10.580116202801834,0.001,84278,-104.17230770911699,,
,,,,,85000,19.13969693809259,0.001,84874,-103.76554958155897,145.5,304.1905819892883
168,988,305.3749703799999,504,135.29,85117,,,,,,
168,992,306.50456591,507,135.21,85642,13.521749655977427,0.001,85438,-105.43296650477818,,
,,,,,86000,11.964721116652855,0.001,85831,-104.71664757361779,120.2,292.27077870965
168,996,307.0356627,510,135.05,86148,10.945609101625246,0.001,85938,-105.96994936907733,,
168,1000,307.91850487,513,134.64,86645,12.233011405402367,0.001,86425,-105.67816713121202,,
,,,,,87000,13.739076863538038,0.001,86885,-105.80208615389738,124.4,300.8344695746899
168,1004,306.80348969999994,516,133.55,87099,,,,,,
168,1008,304.65597396,519,132.44,87585,13.624303048117119,0.001,87372,-106.48228360895524,,
,,,,,88000,15.893205885453657,0.001,87773,-107.40864730462795,159.6,421.4019412994385
168,1012,306.11138362,522,132.44,88142,14.509020997927738,0.001,87929,-106.44179603381035,,
168,1016,306.62689416000006,525,132.31,88658,14.736879501740137,0.001,88430,-107.3995423634847,,
,,,,,89000,13.462735089549312,0.001,88842,-107.77794232087977,131.9,333.6523999392986
168,1020,307.98915343,529,132.28,89186,17.110098647720672,0.001,88978,-107.73389805064483,,
168,1024,309.87516794999993,532,132.67,89747,16.530912457919513,0.001,89530,-108.60815804903625,,
,,,,,90000,16.12147515565157,0.001,89813,-107.9993688583374,124.2,292.1432370901108
168,1028,311.37566674,535,132.96,90266,18.89254271778567,0.001,90055,-109.68302930634597,,
168,1032,313.3396862800001,538,133.15,90791,13.103265105632314,0.001,90553,-108.84373822128563,,
,,,,,91000,12.096420180481092,0.001,90810,-108.32168739720395,129.3,345.1016656398773
168,1036,314.51814312000005,541,133.25,91318,23.553193470527386,0.001,91078,-109.68654946105121,,
168,1040,316.13053785999995,544,133.02,91843,13.65488760885985,0.001,91614,-110.27572841920714,,
,,,,,92000,10.06122056400503,0.001,91880,-110.33053635105942,127.7,315.0334358155727
168,1044,317.76460940999993,548,132.91,92366,19.477511823177338,0.001,92151,-109.59665211268833,,
168,1048,318.49653595999996,551,132.21,92889,14.081361372681226,0.001,92672,-111.2420093311983,,
,,,,,93000,12.686056053735376,0.001,92795,-110.86016482994205,118.3,301.43314250707624
168,1052,318.34868464999994,554,131.94,93399,15.990729025968417,0.001,93180,-111.10115146636963,,
168,1056,318.54447189999996,557,131.37,93869,12.683647237272345,0.001,93652,-111.64232001870366,,
,,,,,94000,17.270718574523926,0.001,93775,-110.79845916247758,128.6,327.6669296443462
168,1060,319.1760117,560,131.2,94415,18.85095869867425,0.001,94199,-112.49186706542969,,
,,,,,95000,18.64578735033671,0.001,94765,-113.14921137491862,135.9,351.9201308131218
168,1064,321.32838524999994,564,131.59,95004,,,,,,
168,1068,323.92181705999997,567,132.25,95576,14.885603107073727,0.001,95332,-112.13073304120232,,
,,,,,96000,12.654999672982001,0.001,95789,-112.76643302223899,152.2,401.0158288061619
168,1072,326.23965473,571,132.77,96138,17.28630835168502,0.001,95925,-113.60965380949132,,
168,1076,329.38165371,574,133.56,96737,12.634831204252729,0.001,96502,-113.80282502255197,,
,,,,,97000,25.099850696066152,0.001,96781,-114.19644518866055,153.3,394.47567039132116
168,1080,335.01197222999997,579,134.78,97409,13.478946817243422,0.001,97130,-113.81839005665113,,
,,,,,98000,15.58178988035689,0.001,97862,-114.63369621114528,197.1,522.8503545284271
167,1084,342.18775539,584,136.41,98154,,,,,,
167,1088,350.74764984,588,138.31,98948,13.389386952513515,0.001,98652,-115.07652592422939,,
,,,,,99000,12.94486694760842,0.001,98854,-115.29794855401067,211.1,586.3267289578914
167,1092,358.8989858,595,140.98,99740,16.133322768158965,0.001,99434,-115.57991874610985,,
,,,,,100000,13.255771101368547,0.001,99857,-117.13247288295202,185.6,488.1092701017857
167,1096,367.91249760000005,601,143.73,100521,16.400685579582834,0.001,100244,-117.19527384440104,,
,,,,,101000,15.865125947385222,0.001,100813,-116.93665902510934,186.7,521.3025959908962
166,1100,377.38486811,608,146.57,101302,16.78850560973991,0.001,100989,-116.830454046076,,
,,,,,102000,13.679776938433575,0.001,101839,-117.95590069829201,205.5,569.7443436980247
165,1104,389.81687117999996,617,150.3,102129,,,,,,
164,1108,401.39660697000005,626,153.65,102950,18.489487426115733,0.001,102638,-118.12014853600228,,
,,,,,103000,15.639645141199095,0.001,102856,-118.24254391171516,186.3,505.1887205839157
162,1112,409.53015837,638,156.11,103753,19.34180018948574,0.001,103456,-118.26371099434647,,
,,,,,104000,14.647762501111595,0.001,103845,-118.61635146602508,183.5,513.0228103399277
161,1116,418.81773007,648,158.65,104523,17.463507773203144,0.001,104234,-118.91512858072916,,
,,,,,105000,26.28562831878662,0.001,104830,-121.01503476229581,214.4,453.24790250658987
160,1120,422.40432646999994,655,159.96,105182,,,,,,
,,,,,106000,19.7720337668855,0.001,105681,-120.10384168528547,265.8,778.0527662754059
159,1124,433.57885065000005,666,163.03,106050,,,,,,
,,,,,107000,15.8458464843987,0.001,106829,-120.4693818854157,251.4,762.6060639083386
157,1128,453.8861320100001,679,169.6,107226,,,,,,
,,,,,108000,15.95647466949552,0.001,107820,-121.80388119346217,453.5,1117.3283786714078
155,1132,482.29122059000014,698,180.39,108830,17.17286912440382,0.001,108367,-121.77906134189703,,
,,,,,109000,16.40730353099544,0.001,108736,-122.27094850282411,271.8,625.3336833775044
154,1136,497.7643941500001,711,186.33,109951,19.237862290614153,0.001,109596,-123.86330861893912,,
,,,,,110000,17.308116442399008,0.001,109857,-124.12918372521034,303.1,810.1416289806366
,,,,,111000,20.2354636548959,0.001,110799,-124.76771600511339,270.4,666.6535674393177
152,1140,514.2076876,730,192.94,111137,,,,,,
,,,,,112000,20.3783876074685,0.001,111826,-125.9085053620515,300.6,797.8526529610157
151,1144,531.2696002799998,742,198.94,112260,,,,,,
,,,,,113000,16.77336104296706,0.001,112473,-126.73428569120519,397.6,1096.1877100348472
149,1148,560.65029378,759,208.53,113742,17.53830426739108,0.001,113187,-127.92403697281432,,
,,,,,114000,14.705847426956774,0.001,113852,-127.21788885079178,397.8,1157.3888091921806
,,,,,115000,16.00747762112644,0.001,114613,-128.66934881796385,308.7,846.2784475684166
147,1152,584.38843501,779,216.19,115018,,,,,,
,,,,,116000,18.02643712476003,0.001,115860,-129.59497838740725,207.5,552.9318663537503
146,1156,605.10659199,791,222.95,116164,,,,,,
,,,,,117000,19.243644258658875,0.001,116759,-130.38649477817043,272.3,829.019878077507
146,1160,619.77724592,802,227.53,117168,,,,,,
,,,,,118000,15.26653662105886,0.001,117670,-131.4123274175132,261.3,793.002748721838
145,1164,638.83480732,815,233.17,118321,19.368516577520403,0.001,117951,-131.96934988839286,,
,,,,,119000,17.376203198314975,0.001,118780,-132.82280097209232,278.6,831.3790610015392
144,1168,656.44108666,827,238.89,119465,17.374739461638978,0.001,119103,-133.03746416553946,,
,,,,,120000,18.168355575999858,0.001,119693,-134.3353603671056,354.5,1047.1678158581258
143,1172,675.3936675299999,841,244.86,120624,18.884147519574444,0.001,120255,-134.56085474350874,,
,,,,,121000,17.766503943096506,0.001,120750,-134.99040610573508,281.1,821.2515855312347
142,1176,692.1407634,853,249.69,121706,15.005181641145185,0.001,121303,-135.89930129225237,,
,,,,,122000,18.73746892929077,0.001,121862,-136.70611853027344,371.3,1157.6565179228783
141,1180,713.6732928000002,868,255.88,122997,20.949730894067784,0.001,122566,-137.5507258951229,,
,,,,,123000,21.242189574312384,0.001,122903,-137.71598924909318,311.8,933.8708431303501
,,,,,124000,16.541233827565847,0.001,123839,-138.7302360936215,461.2,1395.777715110779
140,1184,733.0884913799997,887,261.93,124347,,,,,,
,,,,,125000,25.935506784752622,0.001,124740,-140.26169826559826,290.6,802.0512697696686
,,,,,126000,25.222789327017693,0.001,125018,-140.07851360513152,952.6,2238.8397401213647
138,1188,756.40875846,912,271.64,126112,,,,,,
,,,,,127000,22.003509857317223,0.001,126647,-142.04752726463755,626.4,1847.4595736145973
,,,,,128000,19.820912040588333,0.001,127303,-142.29387553145247,524.5,1428.084597724676
135,1192,802.9100863399998,952,288.57,128597,21.32119606924057,0.001,128303,-144.36947161865234,,
,,,,,129000,22.477354014304378,0.001,128813,-145.2616907919607,670.8,1751.9274214863776
,,,,,130000,21.82788269376755,0.001,129813,-146.1162508392334,396.7,1276.4604862391948
133,1196,845.8029267500001,980,304.73,130994,26.957272239526112,0.001,130173,-146.88262481689452,,
,,,,,131000,24.258808762695963,0.001,130900,-147.88980035467463,1000.0,2492.8389566659926
,,,,,132000,24.97629922914505,0.001,131900,-149.10047299194335,1000.0,2608.364823484421
,,,,,133000,22.22008897781372,0.001,132900,-150.55881756591796,273.0,795.4345782399178
,,,,,134000,19.956399128849345,0.001,133033,-151.72916689786044,470.4,1300.0549060344697
129,1200,900.66043813,1039,328.25,134127,,,,,,
,,,,,135000,22.312264808183997,0.001,134900,-153.391237707182,1000.0,2622.3957290053368
,,,,,136000,25.77023477649689,0.001,135900,-154.99804135131836,1000.0,2774.1556837320327
,,,,,137000,26.478691128730773,0.001,136900,-155.84486538696288,525.7,1627.4625081658364
124,1204,974.1775627200001,1100,353.18,137447,,,,,,
,,,,,138000,23.36273093044626,0.001,137353,-156.55644705443257,930.7,2510.5090857028963
,,,,,139000,26.03761301422119,0.001,138353,-157.611195892334,949.6,2465.2148229598997
,,,,,140000,20.73791757965088,0.001,139353,-158.8671206665039,937.3,2412.3227335989477
121,1208,1038.9781494100002,1161,378.06,140756,22.021401053905485,0.001,140353,-160.56955294799803,,
,,,,,141000,28.37511995155063,0.001,140662,-161.80064224735384,335.5,1023.8470462322235
,,,,,142000,29.351373916827374,0.001,141707,-162.87348606275475,263.6,801.6623183846474
120,1212,1057.8797443,1179,383.43,142096,,,,,,
,,,,,143000,29.17109018462045,0.001,142630,-162.72327566964285,368.7,1061.6896306276321
119,1216,1071.2113504899999,1194,387.67,143290,25.751932761015325,0.001,142991,-163.21096750895182,,
,,,,,144000,22.266858849874357,0.001,143196,-162.8288326818966,581.6,1575.4188986301422
,,,,,145000,25.873959011554717,0.001,144196,-164.10679010009767,1000.0,2350.9793856024744
,,,,,146000,25.175505823612212,0.001,145196,-165.1972443847656,1000.0,2453.0611787199973
116,1220,1135.04590476,1252,413.9,146572,22.749521286964416,0.001,146196,-166.5039461364746,,
,,,,,147000,28.679714148488788,0.001,146741,-165.88370170302065,394.9,1122.0448178231716
116,1224,1140.90746273,1265,415.88,147638,21.0082662264506,0.001,147279,-167.5979155222575,,
,,,,,148000,25.8872297320503,0.001,147857,-167.5996204278408,420.6,1261.9186669647693
116,1228,1143.49736659,1280,415.9,148816,28.307389315091648,0.001,148433,-168.52885465268736,,
,,,,,149000,20.758579897633062,0.001,148722,-168.0694685311153,624.5,1682.6318834662438
,,,,,150000,24.105402597385776,0.001,149672,-169.52763632069463,316.4,928.5441011369228
115,1232,1138.6463201300003,1302,412.76,150106,,,,,,
,,,,,151000,29.619336449398713,0.001,150896,-170.89772760727826,282.9,874.28525878191
114,1236,1145.1269140400002,1316,412.86,151237,,,,,,
,,,,,152000,26.881398529176288,0.001,151143,-171.43219924554592,884.4,2542.846631115675
,,,,,153000,23.714403427564182,0.001,152572,-172.6001365368183,869.8,2482.4215818047523
113,1240,1185.72265578,1353,425.29,153666,,,,,,
,,,,,154000,28.384067576408388,0.001,153572,-172.36559317016602,553.1,1508.382777953148
,,,,,155000,25.454393298475892,0.001,154723,-172.01663101302995,472.0,1276.624185758829
112,1244,1219.27602888,1387,436.9,155950,29.013017702496743,0.001,155328,-173.75218628735433,,
,,,,,156000,23.2358470324314,0.001,155856,-173.84434942765668,440.6,1222.3391377449036
,,,,,157000,26.234735374679108,0.001,156190,-174.8059209035542,922.8,2543.13377430439
,,,,,158000,24.856759802610785,0.001,157054,-174.7579780154758,945.9,2653.845550280809
110,1248,1252.9560797300003,1438,449.22,158664,31.90355834579468,0.001,158054,-175.12871871948244,,
,,,,,159000,26.6739960713173,0.001,158905,-175.51289934169748,772.7,2208.4275162816048
,,,,,160000,27.327842482089995,0.001,159905,-176.3286312561035,264.8,884.4453119575977
109,1252,1271.9239619700002,1469,455.0,160518,23.09286351324419,0.001,160182,-177.44163458295864,,
,,,,,161000,37.01052673395015,0.001,160424,-177.40364188202156,974.9,2585.259671485424
,,,,,162000,33.72725799560547,0.001,161174,-177.38445646158854,1000.0,2654.6641923248767
,,,,,163000,31.363361214719166,0.001,162502,-178.80265045166016,1000.0,2689.476069551706
107,1256,1324.09861623,1528,474.32,163596,,,,,,
,,,,,164000,35.81242926597595,0.001,163502,-178.84835537719727,810.4,2417.227216267586
,,,,,165000,16.871199319579386,0.001,164722,-179.93635614568538,1000.0,2740.5297104001047
,,,,,166000,27.521848422527313,0.001,165722,-180.96068118286132,1000.0,2746.6831198632717
104,1260,1384.69188606,1592,496.48,166816,,,,,,
,,,,,167000,26.823162385940552,0.001,166722,-181.39502490234375,1000.0,2774.2702916800977
,,,,,168000,32.33997181797027,0.001,167722,-182.58670721435547,1000.0,2632.159316557646
,,,,,169000,30.469818206310272,0.001,168722,-183.24814590454102,1000.0,2794.6130099356174
,,,,,170000,31.25260015678406,0.001,169722,-183.63194989013672,1000.0,2794.7669989824294
101,1264,1460.5700418200001,1675,524.95,170816,,,,,,
,,,,,171000,28.076995580673216,0.001,170722,-184.27923706054688,1000.0,2826.054977554083
,,,,,172000,32.367330320835116,0.001,171722,-186.03868145751954,671.1,1923.7064231038094
,,,,,173000,25.66165036290244,0.001,172668,-186.16207406180246,996.1,2609.1823743343352
100,1268,1509.6821595899999,1736,542.97,173762,,,,,,
,,,,,174000,35.25515167617798,0.001,173668,-186.59088925170897,340.7,1021.9725762486457
,,,,,175000,27.43261533599716,0.001,174001,-187.1141765548522,1000.0,2664.726753860712
,,,,,176000,30.470256890719238,0.001,175342,-188.96617331700017,1000.0,2849.4009969651697
98,1272,1551.1555855500003,1789,558.12,176436,,,,,,
,,,,,177000,28.92063291692734,0.001,176342,-188.31143215942382,1000.0,2756.7694630026817
,,,,,178000,24.687004967212676,0.001,177342,-188.86572109985352,1000.0,2687.97844312191
,,,,,179000,25.866602692156206,0.001,178704,-189.30894183585656,423.3,1367.2132426321507
96,1276,1599.0551786600001,1849,575.1,179216,,,,,,
,,,,,180000,23.386747940726902,0.001,179421,-190.8627094038381,778.4,2150.4740175545217
,,,,,181000,32.94305715227127,0.001,180421,-191.0766813964844,1000.0,2739.255482292175
,,,,,182000,26.664394285892236,0.001,181192,-191.44258176971593,925.6,2488.924084997177
95,1280,1636.8311252300002,1906,590.2,182017,,,,,,
,,,,,183000,38.95220207091722,0.001,181923,-192.2393439305972,1000.0,2843.8469591259955
,,,,,184000,32.92777530527115,0.001,182923,-192.60728466796874,1000.0,2849.08510055542
,,,,,185000,28.764753868579863,0.001,183923,-193.93059075927735,962.1,2811.639085406065
93,1284,1696.5674488500001,1976,610.77,185424,32.466550110816954,0.001,184923,-194.0946893005371,,
,,,,,186000,34.70222086636967,0.001,185330,-194.29851262709673,652.3,1903.6301653862
,,,,,187000,29.73509319996834,0.001,186330,-195.1017830810547,512.1,1462.666948378086
,,,,,188000,21.38309806425941,0.001,187704,-196.81038808567638,674.2,1853.9772283434868
93,1288,1748.2901402500001,2025,626.86,188798,,,,,,
,,,,,189000,35.8173274435997,0.001,188704,-196.97296630859375,1000.0,2893.700640100241
,,,,,190000,29.826730557918548,0.001,189704,-197.57236547851562,1000.0,2850.9518553376197
,,,,,191000,15.793618657372214,0.001,190726,-198.320932561701,804.5,2283.368782645464
91,1292,1766.9665919000001,2088,632.23,191820,,,,,,
,,,,,192000,27.270674481868745,0.001,191726,-199.28290756225587,1000.0,2897.2529556035997
,,,,,193000,29.305555127620696,0.001,192726,-200.01144607543947,558.2,1587.6695177555084
90,1296,1762.7633101,2131,629.43,193937,34.20425537144124,0.001,193562,-200.5870797470031,,
,,,,,194000,40.898003966782866,0.001,193843,-199.77992030552454,349.5,1092.7324451327324
,,,,,195000,23.89446797426681,0.001,194185,-201.4007521958379,732.7,2066.7950064897536
,,,,,196000,30.672503030689715,0.001,194950,-201.08092807540694,1000.0,2737.0735928297045
90,1300,1753.5357570200003,2177,621.87,196314,31.02267625617981,0.001,195950,-201.1022501220703,,
,,,,,197000,32.982906359213366,0.001,196220,-202.01606434009693,805.4,2292.8146998763086
,,,,,198000,35.57943384408951,0.001,197220,-202.3122500305176,1000.0,2900.9603918910025
,,,,,199000,36.16002080889716,0.001,198565,-202.64770392484442,1000.0,2929.47324128747
89,1304,1754.3784150200001,2236,622.12,199659,,,,,,
,,,,,200000,35.133782016277316,0.001,199565,-202.91703182983397,692.8,2063.047592616081
