train/critic_loss,train/learning_rate,time/total_timesteps,time/fps,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/episodes,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
23.7154762331895,0.001,1103000,,-136.21335631843627,,1102731,,,,500.8660995185375,237.5
25.18760770226493,0.001,1103653,85,-135.84395723926778,217.81,1103345,3560,12944,464.0647700100001,,
27.339023993565487,0.001,1104000,,-136.3923323914245,,1103747,,,,465.7619832634926,214.5
25.179783289156966,0.001,1104456,85,-135.80280883789064,217.75,1104142,3564,12953,464.92302778,,
22.227573717208134,0.001,1105000,,-135.5440955752418,,1104782,,,,497.3747324347496,231.9
22.506656286353888,0.001,1105317,85,-135.67014658892597,217.67,1104999,3568,12963,466.0248793,,
22.73220871716011,0.001,1106000,,-135.73351572074142,,1105891,,,,458.70701364278796,211.2
,,1106217,85,,217.25,,3572,12972,466.19111356,,
20.637717628479002,0.001,1107000,,-135.44116475630778,,1106748,,,,429.46829530596733,203.9
,,1107035,85,,216.67,,3576,12981,466.01384407,,
23.920802523788897,0.001,1107827,85,-135.21431465519285,215.54,1107540,3580,12987,464.90899416,,
21.057934478299703,0.001,1108000,,-135.04299741802794,,1107739,,,,405.4630262732506,190.8
24.355698612888464,0.001,1108634,85,-134.628737894694,214.74,1108348,3584,12996,464.25656148,,
21.582431928864843,0.001,1109000,,-135.0907723657016,,1108778,,,,422.9588354408741,189.2
25.83897414817629,0.001,1109468,85,-134.72894711764354,213.76,1109174,3588,13005,463.77913023,,
22.198811906879232,0.001,1110000,,-133.9540742130603,,1109813,,,,463.8416242659092,212.6
24.130588558358205,0.001,1110320,85,-134.8334295682818,213.59,1110026,3592,13014,464.19048974,,
22.758879795528593,0.001,1111000,,-134.44614628383093,,1110886,,,,473.1894167721272,215.3
,,1111190,85,,213.14,,3596,13023,464.29947418999996,,
21.413553839463454,0.001,1112000,,-134.35226133680834,,1111773,,,,408.94961401224134,187.9
,,1112049,85,,212.24,,3600,13032,462.57683844999997,,
23.199678400729564,0.001,1112825,85,-134.15679680032932,211.14,1112520,3604,13038,460.43627595,,
22.092503697092084,0.001,1113000,,-133.38422019393354,,1112737,,,,438.4114661514759,198.5
22.100617094088328,0.001,1113612,85,-133.7814756451231,209.8,1113314,3608,13046,458.33330417,,
25.14789045515971,0.001,1114000,,-133.6171918156171,,1113723,,,,456.7450458407402,200.5
21.622250730341133,0.001,1114394,85,-133.8625383473406,209.26,1114114,3612,13054,457.5954436,,
22.968918166137094,0.001,1115000,,-133.57873149909597,,1114857,,,,399.0104729771614,186.8
,,1115134,85,,207.64,,3616,13062,454.03426067999993,,
20.48890369841196,0.001,1115886,85,-133.15626007376366,206.46,1115611,3620,13068,451.35479499999997,,
21.369242535555426,0.001,1116000,,-133.17671999018242,,1115798,,,,433.21239880919455,188.3
24.998615812748035,0.001,1116639,85,-133.68820709877826,205.78,1116363,3624,13076,450.53827570999994,,
23.971929235661282,0.001,1117000,,-133.107439649866,,1116739,,,,413.118758136034,180.9
22.080774454360313,0.001,1117387,85,-133.78208428240836,205.35,1117113,3628,13083,449.9328014800001,,
21.829288055067476,0.001,1118000,,-133.12443384916887,,1117894,,,,435.4609223127365,198.7
,,1118169,85,,204.44,,3632,13091,448.89192412000006,,
24.15747989384474,0.001,1119000,,-132.40095054153846,,1118755,,,,447.9148454606533,207.2
,,1119033,85,,204.59,,3636,13100,448.81663422000014,,
23.70646412547042,0.001,1119836,85,-132.7141991409601,204.78,1119557,3640,13106,449.52772148,,
24.350283667679232,0.001,1120000,,-131.5773843129476,,1119748,,,,427.69762964248656,196.4
22.299042041485126,0.001,1120649,85,-132.56275903261624,203.92,1120360,3644,13114,447.29582423000005,,
25.438175845267203,0.001,1121000,,-132.81168195936414,,1120758,,,,450.23164995908735,202.5
23.57041329878537,0.001,1121425,85,-131.9333330519656,203.07,1121146,3648,13123,446.36162498,,
26.671378498346034,0.001,1122000,,-132.57971519398913,,1121904,,,,455.5838900029659,206.0
,,1122199,85,,202.19,,3652,13131,444.91136680999995,,
23.996251845742293,0.001,1122933,85,-131.64968182178254,201.14,1122670,3656,13136,442.63652585000006,,
22.473881399972097,0.001,1123000,,-131.43835519374102,,1122845,,,,467.80830783843993,207.7
22.744018402399192,0.001,1123730,85,-131.00242495536804,200.77,1123454,3660,13145,442.39050657,,
22.826105684041977,0.001,1124000,,-131.21731538772582,,1123802,,,,394.7378534138203,178.6
25.616655043505748,0.001,1124484,85,-132.02538747524997,200.28,1124216,3664,13152,441.2199412499999,,
23.20693010840911,0.001,1125000,,-131.05369802621695,,1124765,,,,422.5212703406811,194.2
22.5987454437628,0.001,1125241,85,-131.0134718811628,199.24,1124970,3668,13160,438.54907036,,
26.00779420202905,0.001,1125955,85,-131.3214077792325,197.38,1125694,3672,13165,434.2385319999999,,
23.451603420897026,0.001,1126000,,-131.17098848209824,,1125867,,,,379.71516466140747,179.1
21.844963821012584,0.001,1126740,85,-130.98768714904784,197.05,1126473,3676,13173,432.43122088999996,,
24.119949156645113,0.001,1127000,,-131.0222893572868,,1126841,,,,413.9178289413452,180.3
21.40748852949876,0.001,1127481,85,-131.34029790857335,196.54,1127212,3680,13181,431.4015011700001,,
19.441097015622017,0.001,1128000,,-130.5929859205224,,1127904,,,,421.20782203674315,191.9
,,1128188,85,,195.54,,3684,13188,428.51022481,,
24.20016707143476,0.001,1129000,,-131.20723092684182,,1128714,,,,410.34356666207316,195.2
,,1129021,85,,195.53,,3688,13196,427.2181141700001,,
23.554380398170622,0.001,1129797,85,-130.89034024406882,194.77,1129514,3692,13202,424.3545297400001,,
19.442447971365304,0.001,1130000,,-131.03647350735133,,1129888,,,,416.8860290944576,195.2
24.02874230914646,0.001,1130602,85,-131.50618919440075,194.12,1130308,3696,13209,421.1793700200001,,
21.908123115804745,0.001,1131000,,-131.18921223092588,,1130910,,,,417.53151112794876,192.6
20.0823906741359,0.001,1131366,85,-131.88676019148394,193.17,1131086,3700,13217,419.09220014000005,,
19.108533777296543,0.001,1132000,,-130.76416810353598,,1131863,,,,416.385127222538,194.7
,,1132145,85,,193.2,,3704,13224,418.58587889,,
19.681686105399297,0.001,1132940,85,-131.02372447098836,193.28,1132641,3708,13230,417.76154604999994,,
25.32603480804588,0.001,1133000,,-131.69129583970556,,1132852,,,,416.3255673289299,203.5
19.77772113879522,0.001,1133808,85,-130.9798095703125,194.14,1133493,3712,13238,418.21436674000006,,
18.45903916926111,0.001,1134000,,-131.47721876177872,,1133720,,,,412.7791339267511,217.8
21.149102382750307,0.001,1134657,85,-131.42725503104074,195.23,1134357,3716,13246,418.9014993299999,,
20.882186952666565,0.001,1135000,,-131.57842468797114,,1134796,,,,479.1916872125119,259.9
19.22591884627597,0.001,1135659,85,-130.77759464642475,197.73,1135301,3720,13256,421.78362852000004,,
20.725452762729716,0.001,1136000,,-131.20556978909474,,1135783,,,,477.637890163064,230.0
18.877091068367772,0.001,1136532,85,-131.73164553434952,198.93,1136224,3724,13265,423.30856666000005,,
19.693139910098896,0.001,1137000,,-131.15896259654653,,1136829,,,,449.14882239103315,203.0
20.29618062871568,0.001,1137313,85,-131.74731851131358,199.26,1137017,3728,13273,424.02640025999995,,
18.999522387091794,0.001,1138000,,-131.23979851751045,,1137852,,,,454.7630089074373,215.9
,,1138150,85,,199.81,,3732,13282,424.29568026,,
19.85310151960966,0.001,1139000,,-131.3446913984485,,1138801,,,,469.8754495114088,231.1
,,1139132,85,,200.99,,3736,13293,426.03171221,,
19.63320704079493,0.001,1140000,,-131.6629754428206,,1139741,,,,444.2728758573532,199.3
,,1140028,85,,201.92,,3740,13302,427.13969139,,
19.732467947779476,0.001,1140867,85,-131.2325933312857,202.18,1140572,3744,13308,428.38721757999997,,
21.511862927588865,0.001,1141000,,-131.16468899921307,,1140779,,,,465.11928021907806,191.6
22.756652845203547,0.001,1141568,85,-130.9773664369688,201.43,1141294,3748,13316,426.73384881999993,,
17.890376835158378,0.001,1142000,,-130.9982954853713,,1141884,,,,419.20698674321176,184.6
22.956444799285574,0.001,1142370,85,-131.42318300856758,201.71,1142078,3752,13324,428.48427576,,
17.360626549556336,0.001,1143000,,-131.05148564706934,,1142891,,,,516.1922529757023,201.2
,,1143174,85,,202.41,,3756,13332,430.62712253000007,,
26.53477876385053,0.001,1143952,85,-131.36803348859152,202.22,1143685,3760,13338,431.2210034399999,,
19.469517121767865,0.001,1144000,,-130.7987041897244,,1143864,,,,488.68434047102926,190.9
19.89714524552629,0.001,1144732,85,-130.48619022164294,202.48,1144432,3764,13346,434.04119507999997,,
20.12915349775745,0.001,1145000,,-130.47267468770346,,1144861,,,,489.7690306127071,191.8
20.91348988247901,0.001,1145539,85,-131.2704864187339,202.98,1145244,3768,13355,438.1803609200001,,
22.979237176839586,0.001,1146000,,-130.829751542471,,1145865,,,,437.795783136785,202.2
20.315924917287493,0.001,1146373,85,-130.6294968859984,204.18,1146066,3772,13363,440.7930731500001,,
19.167093170739207,0.001,1147000,,-130.43877863883972,,1146887,,,,468.9406782776117,212.5
,,1147196,85,,204.56,,3776,13372,442.57164048000004,,
21.17021191006615,0.001,1147985,85,-129.33969079880487,205.04,1147718,3780,13379,445.84677849,,
19.260731587862836,0.001,1148000,,-130.69153843568952,,1147897,,,,483.6842178285122,194.1
21.463411455100537,0.001,1148759,85,-129.71632513839208,205.71,1148450,3784,13387,449.39024966,,
17.338309880729035,0.001,1149000,,-129.4818105965017,,1148885,,,,512.9272382318974,222.6
18.634914018375017,0.001,1149625,85,-129.9790668653405,206.04,1149351,3788,13397,452.5594794699999,,
16.796434851371096,0.001,1150000,,-130.36174392700195,,1149776,,,,547.8493281692266,249.0
17.74439746305483,0.001,1150538,85,-129.6353703770069,207.41,1150240,3792,13407,456.89632464000005,,
18.286015530021825,0.001,1151000,,-129.55703560250706,,1150911,,,,487.79863368868826,218.4
19.167821326302093,0.001,1151459,85,-129.5695404497165,208.57,1151117,3796,13416,460.74822995,,
17.822658042020574,0.001,1152000,,-129.41554189611364,,1151812,,,,484.0697323381901,213.5
15.418953959147135,0.001,1152339,85,-129.06917483466012,209.73,1152037,3800,13425,463.61556490999993,,
15.847787388608603,0.001,1153000,,-128.98656382841222,,1152823,,,,475.9935040762648,234.8
15.720923270378913,0.001,1153436,85,-129.38944484470608,212.91,1153109,3804,13436,471.39320757,,
17.433276750527178,0.001,1154000,,-129.13209170103073,,1153782,,,,508.77986405026166,255.7
15.816918513668117,0.001,1154391,85,-129.1701974441756,214.51,1154050,3808,13446,474.29620176,,
15.295099615167688,0.001,1155000,,-128.5130852593316,,1154736,,,,582.2798277114834,279.9
16.873607595761616,0.001,1155321,85,-128.90151137199956,215.13,1155012,3812,13457,475.41983789000005,,
17.333524530274527,0.001,1156000,,-127.80194217136928,,1155786,,,,313.06898750662805,160.1
14.391896446001583,0.001,1156276,85,-127.66512676553988,216.19,1156005,3816,13467,479.43308133999994,,
14.847361691959241,0.001,1157000,,-127.54622007671155,,1156729,,,,407.5698901057243,182.8
,,1157006,85,,213.47,,3820,13474,476.16326961000004,,
15.886141065734526,0.001,1157734,85,-127.28486909971133,212.02,1157458,3824,13480,474.21073575,,
16.70496080625425,0.001,1158000,,-127.86606273819915,,1157873,,,,451.20175634026526,206.0
16.550785820300764,0.001,1158568,85,-127.97678477493758,212.55,1158273,3828,13489,474.9889821500001,,
15.573605694721655,0.001,1159000,,-127.48670558339542,,1158864,,,,422.81435642838477,182.6
14.957664991812731,0.001,1159329,85,-127.70726532631733,211.79,1159053,3832,13497,474.34639642999997,,
15.474181151027002,0.001,1160000,,-126.8612227777038,,1159846,,,,451.6655679643154,210.1
,,1160155,85,,210.23,,3836,13506,472.3828486499999,,
15.633229611236924,0.001,1160920,85,-126.81214343542341,208.92,1160646,3840,13512,470.71269845999996,,
14.323570207882954,0.001,1161000,,-127.23974986742901,,1160832,,,,411.52721230387687,181.9
16.94212032797558,0.001,1161657,85,-126.37405185909061,207.9,1161391,3844,13519,468.9626331000001,,
16.617743512858514,0.001,1162000,,-126.7149246049964,,1161753,,,,453.1681873083115,202.8
16.27626298252165,0.001,1162425,85,-126.58399025599162,208.57,1162145,3848,13527,470.6162670300001,,
16.764273242771345,0.001,1163000,,-126.08527935675855,,1162737,,,,455.60858606100084,205.7
15.540793101775822,0.001,1163237,85,-126.6691229577158,208.67,1162940,3852,13535,469.8961565800001,,
16.717208074719718,0.001,1164000,,-126.5501983299684,,1163705,,,,452.6555915057659,203.3
,,1164000,85,,208.26,,3856,13543,468.76450779,,
15.877741795231179,0.001,1164811,85,-125.90551202274064,208.59,1164527,3860,13550,468.42121978,,
14.729094235264526,0.001,1165000,,-126.09665975765306,,1164723,,,,466.52028185725214,212.3
16.333833037638197,0.001,1165643,85,-125.36459926530426,209.11,1165347,3864,13558,467.1521937700001,,
15.320283204033261,0.001,1166000,,-125.66354631696429,,1165765,,,,457.5245321512222,207.4
15.179318907237288,0.001,1166458,85,-125.41299695307666,209.19,1166173,3868,13567,464.80663704,,
15.287277023390969,0.001,1167000,,-125.85583299693495,,1166754,,,,415.51650393605235,183.8
14.905310464459797,0.001,1167201,85,-125.42278671264648,208.28,1166926,3872,13575,463.56830564000006,,
16.152920776797878,0.001,1167953,85,-125.07754795525663,207.57,1167673,3876,13581,462.75736547,,
17.323999012509983,0.001,1168000,,-125.13687801361084,,1167865,,,,466.6017766773701,208.5
14.458365707801132,0.001,1168755,86,-124.90133795487253,207.7,1168464,3880,13589,460.80517638000003,,
14.397988181802171,0.001,1169000,,-124.47993046222346,,1168868,,,,426.78944566249845,186.7
16.09295518615029,0.001,1169575,86,-124.9274794145064,208.16,1169266,3884,13598,461.63322346999996,,
21.348917722702026,0.001,1170000,,-124.74111221313477,,1169878,,,,457.53826888799665,194.3
15.415240728726952,0.001,1170354,86,-125.18168303787067,207.29,1170064,3888,13606,460.2006889699999,,
15.599863475728258,0.001,1171000,,-123.96275037248557,,1170865,,,,512.8787429571152,227.8
,,1171178,86,,206.4,,3892,13615,460.56451572,,
15.61855504919307,0.001,1172000,,-124.24171433755018,,1171724,,,,546.9422558248043,226.9
,,1172024,86,,205.65,,3896,13623,461.03830046,,
16.76815885387055,0.001,1172842,86,-124.55159690163352,205.03,1172548,3900,13629,461.9513762000001,,
14.450194231514791,0.001,1173000,,-124.6877064380831,,1172754,,,,467.7404099628329,205.3
16.208218821939433,0.001,1174000,,-124.26375306327388,,1173656,,,,743.9760837078095,280.4
,,1174035,86,,205.99,,3904,13642,470.97681966,,
15.001924483281261,0.001,1174879,86,-123.67332566459224,204.88,1174608,3908,13649,471.88278693,,
14.154436885333451,0.001,1175000,,-123.75025604583405,,1174791,,,,1230.9925101161002,412.8
16.04067059925624,0.001,1176000,,-124.11283232036389,,1175539,,,,1132.7661796152593,388.7
,,1176099,86,,207.78,,3912,13666,486.71859275,,
16.819030792026197,0.001,1177000,,-124.0974057084423,,1176701,,,,1247.639637261629,407.1
,,1177025,86,,207.49,,3916,13679,488.69397527,,
17.087494372217744,0.001,1178000,,-123.79219486095288,,1177801,,,,1111.8035749137402,374.0
17.172202497569437,0.001,1178667,86,-122.73245886600378,216.61,1178240,3920,13695,521.19383174,,
17.937200231937016,0.001,1179000,,-122.42751285008022,,1178802,,,,453.4953683257103,196.1
16.0303255614414,0.001,1179492,86,-123.08945973714192,217.58,1179192,3924,13704,525.33098407,,
15.831231017801214,0.001,1180000,,-123.0111872896235,,1179784,,,,464.4177212715149,200.9
21.511356523721524,0.001,1180258,86,-122.7954615224706,216.9,1179986,3928,13713,525.1588397799999,,
15.93447051525116,0.001,1181000,,-122.40691551208496,,1180801,,,,429.90217022299765,189.3
,,1181081,86,,217.52,,3932,13720,526.25937053,,
17.429476759013006,0.001,1182000,,-122.5445307563333,,1181607,,,,1144.2484620869159,399.6
,,1182326,86,,221.71,,3936,13732,542.01243639,,
17.440004483136264,0.001,1183000,,-121.23149851018732,,1182458,,,,1179.6849777519703,395.9
16.812142250149748,0.001,1183401,86,-121.38740708107171,224.81,1183091,3940,13748,552.1815481599999,,
15.413471756852823,0.001,1184000,,-120.85966989945392,,1183907,,,,569.8761314570904,201.4
,,1184208,86,,225.51,,3944,13757,555.30806276,,
15.275071336163414,0.001,1184989,86,-120.94948881643789,225.64,1184694,3948,13764,557.0115081000001,,
15.539152592276606,0.001,1185000,,-120.80793754799852,,1184901,,,,484.97595996260645,199.1
18.285800573100214,0.001,1185857,86,-120.34757444962212,226.2,1185546,3952,13774,560.47955929,,
17.036410622532593,0.001,1186000,,-121.28637193559527,,1185769,,,,605.9091491580009,237.0
14.512292262046568,0.001,1186628,86,-120.45000835131573,226.28,1186363,3956,13783,562.07779854,,
