time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
145,864,100942,378.88138337,143.73,694,35.77306874417469,0.001,100689,-128.12383524576822,,
,,101000,,,,39.293301967926965,0.001,100851,-129.5332995756173,485.1280781269073,162.3
145,868,101588,383.63505,144.0,699,31.834396699431597,0.001,101375,-128.35638310359076,,
,,102000,,,,40.06630705411617,0.001,101781,-129.7913715655987,528.1366550505161,170.1
144,872,102148,386.47410283000005,143.93,704,40.232518581494894,0.001,101927,-129.2145260327483,,
145,876,102748,385.55688446,142.49,707,33.46969390587068,0.001,102527,-130.5978061514841,,
,,103000,,,,28.48444076901988,0.001,102809,-129.38294641595138,563.9509339988232,178.9
145,880,103478,398.3273687000001,145.5,713,43.11958797315028,0.001,103183,-129.47344520970395,,
,,104000,,,,35.71247185749954,0.001,103747,-129.94002601537812,608.7204615116119,190.6
144,884,104206,405.4196121100001,146.48,719,44.08578669904458,0.001,103945,-129.6380070387715,,
144,888,104883,406.91914692,146.17,723,42.94525069921789,0.001,104649,-129.6446381689797,,
,,105000,,,,41.302543863549936,0.001,104792,-129.60881476932101,402.0660553097725,135.3
144,892,105398,400.85471445999997,144.2,727,30.477913602453764,0.001,105138,-129.66137657790887,,
,,106000,,,,29.24572214024179,0.001,105783,-130.32226583119984,479.73387231230737,153.1
144,896,106039,403.3572718000001,144.09,732,,,,,,
144,900,106547,400.82622492,143.19,735,39.09976337267005,0.001,106357,-130.45406917103548,,
,,107000,,,,54.441126193755714,0.001,106869,-130.12595455463116,396.69891994595525,138.2
144,904,107079,397.7462192599999,142.37,739,,,,,,
145,908,107941,410.4499284599999,146.7,742,30.714592023771637,0.001,107364,-130.66792686618103,,
,,108000,,,,40.25111925258558,0.001,107850,-130.17862861539112,700.1065785050392,682.0
,,109000,,,,37.36219112287165,0.001,108497,-130.4045504637916,989.7630179047585,1000.0
,,110000,,,,37.47117075681686,0.001,109497,-130.69432496643066,1034.0306465506553,1000.0
,,111000,,,,37.36771945905686,0.001,110497,-130.7886353302002,834.2975219666957,413.0
141,912,111118,440.0617775799999,174.9,785,,,,,,
,,112000,,,,35.8112586162307,0.001,111831,-131.11030523126774,569.3373038649559,198.7
141,916,112308,457.8175605500001,180.89,795,29.158847208720882,0.001,112036,-132.2340244182105,,
,,113000,,,,33.72982047070032,0.001,112794,-132.51509322243174,569.517545813322,199.8
141,920,113077,466.3479537200001,183.43,801,,,,,,
141,924,113921,478.98441433,187.18,806,39.22322610508312,0.001,113622,-132.46057614413175,,
,,114000,,,,36.96959953124706,0.001,113830,-132.3428367468027,604.2430800676345,205.7
141,928,114817,493.33590532999995,191.52,813,26.971958167597933,0.001,114496,-133.1570378353721,,
,,115000,,,,26.017454232340274,0.001,114726,-132.86580916694973,582.4472363531589,205.9
141,932,115492,494.95593041999996,192.43,818,24.72047821680705,0.001,115227,-133.0724869985429,,
,,116000,,,,31.362839522871,0.001,115810,-134.11793873611006,589.8145487785339,203.9
141,936,116370,503.13437996,195.23,824,33.75544146943891,0.001,116019,-133.1240838124202,,
,,117000,,,,37.8174656068263,0.001,116723,-133.72437636916703,762.5816848635674,270.3
140,940,117277,518.2623724999999,199.11,832,37.87422464240311,0.001,116957,-135.14547025240384,,
,,118000,,,,37.38350563289738,0.001,117857,-135.1117460106601,776.7350588738918,261.7
140,944,118173,528.3295518699998,202.16,839,,,,,,
140,948,118793,529.3878473399999,202.83,842,28.372308121352898,0.001,118466,-135.41429310460245,,
,,119000,,,,47.87398365087677,0.001,118759,-134.3454429081508,754.1468041658402,243.8
140,952,119501,533.44835268,203.9,848,41.71901946879448,0.001,119168,-134.6570853375374,,
,,120000,,,,34.77368104691599,0.001,119780,-135.4939561731675,723.2531437456607,246.6
140,956,120400,542.3928967699999,206.92,856,34.69397485474527,0.001,120053,-136.45882527968462,,
,,121000,,,,29.2439238098511,0.001,120748,-136.71203838845958,755.9547430276871,260.1
140,960,121294,554.4106862099999,210.12,863,36.40250983692351,0.001,121000,-136.5105203295511,,
,,122000,,,,38.33997670086947,0.001,121702,-137.59860079216236,958.3624995172024,391.6
140,964,122249,563.75247914,213.07,871,33.83646126751486,0.001,121921,-136.78160515181514,,
,,123000,,,,34.65397444264642,0.001,122871,-138.0352151804957,907.8139046669006,385.4
139,968,123198,574.2576487700001,216.1,880,,,,,,
,,124000,,,,33.93633280431523,0.001,123739,-138.91535138148888,752.3301152586937,237.1
139,972,124246,590.4801838100001,220.98,888,33.101370707507385,0.001,123950,-138.12341049482237,,
,,125000,,,,35.17307645141101,0.001,124719,-139.42440931420577,661.5807520568371,218.2
139,976,125302,605.2402083200001,225.54,896,44.24372782636045,0.001,124987,-139.92425047461666,,
,,126000,,,,42.72613090422095,0.001,125785,-140.53422224729317,864.3966684520244,286.2
139,980,126639,617.33847961,231.61,905,30.88405001432376,0.001,126327,-140.83715573647865,,
,,127000,,,,36.13305598069847,0.001,126785,-141.45521247993082,758.9813773572445,242.3
139,984,127510,620.26073673,233.04,912,38.83380918819192,0.001,127223,-140.5348871140253,,
,,128000,,,,33.591149387427016,0.001,127702,-141.42384596273934,705.6821005225181,223.4
139,988,128357,624.7152420200001,234.74,920,46.220482190450035,0.001,128207,-142.13954173575203,,
,,129000,,,,48.8283251348392,0.001,128823,-142.7849481863569,729.5064932107925,227.8
139,992,129345,641.73717862,239.47,926,52.04685194633867,0.001,129042,-141.984119831432,,
,,130000,,,,35.984174357761034,0.001,129715,-142.0773068514737,599.6247619390488,196.9
139,996,130199,647.8165228,241.6,933,50.22310409801347,0.001,129939,-142.3762677056449,,
,,131000,,,,42.07365062058235,0.001,130878,-143.44812600654467,494.016301214695,177.0
139,1000,131172,664.69106564,246.25,940,,,,,,
,,132000,,,,40.0301412349373,0.001,131788,-143.57262812434016,621.0764610409736,212.3
139,1004,132062,676.50536091,249.83,947,,,,,,
,,133000,,,,41.78923085139348,0.001,132829,-144.9721824740186,935.518412220478,317.3
139,1008,133368,696.3225512800001,254.27,956,,,,,,
,,134000,,,,36.63172727025998,0.001,133875,-144.6090734202391,824.5388697385788,260.7
139,1012,134511,697.0649260299999,233.93,965,37.54380637113289,0.001,134098,-144.44208771841866,,
,,135000,,,,37.856149925795975,0.001,134677,-144.9177942276001,862.5206710577011,263.9
139,1016,135546,701.4126848299999,232.38,973,46.6115187505881,0.001,135229,-145.98759598202176,,
,,136000,,,,38.69701398642532,0.001,135796,-146.05746201186153,766.0139777183533,279.2
139,1020,136874,711.79927392,237.97,982,34.38649904990511,0.001,136491,-146.7474511070589,,
,,137000,,,,44.92006153929724,0.001,136783,-146.25474903681507,1169.8281255424022,446.7
,,138000,,,,34.71741487844935,0.001,137684,-146.54905863827878,866.7314738094807,303.9
139,1024,138775,730.8022138100001,248.54,995,,,,,,
,,139000,,,,46.28071373833551,0.001,138864,-147.68134104410808,852.6411248087883,292.8
138,1028,139689,728.07908596,248.72,1006,41.09979302037961,0.001,139417,-149.64480266165225,,
,,140000,,,,42.06407599686259,0.001,139779,-149.42638295491537,750.737782150507,254.6
138,1032,140519,732.8763641800001,250.27,1013,29.67086506915349,0.001,140251,-147.91163372737105,,
,,141000,,,,55.10425505126263,0.001,140428,-150.5740133564124,828.2558847486973,338.9
,,142000,,,,41.08006119864718,0.001,141126,-149.03798358556534,1595.9025113880634,643.3
,,143000,,,,40.19011356115341,0.001,142126,-149.61915811157226,1186.6948004186154,542.9
137,1036,143637,772.0462665700003,272.67,1042,40.972501561164854,0.001,143126,-150.06330624389648,,
,,144000,,,,33.425421975553036,0.001,143738,-149.57198015848795,729.6747761130333,308.4
,,145000,,,,41.500191887998895,0.001,144758,-151.0104427885449,1011.5542691648006,526.7
137,1040,145035,776.95693259,277.58,1057,,,,,,
,,146000,,,,54.12346004157938,0.001,144944,-151.14856596915953,1488.1301045119762,723.6
,,147000,,,,42.61065113490523,0.001,146834,-151.3280930324917,1125.6278628051282,427.4
136,1044,147426,801.57427054,292.53,1078,,,,,,
,,148000,,,,42.45264396267737,0.001,147335,-151.86296606445313,1090.1340636491775,480.7
,,149000,,,,41.028876693238246,0.001,148840,-153.03480428956155,1651.1867731928826,786.9
135,1048,149308,828.9566356800001,305.15,1099,,,,,,
,,150000,,,,40.40551092458326,0.001,149776,-152.38552425929478,1098.2463032722474,459.2
135,1052,150659,840.2984368000002,311.58,1111,41.18802312645779,0.001,150288,-152.65169646247986,,
,,151000,,,,50.11255662781851,0.001,150568,-152.46087101527624,975.981510591507,404.9
,,152000,,,,50.7906239453484,0.001,151653,-153.48782842299516,1136.5025184214114,490.1
,,153000,,,,42.34794109270453,0.001,152091,-153.1542759028744,1461.3138548612594,610.6
135,1056,153182,868.19345754,327.82,1131,,,,,,
,,154000,,,,40.65836580324173,0.001,153091,-153.38385552978517,1044.7070930600166,332.7
,,155000,,,,41.64888058998147,0.001,154804,-154.52927219624422,1200.2765097796917,488.0
135,1060,155967,912.13347772,346.73,1153,52.28355026970345,0.001,155330,-154.1657670169729,,
,,156000,,,,46.07376784894056,0.001,155876,-153.99036013425052,786.8992156744004,264.5
,,157000,,,,49.66480208449223,0.001,156795,-154.81376919503938,1599.5036822795869,590.2
134,1064,157247,920.2042053499998,349.98,1169,,,,,,
,,158000,,,,37.75767552765191,0.001,157565,-154.79842002719056,1424.6320424437522,612.1
134,1068,158977,933.6355613000001,357.79,1183,46.11251746898161,0.001,158606,-155.3261007470397,,
,,159000,,,,44.48897162846156,0.001,158886,-155.64315686907088,1029.0194923818112,376.4
,,160000,,,,44.22455388666636,0.001,159218,-155.60006180728774,1496.393666625023,595.2
133,1072,160971,953.3415848100003,367.25,1203,52.14261426184709,0.001,160617,-156.3774805116893,,
,,161000,,,,39.14370479873831,0.001,160880,-156.01865375403202,630.0565488159657,232.3
,,162000,,,,40.99309263091156,0.001,161225,-156.97035261642102,692.6878925263882,269.4
133,1076,162879,970.22550265,375.77,1218,49.46967040865045,0.001,162453,-156.8738405997293,,
,,163000,,,,40.656113613185596,0.001,162788,-157.78516869317917,1624.9072957336903,551.7
133,1080,163908,964.6737498200001,372.69,1229,31.98273351047579,0.001,163574,-157.32441208388778,,
,,164000,,,,37.27419596935005,0.001,163817,-157.34955842829933,999.7405655443669,329.0
,,165000,,,,45.50053607559204,0.001,164753,-157.99974291992189,858.403862130642,262.4
133,1084,165115,977.7416782400002,376.05,1240,,,,,,
,,166000,,,,39.219248666289104,0.001,165696,-158.95857590895432,1003.5514212429523,310.3
132,1088,166029,979.7989265900002,376.72,1248,,,,,,
,,167000,,,,49.52052612675046,0.001,166729,-158.71308706339124,1614.441296583414,513.3
132,1092,167265,984.8311323099999,379.2,1259,,,,,,
,,168000,,,,59.67013070033147,0.001,167690,-158.44739825908954,1074.7479283213615,357.5
132,1096,168397,992.82358384,381.98,1269,42.672467624599285,0.001,168042,-159.56691845980558,,
,,169000,,,,44.70394510643504,0.001,168627,-159.91960372924805,1086.4545364022256,394.2
132,1100,169623,998.8084374199998,384.51,1279,50.77662584556724,0.001,169300,-160.27372948209145,,
,,170000,,,,45.445231814960856,0.001,169714,-160.20672607421875,777.3855792999268,237.0
132,1104,170907,1007.9410543500001,388.45,1288,56.03972010476249,0.001,170489,-159.83895606121035,,
,,171000,,,,42.407413829721804,0.001,170816,-160.20475936517482,895.0756349921227,284.7
,,172000,,,,47.335270077501555,0.001,171684,-161.05173000442647,1504.3224912166595,465.3
132,1108,172901,1031.7014196999999,395.33,1303,50.78195099747939,0.001,172030,-160.9211339344179,,
,,173000,,,,46.44314555755028,0.001,172810,-161.44126406938602,2258.5836831569673,738.3
,,174000,,,,44.884432026863095,0.001,173810,-161.37874130249023,1265.8440273523331,386.2
,,175000,,,,42.99267266387727,0.001,174883,-162.72405831594654,1073.025694656372,329.1
131,1112,175354,1068.65291896,408.43,1331,,,,,,
,,176000,,,,40.70953705751107,0.001,175815,-162.53465206973203,1033.6030981898307,326.1
131,1116,176511,1074.91503103,409.65,1341,47.96871285396832,0.001,176158,-163.3567912966706,,
,,177000,,,,41.80534107835443,0.001,176864,-163.49540380529456,1062.2838842749595,324.1
,,178000,,,,52.121217340626195,0.001,177241,-164.40719864216257,2391.238429558277,765.6
131,1120,178757,1111.5831263399998,418.83,1360,49.722231963157654,0.001,178241,-164.02294357299806,,
,,179000,,,,53.39873826195212,0.001,178666,-164.63952608063747,987.759894478321,333.7
131,1124,179980,1107.1266168799998,412.05,1370,49.04846585743011,0.001,179596,-165.4083712138827,,
,,180000,,,,42.52168157401752,0.001,179889,-165.09264133401112,1219.3373826980592,372.6
,,181000,,,,36.082150211121515,0.001,180158,-165.9641068070023,1506.6779331207276,486.9
131,1128,181988,1144.81258273,422.99,1388,36.10359179868726,0.001,181499,-166.8361764346852,,
,,182000,,,,41.799220161821374,0.001,181897,-166.62953109357824,894.5766542673111,265.4
,,183000,,,,48.28437900808861,0.001,182769,-166.45970256102152,1397.6785893678666,417.9
130,1132,183198,1161.98471209,426.79,1400,,,,,,
,,184000,,,,48.35042640284488,0.001,183723,-167.2988790592677,1178.2142661333085,364.1
130,1136,184917,1151.8873082,412.8,1411,50.976818132824995,0.001,184060,-167.3739185220391,,
,,185000,,,,45.24809038919195,0.001,184826,-168.2127201887086,1957.945099413395,669.3
,,186000,,,,44.39317631525536,0.001,185556,-168.37305623929794,1291.6083257198334,407.8
130,1140,186611,1169.38924062,415.76,1431,47.2540354003077,0.001,186275,-168.9745612766432,,
,,187000,,,,56.86798172174223,0.001,186843,-168.83961771141668,918.4635621786117,278.8
130,1144,187808,1152.5100570500003,403.82,1440,45.26856298887857,0.001,187388,-169.77433246585494,,
,,188000,,,,44.75605379701748,0.001,187717,-170.09548912978755,1090.9785365223884,370.1
,,189000,,,,44.05260989524865,0.001,188692,-170.1865114010639,995.8837050795555,309.6
130,1148,189041,1146.5427624299998,397.33,1453,,,,,,
,,190000,,,,50.587344120458226,0.001,189865,-172.07725273210977,1592.981338906288,568.6
129,1152,190340,1151.0006339200002,396.81,1465,,,,,,
,,191000,,,,43.53779565119276,0.001,190841,-171.47142013848998,2299.786370575428,835.0
129,1156,191794,1139.5193018,386.12,1480,53.9570271829619,0.001,191389,-171.47701491752682,,
,,192000,,,,45.20462552453302,0.001,191703,-170.46770005924685,1244.7978020548821,400.0
,,193000,,,,50.70642697544903,0.001,192106,-171.5983099606958,2814.8455392837523,1000.0
128,1160,193660,1121.2671258200003,376.93,1502,42.99154780251639,0.001,193351,-171.01802700855694,,
,,194000,,,,42.47997954745352,0.001,193893,-172.20687734344858,1066.681825900078,321.0
,,195000,,,,50.177859100603285,0.001,194786,-173.68281370593655,845.3992101192474,254.5
128,1164,195169,1133.73647203,379.22,1515,,,,,,
,,196000,,,,51.88028009143876,0.001,195709,-173.54327411416136,1075.5693229556084,317.3
128,1168,196486,1133.9862701700001,375.09,1524,33.89347295962792,0.001,196040,-172.2696722559182,,
,,197000,,,,53.403127858058156,0.001,196588,-174.35733897415633,1418.3411828160285,457.1
128,1172,197841,1125.0904485600001,368.7,1535,46.536997990810136,0.001,197329,-174.23221623040493,,
,,198000,,,,41.27698037743285,0.001,197750,-174.49020016927855,1974.9129393219948,633.5
,,199000,,,,44.16050071144104,0.001,198750,-174.69844958496094,1243.6065326452256,383.7
128,1176,199993,1142.95438621,371.14,1556,34.08425325425073,0.001,199618,-175.2857409190739,,
,,200000,,,,49.99171610281501,0.001,199902,-175.17129430636552,946.7479982733727,296.0
