rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
122.41,598,908,270.48845880000005,88908,148,0.001,9.79278487425584,88698,-92.8049997879287,,
,,,,89000,,0.001,6.117865558256183,88812,-92.91389733030086,265.8396954238415,118.4
122.22,601,912,270.20843459,89387,148,0.001,6.683149346860788,89173,-92.45320879402807,,
122.32,604,916,270.4852305,89876,148,0.001,8.399417741239564,89654,-93.75239613017098,,
,,,,90000,,0.001,11.073890049306174,89780,-93.70512232704768,274.82016652226446,123.1
122.34,608,920,270.66092431,90369,148,0.001,9.257666501402856,90145,-93.41212565104166,,
122.26,611,924,270.64474951000005,90870,148,0.001,8.638142150776988,90652,-93.5203250538219,,
,,,,91000,,0.001,5.952844308643806,90897,-93.60890010145845,273.9220475554466,122.6
122.31,614,928,270.95375642000005,91364,148,0.001,9.089623847045004,91144,-93.4332047700882,,
122.5,617,932,271.55308103000004,91868,148,0.001,11.181859955672294,91641,-93.25169151060042,,
,,,,92000,,0.001,9.125769977531736,91898,-93.61505042182074,275.27829281687735,123.8
122.63,621,936,271.99342353000003,92368,148,0.001,4.9806063724681735,92146,-93.10521054267883,,
122.71,624,940,272.31519099,92867,148,0.001,8.444789162635804,92647,-93.59478329073998,,
,,,,93000,,0.001,9.509998471283716,92892,-93.93199532930969,272.76252884268763,123.4
122.89,628,944,272.79839377,93366,148,0.001,8.07372599263345,93141,-93.64881429364604,,
122.99,630,948,273.28568705,93857,148,0.001,8.644559995651246,93638,-94.21856423029824,,
,,,,94000,,0.001,5.332454547515282,93891,-93.87243335430439,274.35007994771,123.7
123.07,634,952,273.5460486,94356,148,0.001,9.46401127733168,94136,-94.33715269995517,,
123.36,637,956,274.2130858,94872,148,0.001,7.963316736742854,94646,-94.03289723396301,,
,,,,95000,,0.001,6.338353253778864,94898,-94.15915729960457,300.9143019556999,131.4
123.69,641,960,275.25055826,95382,148,0.001,7.809103807464975,95153,-94.66874482201749,,
123.94,644,964,276.34296373999996,95890,148,0.001,6.724751256233038,95668,-94.33247528076171,,
,,,,96000,,0.001,6.994305563351465,95794,-93.76404426211403,290.4010377049446,126.1
124.01,648,968,276.75065147,96390,148,0.001,8.070408418293923,96169,-94.34684679585118,,
124.13,650,972,277.29216535,96894,148,0.001,10.131841092146644,96673,-94.01604568958282,,
,,,,97000,,0.001,7.346982221603394,96798,-94.64421578059121,289.6105088829994,126.9
124.23,654,976,277.86278186,97409,148,0.001,7.785934608752333,97188,-94.07286417484283,,
124.05,657,980,277.63056047,97901,148,0.001,5.368989961624146,97685,-93.80342200494582,,
,,,,98000,,0.001,6.769824478030205,97805,-93.98867645263672,284.05151151418687,126.1
124.15,660,984,278.01176989,98411,148,0.001,6.998071744241788,98192,-94.25543444084398,,
124.54,663,988,279.06972588,98934,149,0.001,5.839517925531809,98704,-95.60968849875711,,
,,,,99000,,0.001,6.6466054720665095,98838,-94.07611744439424,300.4575150370598,129.7
124.7,667,992,279.76775553,99433,148,0.001,7.844087337690686,99213,-95.09889596606058,,
124.99,670,996,280.58441533000007,99948,149,0.001,7.09002284670985,99722,-94.84866802509015,,
,,,,100000,,0.001,5.7704516181579,99852,-95.78579031137319,280.2398689210415,124.6
125.01,674,1000,280.91452615000003,100449,149,0.001,9.040079338606013,100225,-94.4230979681015,,
125.14,676,1004,281.38832467,100950,149,0.001,6.896735586466328,100729,-94.207273913968,,
,,,,101000,,0.001,6.5472981700897215,100854,-94.29173436240545,270.4976675927639,124.1
125.57,680,1008,282.10078609,101465,149,0.001,4.999619364738464,101238,-94.23044991493225,,
125.82,683,1012,282.72788724,101969,149,0.001,9.517671999384145,101745,-94.76157304107166,,
,,,,102000,,0.001,8.760481212288141,101873,-94.17078721523285,282.0683980166912,126.0
126.08,687,1016,283.51504162000003,102484,149,0.001,6.972318697751053,102255,-94.70500270655897,,
126.25,689,1020,284.24727141,102994,149,0.001,7.385840325820737,102770,-94.53685588221396,,
,,,,103000,,0.001,6.867319353856146,102898,-93.68083274364471,299.2615548849106,129.7
126.18,693,1024,284.35545085,103488,149,0.001,6.859895257949829,103283,-94.60017345797631,,
,,,,104000,,0.001,12.79788994061128,103775,-93.88597353421724,288.3880740463734,126.9
126.38,697,1028,284.94175602999996,104002,149,,,,,,
126.45,700,1032,285.19776300000007,104513,149,0.001,6.001017445423564,104285,-94.10177837434362,,
,,,,105000,,0.001,9.87961212983207,104799,-94.48634362599206,293.4529568493366,128.1
126.56,704,1036,285.74455653,105024,149,,,,,,
126.81,707,1040,286.68305975,105548,149,0.001,7.261693499305031,105320,-94.05451953772342,,
,,,,106000,,0.001,7.46000991865646,105837,-94.72933208942413,290.551831138134,128.2
126.98,711,1044,287.393575,106064,149,,,,,,
127.01,713,1048,287.56104938,106558,149,0.001,5.853515486248204,106341,-95.24206968213691,,
,,,,107000,,0.001,8.42702811440145,106840,-95.0909218788147,284.96868630647657,125.0
127.0,717,1052,287.91692689999996,107056,149,,,,,,
126.99,720,1056,288.13427573999996,107571,149,0.001,4.190969974975887,107346,-94.69813573360443,,
,,,,108000,,0.001,6.463565273284912,107859,-94.44347320064422,290.9709840416908,127.7
127.02,724,1060,288.19180891999997,108084,149,,,,,,
126.95,727,1064,287.75532132,108585,149,0.001,6.093333237594174,108360,-94.22421215426537,,
,,,,109000,,0.001,4.984968050505763,108865,-94.1644926071167,285.33563565015794,127.9
127.04,731,1068,287.77310984,109094,149,,,,,,
127.22,734,1072,288.04739645,109616,149,0.001,8.602451860001594,109387,-94.4545688051166,,
,,,,110000,,0.001,4.526109704747796,109780,-94.04325890541077,298.9546432554722,129.5
127.22,737,1076,288.2402351,110131,149,0.001,5.70205928850919,109908,-94.39001679420471,,
127.31,740,1080,288.57434241999994,110632,149,0.001,5.903858091682196,110410,-94.20338249206543,,
,,,,111000,,0.001,9.66660536629285,110791,-94.9474983215332,280.8862246215343,126.7
127.37,744,1084,288.58423242999993,111148,149,0.001,5.690159527155069,110921,-94.63236248309795,,
127.27,747,1088,288.28023929,111661,149,0.001,10.310707147304829,111433,-94.06573685866135,,
,,,,112000,,0.001,4.624020519463913,111827,-94.79387808537138,301.84072212576865,131.6
127.61,751,1092,289.31797433,112194,149,0.001,5.847766704218728,111967,-94.81371427263532,,
127.64,754,1096,289.27221823,112712,149,0.001,6.863299179077148,112487,-94.18912388728215,,
,,,,113000,,0.001,11.498215911000274,112878,-94.66613311767578,282.90315397381784,127.8
127.73,758,1100,289.18425511,113222,149,0.001,9.893226166081622,113001,-95.24575230332671,,
127.87,761,1104,289.28720068,113737,149,0.001,6.418587706742748,113512,-95.38868368825605,,
,,,,114000,,0.001,6.130613864385165,113893,-95.25986985426682,293.5629452764988,129.7
127.81,765,1108,289.40079781000003,114246,149,0.001,6.304572080612183,114018,-95.76127563960968,,
128.03,768,1112,289.75065611,114772,149,0.001,5.430607586654265,114541,-95.20585154063666,,
,,,,115000,,0.001,12.743700759617363,114803,-96.38633921789744,291.48985389471056,131.1
128.0,772,1116,289.48405133,115284,149,0.001,9.373987523838878,115061,-95.13119232654572,,
128.06,774,1120,289.10236189999995,115800,149,0.001,8.293865148347752,115572,-96.62663754549894,,
,,,,116000,,0.001,9.059960233248198,115834,-95.9103010911208,292.58373938798906,131.2
128.25,778,1124,289.39285643000005,116313,149,0.001,5.91218015359294,116090,-96.484375492219,,
128.38,781,1128,289.52905759,116840,149,0.001,4.82296237461549,116613,-95.70032478101325,,
,,,,117000,,0.001,8.348031367285778,116862,-96.88390751208289,293.9768878638744,130.8
128.4,785,1132,289.44287833999994,117353,149,0.001,5.5074867780391985,117122,-96.4853029691256,,
128.49,788,1136,289.41801446,117873,149,0.001,6.241578477162581,117644,-96.09140425461989,,
,,,,118000,,0.001,3.8358338372151652,117777,-95.69993302316377,290.17232740521433,128.6
128.5,792,1140,289.18867844999994,118398,149,0.001,5.382109949323866,118171,-96.45541245190066,,
128.55,795,1144,289.13586338,118919,149,0.001,5.258068621635437,118688,-95.75806729755705,,
,,,,119000,,0.001,3.820086939246566,118823,-96.41328134109725,291.168981552124,129.4
128.74,799,1148,289.64751825999997,119432,149,0.001,8.064488292643517,119203,-96.32000917376894,,
128.57,802,1152,288.88896654,119913,149,0.001,6.718990662044153,119686,-96.8088553129737,,
,,,,120000,,0.001,4.245532383445565,119817,-96.94918905404897,291.4603756427765,129.1
128.55,805,1156,288.91238907,120426,149,0.001,7.729828826586405,120211,-96.67456271043464,,
128.5,808,1160,289.44621851999995,120934,149,0.001,7.023112735082937,120713,-96.51199841499329,,
,,,,121000,,0.001,4.799736116409302,120838,-96.1934355478438,299.68221598267553,130.4
128.85,812,1164,290.49795087000007,121470,149,0.001,7.6239764927064675,121238,-96.6121789146872,,
129.01,815,1168,291.28844753000004,121995,149,0.001,9.005198233215896,121770,-97.34624829011806,,
,,,,122000,,0.001,6.4500194196553196,121899,-97.65763711929321,302.5041347146034,130.9
129.18,819,1172,292.12189281999997,122534,149,0.001,4.228805930286214,122300,-96.91163745824842,,
,,,,123000,,0.001,6.1754210919845764,122825,-97.60651567247179,313.5188401162624,134.8
129.31,823,1176,292.56551953,123062,149,,,,,,
129.76,826,1180,293.870195,123608,149,0.001,6.251042850639509,123381,-96.78894441024117,,
,,,,124000,,0.001,5.742377949836559,123776,-97.360458487895,327.33762739300727,138.6
130.04,830,1184,295.19337411000004,124152,149,0.001,6.151341862436654,123914,-97.96192998471467,,
130.45,833,1188,296.65086283,124706,149,0.001,7.192140175095687,124481,-97.34442705426898,,
,,,,125000,,0.001,5.6830788050379075,124893,-97.93925508771623,333.72717614769937,138.0
130.63,837,1192,297.47489941,125257,149,0.001,7.141746113549417,125027,-97.88690527161556,,
131.1,840,1196,299.82643397,125822,149,0.001,5.755690886490587,125589,-97.92563021010247,,
,,,,126000,,0.001,6.5889888118197035,125869,-97.98873600489657,343.7023859679699,141.0
131.57,844,1200,301.77769361,126379,149,0.001,5.708124586265453,126145,-97.0008507896872,,
132.05,848,1204,303.54583696000003,126942,149,0.001,6.168423367061203,126703,-98.11789371656334,,
,,,,127000,,0.001,5.916330378372352,126846,-97.75458431243896,318.0742601335049,136.1
132.46,852,1208,305.02194587,127492,149,0.001,6.631678575402373,127258,-99.16681512196858,,
,,,,128000,,0.001,5.598173016972012,127806,-98.05216059965245,319.5138077676296,135.2
132.73,856,1212,306.21898215,128045,149,,,,,,
133.06,859,1216,307.78112276,128590,149,0.001,6.927226817520865,128362,-98.351163007211,,
,,,,129000,,0.001,7.532941766911083,128780,-97.97477510240343,339.69584795832634,139.9
133.53,864,1220,310.06191411,129153,149,0.001,5.833874580595229,128915,-99.17681201536264,,
134.13,867,1224,312.55251845000004,129726,149,0.001,4.4687429739504445,129486,-98.05500525397224,,
,,,,130000,,0.001,4.110114183249297,129765,-99.58169521502595,337.97143157720564,138.3
134.42,872,1228,314.53028215,130282,149,0.001,7.89828512431882,130046,-99.19885092721859,,
134.86,875,1232,316.65701814,130839,149,0.001,7.547488513874681,130611,-99.18073941583503,,
,,,,131000,,0.001,8.888829115012014,130884,-99.62402945505062,370.27505683898926,145.3
135.46,879,1236,319.49554036999996,131419,149,0.001,4.916736487684579,131180,-99.49765265477846,,
135.83,882,1240,321.76241044,131981,149,0.001,4.137995070053472,131750,-99.40782303280301,,
,,,,132000,,0.001,6.189053092179475,131885,-99.4640698788771,328.51280864477155,137.5
136.28,887,1244,323.89204083,132547,149,0.001,5.509178435548823,132305,-100.12151303972517,,
,,,,133000,,0.001,8.143934434919215,132852,-100.59177546714669,268.1106397747993,121.3
135.98,891,1248,323.16138721000004,133030,149,,,,,,
136.38,893,1252,324.16047135,133551,149,0.001,9.342463175759061,133324,-100.58852178400213,,
,,,,134000,,0.001,6.019585586477209,133850,-101.98323182498707,313.0058970332146,135.7
136.53,897,1256,324.40666849,134079,149,,,,,,
137.21,900,1260,325.83982479,134655,149,0.001,6.747685332229172,134392,-100.53153029732083,,
,,,,135000,,0.001,8.514608103699155,134836,-101.72850406871123,320.71926924586296,136.0
137.29,905,1264,326.32278722,135199,149,0.001,5.788237242803087,134973,-101.5218958013198,,
137.3,908,1268,326.07292863,135725,149,0.001,6.1732040698711685,135505,-102.50301349346455,,
,,,,136000,,0.001,4.794977527903759,135883,-101.31545850965712,309.04930756092074,134.7
137.18,912,1272,325.61731208000003,136252,149,0.001,3.7318770499790417,136019,-101.71865586673512,,
137.06,914,1276,325.16200040999996,136768,149,0.001,5.947612062333122,136540,-102.04044451032367,,
,,,,137000,,0.001,5.327562062759099,136799,-102.66368490552145,296.48410873413087,129.4
136.82,918,1280,324.79735405,137290,149,0.001,5.8994606566779755,137061,-101.20067080329446,,
136.93,921,1284,325.24000193,137845,149,0.001,6.613350648980041,137614,-102.41896639929877,,
,,,,138000,,0.001,5.961572838363363,137883,-102.1684367621123,285.1595049202442,127.3
136.62,925,1288,324.16481506,138368,149,0.001,9.879820400934953,138142,-102.5030259352464,,
136.32,928,1292,322.50575202999994,138889,149,0.001,10.026196964951449,138660,-103.22483567457932,,
,,,,139000,,0.001,6.4760523738717675,138793,-102.42838680382931,293.2230635941029,130.0
135.82,932,1296,320.12943676,139404,149,0.001,5.961086498573422,139186,-102.84384214878082,,
135.68,935,1300,319.40575904,139947,149,0.001,4.91907265256433,139710,-103.11122355741612,,
,,,,140000,,0.001,4.9622999239475165,139851,-102.96645878383092,315.76427789330484,135.7
135.29,939,1304,318.24743969,140471,149,0.001,4.238321401777059,140239,-102.80298064736759,,
,,,,141000,,0.001,6.157898122959948,140796,-103.7009073176854,326.78269666433334,138.2
135.4,943,1308,318.55007341,141032,149,,,,,,
135.7,946,1312,319.74162975,141615,149,0.001,6.9185514313143655,141375,-102.92129403191643,,
,,,,142000,,0.001,6.336726507396563,141803,-103.1520505632673,316.429486232996,136.1
135.88,950,1316,319.99725935,142178,149,0.001,8.042750793606487,141937,-103.81567155069379,,
136.11,953,1320,320.42953494000005,142764,149,0.001,4.824157466093699,142513,-103.76953338623046,,
,,,,143000,,0.001,5.780792700859808,142823,-103.74478397121678,364.509870916605,148.7
136.28,958,1324,320.65805432,143354,149,0.001,6.621604643711428,143118,-103.56461365158493,,
136.29,961,1328,320.21538558,143911,149,0.001,7.7808256246425485,143675,-104.64502909646106,,
,,,,144000,,0.001,4.609656431845257,143815,-104.74860436575753,314.06200114488604,136.3
136.26,965,1332,319.7416946299999,144465,149,0.001,5.840853279694579,144226,-104.36972706353487,,
,,,,145000,,0.001,6.171616446803993,144799,-105.2260405849403,322.6498124718666,138.1
136.13,969,1336,318.68506461,145032,149,,,,,,
135.91,972,1340,317.38641212000005,145572,149,0.001,7.860729601845812,145343,-105.26229345976417,,
,,,,146000,,0.001,5.138744305520162,145761,-105.71280501870548,360.51105791926386,145.2
136.13,976,1344,318.26579686,146160,149,0.001,6.484871741887686,145909,-105.50241501266892,,
137.33,980,1348,322.52637867,146763,149,0.001,6.332521885823292,146514,-106.26938600178006,,
,,,,147000,,0.001,9.763366168900712,146813,-105.81302391992857,350.45242822766306,143.2
137.82,984,1352,324.87300539,147333,149,0.001,5.906924839437443,147090,-106.48259060624717,,
138.67,988,1356,328.26599613999997,147946,149,0.001,8.110801361310177,147698,-106.1312360519018,,
,,,,148000,,0.001,4.961451668880488,147850,-105.85258995859246,388.95605973005297,152.6
140.17,993,1360,334.67115807000005,148672,149,0.001,7.780452358840716,148418,-107.23333710018952,,
,,,,149000,,0.001,6.144511632713271,148896,-106.99431723135488,397.725165271759,151.5
141.35,997,1364,339.26275649,149334,149,0.001,7.604897054466042,149081,-106.23832951421323,,
142.23,1001,1368,343.31681786,149948,149,0.001,9.629484681522145,149759,-107.53453047557544,,
,,,,150000,,0.001,9.54002442283015,149852,-108.55705293695978,299.45859655737877,125.4
140.6,1004,1372,338.67066313,150312,149,0.001,11.907098495960236,150130,-108.10779334174262,,
,,,,151000,,0.001,4.957804686186329,150714,-107.80763856988204,484.6216302096844,176.9
142.44,1008,1376,345.64457859999993,151012,149,,,,,,
144.03,1011,1380,351.4775927799999,151693,149,0.001,11.180277441746622,151411,-107.70459526909723,,
,,,,152000,,0.001,13.561578148954055,151682,-107.9019459569177,411.1020670354366,159.6
144.23,1015,1384,352.4248041999999,152268,149,0.001,13.037395433818594,151999,-108.09175654820034,,
143.4,1018,1388,350.60112179,152708,150,0.001,7.0491554232204665,152423,-110.6205822172619,,
,,,,153000,,0.001,4.946354827661624,152882,-108.99029514707368,393.014068287611,153.1
143.68,1022,1392,352.09251947000007,153257,149,0.001,8.723598435265677,153057,-109.26901639741043,,
,,,,154000,,0.001,11.520097104566437,153720,-109.21259377927197,529.7743042171002,192.8
148.06,1028,1396,367.19581013000004,154210,150,0.001,9.537309445205487,153910,-109.63302114386308,,
,,,,155000,,0.001,9.553647095216188,154810,-110.63243400049573,532.2792018294334,216.3
153.41,1035,1400,386.09233343999995,155288,149,0.001,9.175175485095462,154995,-111.64287633481233,,
,,,,156000,,0.001,15.846945659731919,155786,-111.13198974897277,547.972735786438,197.4
156.06,1041,1404,395.83385693,156077,149,,,,,,
159.48,1046,1408,405.36196251,156980,150,0.001,11.041865042539744,156634,-111.3276980473445,,
,,,,157000,,0.001,16.02774202489853,156884,-111.76433911132813,633.0402141571045,228.9
162.06,1052,1412,414.6331930799999,157821,149,0.001,7.029962105776674,157502,-112.27600040230699,,
,,,,158000,,0.001,12.11372881887205,157725,-112.16743324898384,690.7611591935158,236.4
165.08,1058,1416,426.80013696000003,158686,149,0.001,12.256754078183855,158382,-112.66924562000094,,
,,,,159000,,0.001,12.875643249371606,158801,-112.84715350923084,566.5066460967064,197.9
167.51,1064,1420,436.84317237000005,159515,149,0.001,13.580290957938793,159218,-113.2532932140209,,
,,,,160000,,0.001,11.12568037433009,159773,-113.5565425327846,413.3499418735504,165.1
168.64,1068,1424,440.95752901,160218,149,0.001,11.463258833534974,159950,-113.08957483527365,,
,,,,161000,,0.001,12.15774762808387,160726,-112.51752177323445,548.5244804739953,197.6
171.12,1074,1428,450.25299569999993,161023,149,,,,,,
172.42,1077,1432,455.08361269,161707,150,0.001,9.018899470232846,161427,-114.40481884559888,,
,,,,162000,,0.001,15.30331202892408,161757,-115.22455701436083,434.33967984318735,166.6
173.97,1082,1436,460.74529020999995,162429,150,0.001,18.57088213644657,162117,-115.18620923100686,,
,,,,163000,,0.001,16.253186200187994,162826,-114.68923402009187,540.7182528376579,188.8
176.95,1089,1440,472.36142054,163267,149,0.001,9.82763916403804,163025,-115.2709530917081,,
178.12,1092,1444,476.44426372000004,163972,150,0.001,11.662313385065211,163681,-115.9329737286235,,
,,,,164000,,0.001,23.54826972056658,163876,-116.49047244324976,589.0664333999157,208.9
179.65,1098,1448,481.17489954999996,164728,149,0.001,14.919730922868174,164472,-116.28237404361847,,
,,,,165000,,0.001,18.466425228118897,164802,-116.73396812887752,740.4585950434208,291.1
183.0,1105,1452,491.12296210000005,165633,149,0.001,14.483920524960105,165297,-117.0001535803322,,
,,,,166000,,0.001,13.103525427977244,165537,-117.09870751698811,1878.772381824255,649.3
,,,,167000,,0.001,17.109341616295165,166518,-117.72611185295276,2392.528803741932,962.6
,,,,168000,,0.001,15.5304746530056,167518,-119.1320701599121,665.8531928658485,270.1
204.51,1135,1456,543.52856017,168397,148,0.001,16.239551297705294,168257,-120.18605837524746,,
201.25,1136,1460,531.928664,168797,148,0.001,7.805566345773092,168422,-120.56578681582496,,
,,,,169000,,0.001,7.840315046764555,168784,-122.1260499500093,955.1726189017296,385.0
197.28,1142,1464,519.8900241399999,169062,148,0.001,16.662145816104513,168926,-121.21605188074247,,
,,,,170000,,0.001,21.812501726715528,169523,-121.5855022402976,760.1804677724838,293.4
204.62,1151,1468,532.50252608,170410,148,0.001,15.51211800294764,170161,-122.38998790453839,,
,,,,171000,,0.001,26.72237789212612,170839,-123.5993716591283,763.8762356042862,360.8
208.41,1158,1472,543.0716847200001,171153,147,,,,,,
209.75,1163,1476,545.4702812200001,171987,147,0.001,15.771596073473573,171704,-124.46322784423828,,
,,,,172000,,0.001,22.912017304629565,171891,-125.33789759810253,700.9282258152962,310.7
,,,,173000,,0.001,15.274682900484871,172197,-124.3154277926177,1002.3652005434036,454.3
220.14,1178,1480,566.199253,173707,147,0.001,15.511983219315024,173401,-126.66189934225643,,
,,,,174000,,0.001,16.42358527713352,173791,-126.79527053833007,927.4981654107571,403.9
225.1,1188,1484,578.0718499,174778,147,0.001,20.221729135179853,174517,-127.814663094534,,
,,,,175000,,0.001,18.40295672416687,174826,-126.96390395694308,416.16081246733665,169.7
227.36,1193,1488,584.51872622,175444,147,0.001,15.76813014348348,175162,-128.21014108657837,,
,,,,176000,,0.001,23.153151316449822,175714,-129.11961364746094,617.6984275281429,247.0
231.6,1200,1492,596.0823066500001,176417,146,0.001,15.100081386884812,176133,-129.1597701077256,,
,,,,177000,,0.001,17.864926006847295,176831,-129.53882119594476,2342.2158291339874,1000.0
,,,,178000,,0.001,21.766731489658355,177831,-130.7571016693115,453.9694405257702,200.0
238.84,1220,1496,607.93610061,178094,145,,,,,,
,,,,179000,,0.001,16.35966627378213,178628,-131.55979879278885,1244.2862268090248,577.4
,,,,180000,,0.001,22.227012394189835,179628,-132.2692590637207,2095.491865605116,950.8
253.07,1242,1500,630.4740226499999,180595,145,,,,,,
,,,,181000,,0.001,17.276772339933927,180887,-134.44573015036042,1703.9377608299255,684.2
,,,,182000,,0.001,23.032530996621702,181799,-134.67029886078416,733.022400200367,244.9
262.65,1261,1504,653.7887915,182342,144,0.001,19.775512853629976,182052,-134.1921523086668,,
,,,,183000,,0.001,21.376698429876637,182840,-135.75202275073434,502.2146163225174,181.1
261.39,1267,1508,652.62634013,183119,144,,,,,,
261.59,1272,1512,654.94553752,183980,144,0.001,24.7759434202443,183664,-136.91930614969004,,
,,,,184000,,0.001,25.574768898703834,183884,-137.0697397405451,478.43199049830434,175.8
260.05,1277,1516,648.7773672399999,184691,144,0.001,18.756773935045516,184423,-137.6065375667879,,
,,,,185000,,0.001,28.13356602121387,184764,-135.98750736012178,472.4601923286915,173.9
259.41,1282,1520,646.49180775,185456,144,0.001,25.462536744067542,185146,-137.01035525673313,,
,,,,186000,,0.001,18.861561635119767,185716,-137.97144643376382,767.4916572213173,244.7
260.44,1289,1524,651.1694804599999,186262,144,0.001,23.296013064089074,185942,-138.23798626925037,,
,,,,187000,,0.001,19.283968524753767,186825,-139.18978241254698,584.0362220644951,205.0
261.05,1295,1528,654.85984696,187128,144,,,,,,
,,,,188000,,0.001,21.791314541454046,187849,-139.80380292127361,627.0555643439293,214.5
264.89,1303,1532,669.0242636099999,188196,144,,,,,,
,,,,189000,,0.001,13.566459861228136,188779,-141.441247087184,857.6436010539531,279.3
273.77,1311,1536,694.73139731,189806,144,,,,,,
,,,,190000,,0.001,26.732982102321376,189710,-142.51990856121537,821.4993520021438,264.7
275.33,1322,1540,700.6897190500001,190800,144,0.001,20.60399936691044,190453,-141.94826886034386,,
,,,,191000,,0.001,23.49416655563263,190704,-142.35136274307493,914.4231315493583,288.9
,,,,192000,,0.001,20.598617148964774,191763,-143.77837199938628,1114.0815120458603,362.4
284.24,1334,1544,730.00680748,192396,144,,,,,,
,,,,193000,,0.001,22.44244909641685,192300,-144.3741488828978,1985.4234000384808,716.1
,,,,194000,,0.001,27.29060367079658,193833,-145.37615416103736,1003.1869582533836,349.4
297.24,1356,1548,767.8485340999999,194452,143,0.001,21.99449088892986,194124,-144.97980206633267,,
,,,,195000,,0.001,26.912267117664733,194820,-144.9926888038372,845.3315882205964,283.5
303.34,1366,1552,788.1722899099998,195967,143,0.001,23.68255298689934,195538,-145.88844230350128,,
,,,,196000,,0.001,17.334792813023288,195871,-146.8575766689806,1333.423816460371,426.9
,,,,197000,,0.001,16.660511700601948,196761,-147.43866586902914,1624.3301973998546,513.2
291.35,1382,1556,767.11631128,197532,142,0.001,29.196884200600163,197024,-145.9619992574056,,
,,,,198000,,0.001,22.101990005616365,197854,-147.09949781792017,1540.323101681471,494.9
,,,,199000,,0.001,25.490330027005236,198665,-148.23387956030575,659.3422852993011,230.1
307.23,1397,1560,820.2047566500001,199520,142,0.001,23.56369764363324,198935,-148.55496566207322,,
,,,,200000,,0.001,16.18367338765618,199424,-148.25977035833864,1145.8075027942657,384.0
