rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,,34000,,,33824,-58.47224555217044,17.657491061704377,0.001,337.27476288080214,137.0
136.67,183,187,34460,424,314.33225518,34249,-58.201682390485495,15.399720492937886,0.001,,
,,,35000,,,34799,-58.83417959774242,17.47004959863775,0.001,312.662149310112,131.5
138.17,183,190,35007,428,319.28472889000005,,,,,,
139.83,183,193,35563,432,323.56896264000005,35354,-58.46234113519842,17.275803242020935,0.001,,
,,,36000,,,35888,-58.31249925825331,18.26725582309536,0.001,308.4275801062584,141.5
141.23,183,197,36107,436,326.77936385,,,,,,
142.4,183,199,36633,440,329.83118384999995,36426,-58.484364677877984,17.62157119021696,0.001,,
,,,37000,,,36838,-58.44863134271958,19.30032517468488,0.001,298.9666898429394,129.6
143.39,183,202,37171,444,331.40970705,36966,-58.59815353155136,18.92131381109357,0.001,,
144.22,183,205,37679,448,333.41880913999995,37475,-58.57551495991056,19.04305424277238,0.001,,
,,,38000,,,37858,-58.02319590250651,20.719228078448584,0.001,316.32773783802986,134.6
145.15,183,208,38196,452,335.86270426000004,37994,-58.3682918548584,17.813100134625156,0.001,,
146.51,183,211,38711,456,340.32788509000005,38501,-57.35548553466797,18.511643719673156,0.001,,
,,,39000,,,38895,-57.45717650651932,19.502431285473726,0.001,288.4412437260151,124.6
145.43,182,214,39229,460,338.9500081099999,39024,-57.751217123178336,20.223378011422565,0.001,,
145.98,183,217,39800,464,341.92669782999997,39568,-56.75857228040695,19.081812986238734,0.001,,
,,,40000,,,39890,-56.945088627826735,20.406841846833746,0.001,394.1308483481407,144.5
146.25,182,221,40434,468,343.47549851,40203,-56.811172349112375,18.19937246085624,0.001,,
146.28,182,224,40962,472,344.92618337,40806,-57.37985002426874,21.53391308443887,0.001,,
,,,41000,,,40886,-56.38707418441773,22.661426055431367,0.001,359.1198066234589,142.9
145.03,182,227,41460,476,343.0963516,41304,-56.90416622161865,22.055639291111426,0.001,,
,,,42000,,,41780,-56.707511620772515,19.46306280336882,0.001,398.1276446580887,147.9
144.95,182,230,42038,480,344.64537397999993,,,,,,
