time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,144000,,,13.478601817139383,-100.0387559935104,0.001,143642,927.00887838942,356.8
,,,145000,,,14.88633678088317,-100.84469589027199,0.001,144686,846.1100847244263,327.7
704,923.90081438,480.11,145131,972,149,,,,,,
,,,146000,,,13.340507809616211,-101.76287103206553,0.001,145769,656.2170543000102,283.6
708,927.62714441,479.49,146568,979,149,12.434752486893352,-102.07788496197395,0.001,145980,,
,,,147000,,,13.937297292077657,-101.83665446619834,0.001,146783,1561.346666373685,611.9
,,,148000,,,13.772241786647172,-102.48998867116572,0.001,147436,2131.9812438845634,904.1
,,,149000,,,13.223398948192596,-103.19672180175782,0.001,148436,1129.148391148448,440.0
712,965.60095701,489.38,149040,1004,148,,,,,,
,,,150000,,,13.583796072478341,-103.80798933241103,0.001,149449,2365.53433406353,914.2
,,,151000,,,13.915295432302244,-104.21935508440728,0.001,150663,1004.3385131105781,405.3
716,989.1141722399999,491.29,151094,1024,147,,,,,,
,,,152000,,,12.950255497205303,-104.93638640071241,0.001,151520,1519.7675583899022,607.8
,,,153000,,,13.565160912817175,-106.16402241099965,0.001,152500,1491.2010767117142,576.0
720,1021.4215062500001,500.78,153270,1041,147,,,,,,
,,,154000,,,13.82272057703012,-106.39944512503487,0.001,153483,1147.6773588716983,462.0
,,,155000,,,13.340701838839136,-106.89294110135549,0.001,153916,2267.6908281169367,940.9
724,1055.2172488499998,503.1,155460,1061,146,13.691855458259582,-107.1910860748291,0.001,154916,,
,,,156000,,,13.653285479971341,-107.41538115910122,0.001,155364,2261.6252067923547,958.2
,,,157000,,,13.4025410087444,-108.0455326263561,0.001,156281,1724.5138940173433,668.0
,,,158000,,,13.561111612796783,-108.84464649963378,0.001,157281,2319.9389653773515,924.4
,,,159000,,,13.853193118572236,-108.9301972503662,0.001,158281,2388.550416469574,1000.0
728,1126.09415401,522.8,159377,1103,144,,,,,,
,,,160000,,,13.289143796920776,-110.2463606262207,0.001,159281,1239.5674140650779,650.6
,,,161000,,,13.727463027954101,-110.56297416687012,0.001,160281,2068.2552301980554,767.8
,,,162000,,,14.125917909339703,-111.2271471636011,0.001,161152,1872.9195235108025,783.0
,,,163000,,,14.276098520755768,-111.79814183044434,0.001,162152,2098.0315730378034,905.0
732,1173.21150946,535.38,163248,1137,143,,,,,,
,,,164000,,,14.630903673953698,-112.54872690836588,0.001,163659,1770.856990630459,902.9
,,,165000,,,14.446724320888519,-113.4241721496582,0.001,164659,2307.7428676525597,974.9
736,1198.06072919,536.87,165755,1162,142,,,,,,
,,,166000,,,14.46816295671463,-114.31380541992188,0.001,165659,2468.3687483154235,931.1
,,,167000,,,14.209184379019636,-114.67084852178046,0.001,166411,2359.2174187622963,1000.0
,,,168000,,,14.199978538036346,-114.99927366638184,0.001,167411,2412.4632416649256,949.8
,,,169000,,,14.045587129592896,-115.60127613830566,0.001,168411,1976.9697211464445,848.4
740,1268.07735219,562.13,169507,1204,140,,,,,,
,,,170000,,,14.539765191555023,-116.53239532470702,0.001,169411,1976.5183385146781,676.0
,,,171000,,,14.243515708847264,-116.93722313100642,0.001,170282,1780.8564267471434,672.5
,,,172000,,,14.56307755521214,-117.36916296984393,0.001,170956,1879.4879759665578,708.4
744,1297.54752406,567.47,172041,1226,140,,,,,,
,,,173000,,,15.075941270957461,-117.5353739039618,0.001,171945,1599.7769531794825,720.9
,,,174000,,,15.0883326480786,-119.45866775512695,0.001,173587,1117.7017377518582,490.8
748,1335.5838244699999,582.03,174683,1245,140,,,,,,
,,,175000,,,14.726777789484748,-119.36823972066243,0.001,174874,1679.9663642581436,617.6
,,,176000,,,15.383526073226445,-119.30369007738331,0.001,175506,1814.5278624447644,745.3
752,1353.8655810900004,585.46,176953,1263,140,14.978344036842966,-119.86714114271444,0.001,176294,,
,,,177000,,,14.49159833508317,-120.31859672790745,0.001,176857,1767.9247862299903,911.5
,,,178000,,,15.011861921310425,-120.51898086547851,0.001,177857,2075.955019842461,848.1
,,,179000,,,15.186540347099305,-121.08667526245117,0.001,178857,1996.5021788179874,750.4
756,1387.9023159399999,601.63,179911,1294,139,16.17145182208944,-121.46160024007162,0.001,179126,,
,,,180000,,,14.830968545379417,-121.72404772736306,0.001,179815,2262.447757190466,1000.0
,,,181000,,,15.434889904975892,-121.96324555969238,0.001,180815,2162.3289738948342,946.2
,,,182000,,,15.602231863498687,-122.58546871948242,0.001,181815,1944.992316540703,887.6
,,,183000,,,15.623098877649154,-122.84471291880453,0.001,182807,1953.3663639510864,939.5
760,1434.02655399,620.07,183903,1336,137,,,,,,
,,,184000,,,15.652357124328613,-123.38455563354492,0.001,183807,2198.324367406219,950.3
,,,185000,,,15.575846348762513,-123.56267601013184,0.001,184807,2241.034128959477,996.8
,,,186000,,,15.68043278837204,-123.80967153930663,0.001,185807,1182.6840490162372,450.6
,,,187000,,,15.521881425746878,-124.05735026284697,0.001,186393,1358.75151833446,492.8
764,1455.5412463399998,624.23,187009,1368,136,,,,,,
,,,188000,,,15.333869668153616,-125.01808457007775,0.001,186913,2276.364793277394,918.0
,,,189000,,,15.062444939136505,-125.00153619384766,0.001,187913,1562.0529955390375,599.9
,,,190000,,,15.701498950004577,-125.59217619323731,0.001,188913,1702.703126058122,745.0
,,,191000,,,15.467572575569152,-125.68782763671875,0.001,189913,2412.566683870554,1000.0
768,1501.3731394600004,636.83,191009,1409,135,,,,,,
,,,192000,,,15.109511325359344,-126.12947193908691,0.001,190913,2379.584194523096,957.7
,,,193000,,,15.031549348751035,-126.72175529019144,0.001,192508,1961.8411783483812,854.1
,,,194000,,,14.399046814918519,-127.27321694946289,0.001,193508,2352.6904834054412,1000.0
772,1544.41232017,646.42,194604,1443,134,,,,,,
,,,195000,,,14.604977333068847,-127.44823236083984,0.001,194508,1772.1815526679625,789.8
,,,196000,,,14.98264643907547,-128.0705142364502,0.001,195508,1931.2111530998257,967.8
,,,197000,,,14.318088325977325,-127.8753487701416,0.001,196508,2356.942058984586,1000.0
,,,198000,,,14.152489176750183,-128.77158363342286,0.001,197508,1945.2897917747498,900.8
776,1572.23153375,651.25,198604,1487,133,,,,,,
,,,199000,,,14.218029315471648,-128.9382032775879,0.001,198508,1993.678310394287,853.5
,,,200000,,,14.462660202980041,-129.1864986114502,0.001,199508,2284.214818191528,999.3
