time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
117,161.08,776,1012,220.58143636,118904,118645,-29.66607574567403,1.26495841044147,0.001,,
,,,,,119000,118806,-30.001705216772763,1.2606710003029487,0.001,159.1,218.45006687641143
117,160.95,780,1018,220.45299989999995,119523,119261,-29.845947626474743,1.3001267273683805,0.001,,
,,,,,120000,119758,-29.700400364251784,1.254188029854386,0.001,159.1,218.45006687641143
117,161.25,784,1024,220.78089268,120191,119934,-30.004335511814464,1.2575531104071573,0.001,,
117,160.67,788,1028,220.13523255,120782,120541,-29.970031815606195,1.2238248683310844,0.001,,
,,,,,121000,120840,-29.82751924563677,1.2017445491674619,0.001,159.1,218.45006687641143
117,160.32,792,1034,219.74733782000004,121410,121157,-29.885915929620918,1.2078554114987774,0.001,,
,,,,,122000,121800,-29.59786811404758,1.2930028275404561,0.001,159.1,218.45006687641143
117,160.33,796,1040,219.76396277,122076,,,,,,
117,160.64,800,1044,220.10688801,122745,122487,-29.67565066315407,1.2584389680346777,0.001,,
,,,,,123000,122816,-29.84764711716596,1.2871958419416079,0.001,159.1,218.45006687641143
117,160.83,804,1050,220.32193544999998,123407,123131,-29.702830185124903,1.2627757224771712,0.001,,
,,,,,124000,123795,-29.80794315096698,1.3214204742473625,0.001,159.1,218.45006687641143
117,160.86,808,1056,220.34266503999999,124063,,,,,,
117,161.0,812,1060,220.50769065,124699,124452,-29.520609168119208,1.2928960291962874,0.001,,
,,,,,125000,124760,-29.669562673568727,1.2868906923060148,0.001,159.1,218.45006687641143
117,160.95,816,1067,220.43958698999998,125341,125088,-29.64828443003225,1.2459761510237803,0.001,,
,,,,,126000,125753,-29.490083918851965,1.2526355305138757,0.001,159.1,218.45006687641143
117,161.28,820,1073,220.81106535000004,126012,,,,,,
117,161.6,824,1077,221.16674772000002,126657,126380,-29.578264537610504,1.3072006373029006,0.001,,
,,,,,127000,126876,-29.730733633041382,1.2496408486516222,0.001,159.1,218.45006687641143
117,161.63,828,1083,221.19705410000003,127309,127042,-29.634439560304205,1.2190271264099213,0.001,,
117,161.37,832,1087,220.89807628000003,127952,127687,-29.660463976860047,1.2668573647737502,0.001,,
,,,,,128000,127854,-29.569701217469714,1.245072769904565,0.001,159.1,218.45006687641143
117,161.36,836,1093,220.89339187,128586,128342,-29.4636900733499,1.2505989705815035,0.001,,
,,,,,129000,128811,-29.583869644358188,1.222835071479218,0.001,159.1,218.45006687641143
117,160.9,840,1098,220.38133468999996,129211,128959,-29.437856957719134,1.2014721797124759,0.001,,
117,160.94,844,1103,220.42084119,129843,129583,-29.558039238578395,1.160385349217583,0.001,,
,,,,,130000,129745,-29.55040227630992,1.1625097541161526,0.001,159.1,218.45006687641143
117,161.16,848,1109,220.68862695000004,130514,130257,-29.596036027117474,1.166587530482899,0.001,,
,,,,,131000,130760,-29.568460958144243,1.248862761364886,0.001,159.1,218.45006687641143
117,161.37,852,1114,220.91516769999998,131170,130910,-29.670168279012046,1.2636459696292877,0.001,,
117,161.54,856,1119,221.10304453,131848,131577,-29.30883083343506,1.2651924770839966,0.001,,
,,,,,132000,131895,-29.53513749440511,1.1950092081365915,0.001,159.1,218.45006687641143
117,161.71,860,1125,221.31421982,132508,132245,-29.624254752849712,1.183101037452961,0.001,,
,,,,,133000,132896,-29.46101572574713,1.1537103756115987,0.001,159.1,218.45006687641143
117,161.89,864,1131,221.52380066,133167,,,,,,
117,161.72,868,1135,221.34813114000005,133799,133532,-29.56441197395325,1.193149807304144,0.001,,
,,,,,134000,133863,-29.741496121441877,1.1486694463241247,0.001,159.1,218.45006687641143
117,161.43,872,1141,221.01616259000002,134420,134176,-29.659178611559746,1.1433965999346514,0.001,,
,,,,,135000,134796,-29.5412862665513,1.1651529810007881,0.001,159.1,218.45006687641143
117,161.56,876,1147,221.17512825000003,135060,,,,,,
117,161.84,880,1151,221.48229713000003,135707,135458,-29.75798967407971,1.1459611116386041,0.001,,
,,,,,136000,135763,-29.916703509045885,1.1327441547598158,0.001,159.1,218.45006687641143
117,161.49,884,1157,221.10557232000002,136340,136076,-29.665804630372584,1.1437858401632017,0.001,,
117,162.15,888,1161,221.84933432000005,136997,136719,-30.056423830986024,1.073498948290944,0.001,,
,,,,,137000,136899,-29.790487353007,1.09790588385529,0.001,159.1,218.45006687641143
117,162.35,892,1167,222.07107544,137645,137387,-29.932249313745743,1.0665156084757585,0.001,,
,,,,,138000,137868,-29.957078088687943,1.150112938277329,0.001,159.1,218.45006687641143
117,162.25,896,1173,221.98891844000002,138301,138029,-29.92179126739502,1.1836103097252224,0.001,,
118,162.15,900,1177,221.88819342,138960,138701,-29.949935500686234,1.169613336956741,0.001,,
,,,,,139000,138862,-30.107395407594282,1.2012933733300393,0.001,159.1,218.45006687641143
117,161.74,904,1183,221.43164836,139581,139319,-30.00011701841612,1.154191396780462,0.001,,
,,,,,140000,139806,-30.093825596134838,1.2354325394077998,0.001,159.1,218.45006687641143
117,161.78,908,1188,221.50533717,140241,139961,-29.86610642965738,1.2411284608225668,0.001,,
118,161.84,912,1193,221.56086604999996,140883,140628,-29.743807635729826,1.301457159126861,0.001,,
,,,,,141000,140785,-29.90006466400929,1.2740672686297423,0.001,159.1,218.45006687641143
118,161.54,916,1198,221.24201376000002,141495,141250,-29.90646845334536,1.2222204418743359,0.001,,
,,,,,142000,141887,-29.937619781494142,1.1609848837674774,0.001,159.1,218.45006687641143
118,161.21,920,1204,220.86069371999994,142133,,,,,,
118,161.65,924,1208,221.34404018,142822,142540,-29.834007757681388,1.2140082554047151,0.001,,
,,,,,143000,142891,-29.804348359625024,1.2014662766171074,0.001,159.1,218.45006687641143
118,161.61,928,1214,221.31803963000002,143470,143211,-29.74005315210912,1.1875283122062683,0.001,,
,,,,,144000,143875,-29.9139657237313,1.1877754439007153,0.001,159.1,218.45006687641143
118,161.68,932,1220,221.39404896000005,144120,,,,,,
118,161.93,936,1224,221.67639592000006,144779,144513,-29.882299780845642,1.1995094377802025,0.001,,
,,,,,145000,144847,-29.951659972409168,1.2607867121696472,0.001,159.1,218.45006687641143
118,162.08,940,1230,221.84811323999998,145419,145159,-29.797981992179963,1.217048880494671,0.001,,
,,,,,146000,145790,-29.746904466210342,1.1705140231586084,0.001,159.1,218.45006687641143
118,162.12,944,1236,221.89414089000002,146055,,,,,,
118,161.95,948,1240,221.69158910000002,146709,146454,-29.960520010728104,1.1478813351728978,0.001,,
,,,,,147000,146763,-29.754642863022653,1.1826556603375233,0.001,159.1,218.45006687641143
118,161.79,952,1246,221.52529385000003,147349,147085,-30.030788243611653,1.1506133150580704,0.001,,
118,161.21,956,1250,220.86497154,147969,147716,-29.80072664234736,1.159048761815241,0.001,,
,,,,,148000,147871,-29.9112629828515,1.1194684716963,0.001,159.1,218.45006687641143
118,161.15,960,1256,220.79727894999996,148623,148375,-30.057577747038042,1.1525897451809475,0.001,,
,,,,,149000,148836,-30.085919545491535,1.1070806459585825,0.001,159.1,218.45006687641143
118,161.0,964,1262,220.61367069,149267,148994,-29.9453118239777,1.1275724798818179,0.001,,
118,161.05,968,1266,220.66609999999997,149904,149645,-30.145508068363842,1.142746092333938,0.001,,
,,,,,150000,149806,-30.135527457719967,1.1908876821861505,0.001,159.1,218.45006687641143
118,161.19,972,1272,220.82742881000001,150539,150291,-30.11151086716425,1.1733924884881293,0.001,,
,,,,,151000,150771,-30.053565777049347,1.1363685723633794,0.001,159.1,218.45006687641143
118,161.4,976,1278,221.06581745000003,151200,150928,-30.22110663788228,1.070460167280428,0.001,,
118,161.45,980,1282,221.12699011999996,151852,151608,-30.36148362159729,1.0793891875249035,0.001,,
,,,,,152000,151754,-30.236816144969364,1.1297723503961956,0.001,159.1,218.45006687641143
118,161.54,984,1288,221.23364388,152494,152229,-30.26790610837265,1.197668472226237,0.001,,
,,,,,153000,152743,-30.349305243719193,1.2416551858186722,0.001,159.1,218.45006687641143
118,161.69,988,1294,221.40423188,153166,152907,-30.188800276779546,1.201209066481125,0.001,,
118,161.66,992,1298,221.36382060000003,153811,153557,-30.361228749721864,1.2612905757232282,0.001,,
,,,,,154000,153894,-30.25575721656883,1.178868963573519,0.001,159.1,218.45006687641143
118,161.65,996,1303,221.34090503000004,154466,154206,-30.226469238083084,1.2021227153864773,0.001,,
,,,,,155000,154839,-30.3502427816391,1.215411650389433,0.001,159.1,218.45006687641143
118,161.35,1000,1309,221.01255004000004,155095,,,,,,
118,161.68,1004,1313,221.38388257,155749,155484,-30.251833583531756,1.230796964985601,0.001,,
,,,,,156000,155817,-30.402072837553828,1.167805873844997,0.001,159.1,218.45006687641143
118,161.4,1008,1319,221.04492486999996,156381,156122,-30.087148844401042,1.178282311298703,0.001,,
,,,,,157000,156762,-30.081024583563746,1.2316891406521653,0.001,159.1,218.45006687641143
118,161.38,1012,1325,221.04046279000002,157021,,,,,,
118,161.74,1016,1329,221.43622127999998,157669,157413,-30.26672875881195,1.1500273212790488,0.001,,
,,,,,158000,157894,-30.314727986653647,1.1815975352421704,0.001,159.1,218.45006687641143
118,161.77,1020,1335,221.49403282000003,158310,158048,-30.219422501403017,1.1642412516203793,0.001,,
118,161.38,1024,1339,221.06211604,158960,158684,-30.146104735297126,1.1772549031554043,0.001,,
,,,,,159000,158862,-30.079483246535396,1.1694501015577423,0.001,159.1,218.45006687641143
118,161.22,1028,1345,220.86952966999996,159592,159332,-30.275147599059267,1.1436766993765737,0.001,,
,,,,,160000,159826,-30.34338983996161,1.1518683471213813,0.001,159.1,218.45006687641143
118,161.06,1032,1351,220.69812520999997,160226,159983,-30.279929503416405,1.1084659760165367,0.001,,
118,160.95,1036,1355,220.56553206999996,160874,160622,-30.35466548071967,1.1387802193562189,0.001,,
,,,,,161000,160776,-30.390410163185813,1.134209318207456,0.001,159.1,218.45006687641143
118,160.85,1040,1361,220.43826257,161504,161246,-30.337785243988037,1.1360669345975671,0.001,,
,,,,,162000,161758,-30.3347962697347,1.1332678880010332,0.001,159.1,218.45006687641143
118,161.37,1044,1367,221.01868808,162192,161918,-30.37322018146515,1.1291449815034866,0.001,,
118,161.16,1048,1371,220.76522291999993,162825,162569,-30.50985676901681,1.1326364644226574,0.001,,
,,,,,163000,162885,-30.398416422590426,1.204370548453512,0.001,159.1,218.45006687641143
118,161.13,1052,1377,220.71923563999997,163462,163203,-30.383344815101154,1.2397070773589758,0.001,,
,,,,,164000,163844,-30.07133513760854,1.3388541703482708,0.001,159.1,218.45006687641143
118,161.29,1056,1383,220.91205259000003,164098,,,,,,
118,161.19,1060,1387,220.78550724999997,164742,164488,-30.083239045254018,1.3219928602029007,0.001,,
,,,,,165000,164802,-30.115353306637534,1.2639180674583097,0.001,159.1,218.45006687641143
118,160.97,1064,1393,220.55117900000002,165364,165116,-30.25002590614029,1.2385244275195688,0.001,,
,,,,,166000,165745,-30.140546339976638,1.2097340011143987,0.001,159.1,218.45006687641143
118,161.05,1068,1398,220.63844713000003,166009,,,,,,
118,160.98,1072,1402,220.58606452999996,166637,166385,-30.090685890942083,1.2568791381469586,0.001,,
,,,,,167000,166864,-30.147410917817876,1.2096694088384006,0.001,159.1,218.45006687641143
118,160.87,1076,1408,220.46496686000003,167287,167022,-30.169732661186895,1.2232291811629186,0.001,,
118,160.82,1080,1412,220.41123097,167934,167681,-29.9450865636898,1.2465733757501916,0.001,,
,,,,,168000,167836,-30.05041525914119,1.2606984611480467,0.001,159.1,218.45006687641143
118,161.01,1084,1418,220.61333716999997,168595,168341,-29.97105942702875,1.264909911083012,0.001,,
,,,,,169000,168810,-30.220059358620947,1.1637834139690277,0.001,159.1,218.45006687641143
118,160.61,1088,1424,220.16153368000008,169227,168973,-30.059303401428977,1.1717021198360467,0.001,,
118,160.63,1092,1428,220.18738087000003,169874,169624,-30.116832369849796,1.0925815337432359,0.001,,
,,,,,170000,169776,-30.190858665265534,1.088786014208668,0.001,159.1,218.45006687641143
118,160.39,1096,1434,219.9118453,170505,170261,-30.186885409884983,1.1328681994367529,0.001,,
,,,,,171000,170885,-30.213383772434334,1.1544356051927958,0.001,159.1,218.45006687641143
118,160.52,1100,1440,220.06035865,171147,,,,,,
118,160.56,1104,1444,220.10300583,171805,171542,-30.104546546936035,1.1045765455006158,0.001,,
,,,,,172000,171867,-30.13119058609009,1.1749275170266629,0.001,159.1,218.45006687641143
118,160.87,1108,1450,220.45522558999997,172468,172193,-30.250728095450054,1.203489881099724,0.001,,
,,,,,173000,172848,-30.19689148228343,1.1785579948890499,0.001,159.1,218.45006687641143
118,160.91,1112,1456,220.49133171999998,173112,,,,,,
118,161.04,1116,1460,220.64186570000004,173773,173503,-30.17110083374796,1.2461436739507712,0.001,,
,,,,,174000,173845,-30.23738697276396,1.2498047646354227,0.001,159.1,218.45006687641143
118,161.17,1120,1466,220.77519355,174427,174172,-30.26888100306193,1.2474261447787285,0.001,,
,,,,,175000,174818,-30.063112330436706,1.2236198291838545,0.001,159.1,218.45006687641143
118,161.05,1124,1472,220.64458777,175065,,,,,,
118,161.09,1128,1477,220.70359623000002,175701,175446,-30.161193104533407,1.221224227121898,0.001,,
,,,,,176000,175774,-30.095828899117404,1.2375404730177761,0.001,159.1,218.45006687641143
118,161.47,1132,1483,221.12738859000004,176373,176112,-30.087390069400563,1.2526350435088662,0.001,,
,,,,,177000,176749,-30.057615756988525,1.2401524123392607,0.001,159.1,218.45006687641143
118,161.27,1136,1488,220.91652123,177001,,,,,,
118,161.64,1140,1493,221.32322177999995,177668,177413,-30.016823779331165,1.2466041472371063,0.001,,
,,,,,178000,177895,-30.148722958255124,1.2103337545548716,0.001,159.1,218.45006687641143
118,161.23,1144,1499,220.86128466999997,178315,178059,-29.974578834161527,1.1967207611334034,0.001,,
119,161.46,1148,1503,221.12488846,178971,178717,-30.107628566462818,1.1742303710995299,0.001,,
,,,,,179000,178873,-30.049654642740887,1.2061108140609202,0.001,159.1,218.45006687641143
118,161.52,1152,1509,221.20213187000002,179614,179347,-30.06799026489258,1.1656341791152953,0.001,,
,,,,,180000,179821,-30.089419560889674,1.1889651560620085,0.001,159.1,218.45006687641143
118,161.38,1156,1515,221.04691093000002,180236,179986,-30.078696515186724,1.2082234379016992,0.001,,
119,161.56,1160,1519,221.25422670999995,180898,180641,-29.952328400178388,1.221382311121984,0.001,,
,,,,,181000,180800,-30.15660183429718,1.242747924987625,0.001,159.1,218.45006687641143
119,162.01,1164,1525,221.75613957000002,181565,181291,-30.127911317916144,1.256652790875662,0.001,,
,,,,,182000,181773,-30.03843511294012,1.2096631697246008,0.001,159.1,218.45006687641143
118,161.92,1168,1531,221.64844783999996,182201,181931,-30.01026382929162,1.2553059579450874,0.001,,
119,162.03,1172,1535,221.75579935999997,182840,182575,-30.017596756539692,1.2643944592010685,0.001,,
,,,,,183000,182742,-29.968306677682058,1.2064245910701636,0.001,159.1,218.45006687641143
119,162.31,1176,1541,222.03897997999997,183518,183249,-29.905218372097263,1.3050112975882244,0.001,,
,,,,,184000,183741,-30.055006880509225,1.1539304628968239,0.001,159.1,218.45006687641143
119,162.47,1180,1547,222.20400738,184181,183915,-29.840630805355378,1.1756922928081162,0.001,,
119,162.42,1184,1551,222.15572353,184837,184574,-30.01288536919488,1.1386459625429577,0.001,,
,,,,,185000,184883,-29.783894750807022,1.1645837740765677,0.001,159.1,218.45006687641143
119,162.31,1188,1557,222.0311003,185458,185214,-29.954580467867565,1.181943261838821,0.001,,
,,,,,186000,185835,-29.826198252235972,1.3205652760296334,0.001,159.1,218.45006687641143
119,162.18,1192,1563,221.87554110999994,186092,,,,,,
119,162.4,1196,1567,222.11142789999997,186745,186482,-30.149634302398304,1.2695334072438826,0.001,,
,,,,,187000,186801,-29.935391463242567,1.2415011289057793,0.001,159.1,218.45006687641143
119,162.53,1200,1573,222.24857516,187400,187132,-30.062698548098645,1.2480147394789272,0.001,,
,,,,,188000,187780,-30.05237698245358,1.2068445853937686,0.001,159.1,218.45006687641143
119,162.3,1204,1579,221.99777639999996,188035,,,,,,
119,161.98,1208,1583,221.65919086999997,188666,188407,-29.95551295094676,1.2305893375027563,0.001,,
,,,,,189000,188887,-30.03954466287192,1.1275751184333453,0.001,159.1,218.45006687641143
119,162.0,1212,1589,221.66560568,189312,189062,-29.942698998884723,1.1600006423677718,0.001,,
119,161.82,1216,1593,221.43912399,189955,189691,-30.138378310203553,1.1191937723515197,0.001,,
,,,,,190000,189857,-30.255065159625318,1.1674192885318435,0.001,159.1,218.45006687641143
119,162.12,1220,1599,221.76181377,190639,190370,-30.011897334346063,1.222642405432944,0.001,,
,,,,,191000,190872,-30.080456943046755,1.2318384318263984,0.001,159.1,218.45006687641143
119,162.41,1224,1605,222.09651301000002,191306,191049,-29.90978134762157,1.207587902492049,0.001,,
119,162.82,1228,1610,222.54043811,191983,191710,-29.97912461417062,1.1708341464400291,0.001,,
,,,,,192000,191885,-30.05877475080819,1.2099231788090297,0.001,159.1,218.45006687641143
119,162.46,1232,1615,222.14961049000001,192619,192356,-30.159839248657228,1.1267464008907344,0.001,,
,,,,,193000,192855,-30.207275141840395,1.141115724073874,0.001,159.1,218.45006687641143
119,162.6,1236,1621,222.28744757000004,193261,193004,-29.930958302815757,1.1929558051512545,0.001,,
119,162.24,1240,1625,221.91363249999998,193892,193629,-30.081561891656172,1.2388168413654652,0.001,,
,,,,,194000,193794,-30.030539064522248,1.1910488883654275,0.001,159.1,218.45006687641143
119,162.2,1244,1631,221.88602733,194535,194271,-30.05098549716444,1.189475179075481,0.001,,
,,,,,195000,194761,-29.907162201113817,1.1107429389546557,0.001,159.1,218.45006687641143
119,162.21,1248,1637,221.88003290000003,195192,194938,-30.038309440184175,1.1034650462495406,0.001,,
119,161.86,1252,1641,221.48585554,195800,195557,-29.94604343321265,1.042530811777929,0.001,,
,,,,,196000,195851,-30.253580660433382,1.0508636256192354,0.001,159.1,218.45006687641143
119,161.9,1256,1647,221.52317483000002,196426,196165,-30.341232837774815,1.0973492723244886,0.001,,
,,,,,197000,196779,-30.251612362108734,1.1038752539377463,0.001,159.1,218.45006687641143
119,161.55,1260,1653,221.12587794000004,197053,,,,,,
119,161.71,1264,1658,221.31394801,197736,197474,-30.10641911265614,1.1361126672497113,0.001,,
,,,,,198000,197792,-30.18030887455135,1.0870310250040773,0.001,159.1,218.45006687641143
119,161.46,1268,1664,221.04447623999997,198347,198094,-30.409005940755208,1.1055162278811137,0.001,,
,,,,,199000,198753,-30.081030823463617,1.1992551377742966,0.001,159.1,218.45006687641143
119,161.77,1272,1670,221.38763971,199017,,,,,,
119,161.49,1276,1674,221.10700146000002,199667,199401,-30.226369834527738,1.1517450769500035,0.001,,
,,,,,200000,199883,-30.350456987108505,1.2319833139578502,0.001,159.1,218.45006687641143
