rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
118.02,263.9430036,174,908,85034,487,,,,,,
116.65,263.09161135,174,912,85456,489,0.001,11.815505919055404,85251,-45.850794666218306,,
115.21,262.08466122000004,174,916,85891,492,0.001,13.087255936042935,85689,-46.05839201983284,,
,,,,86000,,0.001,12.115311275408105,85898,-45.82243765317477,258.5971931695938,106.1
115.22,262.23273615,174,920,86315,494,0.001,12.694945983166965,86111,-46.13764572143555,,
115.46,263.53609183,174,924,86754,496,0.001,11.30811317903655,86545,-45.86555371965681,,
,,,,87000,,0.001,12.237552695318099,86882,-45.47823375355114,240.63355303406715,102.5
113.7,261.93702671999995,174,928,87199,499,0.001,11.739311312769985,86993,-45.9838754827326,,
113.3,261.30138667,174,932,87647,501,0.001,12.186826705932617,87448,-45.508749149463796,,
,,,,88000,,0.001,12.351451349258422,87801,-45.912007740565706,274.493783056736,115.2
113.79,262.41343627,174,936,88127,504,0.001,12.070410259838763,87917,-45.818511699808056,,
,,,,89000,,0.001,12.25141478406972,88285,-45.530377749739024,584.2222022891044,488.7
122.89,270.56644426,174,940,89491,514,0.001,12.18443279504776,89285,-45.69527938079834,,
123.55,271.72418175,174,944,89974,516,0.001,11.841960963080911,89764,-45.85667743682861,,
,,,,90000,,0.001,12.208154314442686,89878,-45.665201220596046,271.0547431588173,108.5
121.56,270.64593436,174,948,90410,518,0.001,11.574555564809728,90202,-45.873414004290545,,
120.81,270.60844714,174,952,90879,521,0.001,12.697236073755585,90662,-45.65536639564916,,
,,,,91000,,0.001,12.327038489097406,90783,-45.61086756388347,299.74758343100547,135.2
121.45,271.89976838,174,956,91378,524,0.001,13.595332804593173,91169,-45.12438049316406,,
121.5,272.19310074000003,174,960,91823,526,0.001,11.748957863875798,91620,-45.6099967275347,,
,,,,92000,,0.001,13.662437635309557,91863,-45.77322286718032,244.73480491042136,106.8
120.83,270.19983319,174,964,92195,528,0.001,10.919876098632812,91990,-46.08393955230713,,
120.62,269.97480928,174,968,92642,530,0.001,12.422321433321052,92435,-45.63872160734954,,
,,,,93000,,0.001,12.071639533870476,92893,-45.56683171590169,235.01204501986504,103.2
120.47,269.03440527,174,972,93089,533,,,,,,
121.06,268.98931783,174,976,93603,536,0.001,12.039913390363965,93400,-46.04718344552176,,
,,,,94000,,0.001,13.393542816525414,93827,-45.97339806189904,238.91157894730569,103.7
120.34,267.47144979000007,174,980,94028,538,,,,,,
120.36,266.9343081100001,174,984,94481,541,0.001,12.924643997132309,94274,-46.0229207277298,,
120.1,265.56431327999996,174,988,94925,543,0.001,12.588690406397768,94722,-45.40974185341283,,
,,,,95000,,0.001,13.080643751910914,94829,-45.93812517849904,258.26363756656644,108.9
120.99,267.910591,174,992,95361,545,0.001,12.350483554380911,95156,-46.26888847351074,,
121.18,268.39276467,174,996,95825,547,0.001,12.22497970086557,95589,-46.23149822376393,,
,,,,96000,,0.001,13.109340754422275,95839,-46.21983573219993,262.92507792115214,109.9
121.49,268.55479677,174,1000,96295,550,0.001,12.763142869092416,96086,-46.331750786822774,,
122.36,271.99664211,174,1004,96832,553,0.001,13.321246704497895,96602,-46.18430942684025,,
,,,,97000,,0.001,11.950574091264418,96879,-46.35403909817548,385.10339375138284,148.7
123.96,275.78679674,174,1008,97430,556,0.001,12.810678436808342,97178,-46.29100854846015,,
125.04,277.84634682,175,1012,97960,559,0.001,12.680573612710704,97723,-46.365741997434384,,
,,,,98000,,0.001,12.743363938433058,97864,-46.228288892289285,280.6511907815933,121.0
125.6,279.37597549,175,1016,98451,562,0.001,14.124744113286336,98224,-46.208180872599286,,
126.45,281.41099253,175,1020,98960,564,0.001,12.786661701817666,98729,-46.330003369239066,,
,,,,99000,,0.001,13.253891213734944,98864,-46.402809367460364,303.67693186998366,131.5
127.3,283.09535381999996,175,1024,99484,568,0.001,14.218669531895564,99251,-46.70422844519982,,
,,,,100000,,0.001,12.975564331719369,99786,-46.32712294838645,319.18760547041893,135.8
128.18,285.08453884999994,174,1028,100017,571,,,,,,
129.14,288.05026703,175,1032,100561,574,0.001,12.400950992808623,100323,-46.89274103501264,,
,,,,101000,,0.001,14.284318682173607,100871,-46.87542289411518,311.2831114292145,132.9
129.71,289.22068277,174,1036,101098,577,,,,,,
121.55,283.62133623,175,1040,101646,580,0.001,13.150952038557634,101407,-46.595255367997765,,
,,,,102000,,0.001,12.577447522295653,101827,-46.61225560132195,347.48889097571373,143.8
122.45,286.57698718,175,1044,102219,583,0.001,13.08968836920602,101974,-46.66296598073598,,
,,,,103000,,0.001,13.506534234122123,102526,-47.015286217051106,1089.0419316112996,1000.0
133.68,298.73116665000003,173,1048,103778,597,0.001,13.456148297786713,103526,-46.8786110534668,,
,,,,104000,,0.001,14.657888128096799,103848,-46.91852895897555,329.55345715880395,154.6
137.4,304.22381492,173,1052,104619,601,0.001,14.517904098787456,104195,-47.030384143193565,,
,,,,105000,,0.001,14.49322499695772,104831,-47.07139630317688,369.726928460598,179.7
138.88,307.11237632999996,173,1056,105266,606,0.001,13.32222997805493,105008,-47.29042923316527,,
,,,,106000,,0.001,14.139368092572248,105170,-47.15935309139299,989.7317596077919,799.0
,,,,107000,,0.001,13.619301619249232,106237,-47.34258216409122,1036.9640627026558,928.7
157.96,327.44528508999997,171,1060,107619,626,0.001,14.257114807605744,107237,-47.8510299911499,,
,,,,108000,,0.001,15.038312223955835,107812,-48.064652883595436,496.24638432860377,291.3
164.19,337.10399765,171,1064,108614,633,0.001,14.843484016213838,108347,-48.26661987304688,,
,,,,109000,,0.001,15.091814121534657,108690,-48.18242627520894,592.5705826699734,318.0
170.35,348.01483153000004,171,1068,109677,640,0.001,14.858618218848045,109304,-48.355843266696795,,
,,,,110000,,0.001,16.157120662399485,109818,-48.3851877741453,451.68031907081604,252.2
175.07,355.00248542,171,1072,110596,646,0.001,15.766335875055065,110298,-48.652258267609966,,
,,,,111000,,0.001,15.421920295621527,110744,-48.70588999888936,507.1646102666855,263.0
179.15,362.68304754999997,170,1076,111518,652,0.001,14.970364978490782,111260,-48.54096805162666,,
,,,,112000,,0.001,15.548902845090153,111776,-48.34229134350288,370.03808411359785,179.4
181.95,369.0092121,170,1080,112223,656,0.001,15.44121466477712,111956,-48.51030866834852,,
,,,,113000,,0.001,15.629620652701986,112736,-49.05893688201904,384.46509953141214,193.5
185.43,374.44685771999997,170,1084,113024,661,,,,,,
188.7,380.3013061899999,171,1088,113795,664,0.001,15.581497135369673,113521,-48.78340177950652,,
,,,,114000,,0.001,15.562173531725517,113852,-48.651387004109175,382.2830051481724,190.7
192.68,386.56356005000004,171,1092,114629,669,0.001,15.451389271872385,114247,-48.52281871977306,,
,,,,115000,,0.001,15.149898368321107,114879,-48.73164221945773,362.3044930040836,165.5
194.85,391.61151129000007,171,1096,115310,674,0.001,15.784737181520748,115046,-48.5405527750651,,
,,,,116000,,0.001,17.038366213757943,115800,-48.85495900093241,519.9615854978562,196.3
197.91,398.01700245,171,1100,116086,678,,,,,,
,,,,117000,,0.001,16.12143007877261,116870,-48.789755923249004,580.6399635672569,230.5
203.6,410.1586128999999,170,1104,117192,685,,,,,,
,,,,118000,,0.001,15.031495152986967,117771,-49.093323973036306,614.4892089247703,280.7
209.01,418.69553182000004,170,1108,118331,692,0.001,15.672264303479876,118051,-49.15447379520961,,
,,,,119000,,0.001,16.800848383724862,118769,-49.29405966521688,459.38745123147964,210.1
212.9,426.35900053999995,170,1112,119250,698,0.001,16.559563493044184,118978,-49.42932390485491,,
,,,,120000,,0.001,16.35550079604035,119767,-49.28696445102605,952.7858204841614,447.6
221.69,444.06397533,170,1116,120620,706,0.001,16.20434961217515,120237,-49.255726542371384,,
,,,,121000,,0.001,17.362515054510894,120863,-49.4295133409046,383.8079819560051,180.3
223.5,446.5610009199999,170,1120,121310,711,0.001,16.621808704009837,121040,-49.34979329484232,,
,,,,122000,,0.001,16.080071752109834,121897,-49.31348739131804,1715.1989406824111,853.3
,,,,123000,,0.001,16.27817239189148,122897,-49.44213054656982,625.3926872253418,248.3
238.13,475.09614908000003,169,1124,123297,727,,,,,,
,,,,124000,,0.001,16.33548847234474,123860,-49.56224830195589,747.715154504776,289.3
243.47,488.73412761,169,1128,124364,733,,,,,,
,,,,125000,,0.001,17.215242877151027,124769,-49.27160334587097,683.707286286354,333.3
246.2,493.9265516400001,169,1132,125181,740,,,,,,
,,,,126000,,0.001,15.151137638092042,125601,-49.4556539217631,1167.868448472023,418.3
249.9,505.25839912000004,168,1136,126088,746,,,,,,
251.34,509.42245694999997,168,1140,126780,751,0.001,16.121201295119064,126522,-50.101725578308105,,
,,,,127000,,0.001,15.42120482744994,126900,-50.09117214768021,805.9390352368355,290.5
254.6,518.08909771,168,1144,127679,756,0.001,16.574284204976813,127413,-49.83765477550273,,
,,,,128000,,0.001,17.839430595846736,127583,-49.59584812837488,1044.6063268899918,345.0
,,,,129000,,0.001,16.3870261221221,128839,-50.04403158630988,2028.6048239827155,705.0
261.57,560.3100430699999,168,1148,129935,769,,,,,,
,,,,130000,,0.001,16.660692390918733,129839,-50.686057792663576,1110.1904690980912,395.1
,,,,131000,,0.001,17.59021001703599,130865,-50.568318567356144,773.390487074852,245.8
265.83,582.34398723,167,1152,131202,783,,,,,,
,,,,132000,,0.001,16.919154253671337,131536,-50.8560408303904,1758.227861559391,571.8
,,,,133000,,0.001,16.96292765420787,132691,-51.108736500398294,914.3482335925103,329.4
279.45,626.16871865,167,1156,133211,796,,,,,,
,,,,134000,,0.001,16.704899326810295,133115,-51.26578573910695,2085.728893947601,820.9
,,,,135000,,0.001,17.138302550855464,133981,-51.47789488653663,2080.771597325802,1000.0
,,,,136000,,0.001,17.57349854183197,134981,-51.65648305511475,2033.7874012470245,1000.0
286.6,663.1952847100001,164,1160,136279,827,0.001,17.000750375270844,135981,-51.696284606933595,,
,,,,137000,,0.001,16.409980566194744,136183,-51.956820648495516,2004.4316581606865,1000.0
,,,,138000,,0.001,16.924735405921936,137183,-52.11218695831299,1731.3693765878677,1000.0
,,,,139000,,0.001,17.181362556934356,138183,-52.20908797454834,1842.3740898370743,1000.0
,,,,140000,,0.001,16.59787005472183,139183,-52.300774551391605,2273.7613394260406,1000.0
316.65,724.1220893200001,160,1164,140279,871,,,,,,
,,,,141000,,0.001,17.630862132080246,140550,-52.87390891365383,2395.3768387556074,1000.0
,,,,142000,,0.001,16.683270194530486,141550,-53.28940057373047,2623.500604367256,1000.0
,,,,143000,,0.001,18.027362576007842,142550,-53.598690567016604,2565.328813922405,1000.0
339.69,786.5358447300001,158,1168,143646,907,,,,,,
,,,,144000,,0.001,18.053465512275697,143550,-53.75329457855224,2324.9294179558756,1000.0
,,,,145000,,0.001,18.609839310675312,144876,-53.85612139087513,2694.5818066716192,882.7
,,,,146000,,0.001,17.844592418670654,145876,-54.47995553588867,684.1295019388199,282.7
356.92,838.6690072699997,155,1172,146288,937,,,,,,
,,,,147000,,0.001,17.113126297855683,146503,-54.41176120388892,1616.3595328450203,541.8
,,,,148000,,0.001,18.248779806392587,147723,-54.60445506253347,2134.7044959902764,940.7
373.01,885.6219979800002,155,1176,148819,956,,,,,,
,,,,149000,,0.001,17.941922912597658,148723,-55.04470386505127,2312.7513583540917,1000.0
,,,,150000,,0.001,17.207999566078186,149723,-55.3727797088623,2249.1245016813277,1000.0
,,,,151000,,0.001,17.86308303928375,150723,-55.53217699432373,2720.3962600588798,1000.0
,,,,152000,,0.001,16.835553570270537,151723,-55.78963040924072,2226.0940214276316,824.8
405.96,969.6594169199999,152,1180,152819,1001,,,,,,
,,,,153000,,0.001,17.44566997718811,152723,-56.08639008331299,2538.5584129452704,1000.0
,,,,154000,,0.001,16.802839316368104,153723,-56.67684564971924,2406.0037529945375,1000.0
,,,,155000,,0.001,17.173079585075378,154723,-56.801120559692386,2313.647427034378,1000.0
,,,,156000,,0.001,16.883619332313536,155723,-57.283977912902834,499.1910987496376,285.0
430.1,1029.3424190199999,149,1184,156034,1042,,,,,,
,,,,157000,,0.001,16.20483418398125,155938,-57.10879173985234,2506.469547355175,1000.0
,,,,158000,,0.001,18.112328061367453,157477,-57.581477523293195,2109.893502384424,865.2
,,,,159000,,0.001,17.003808283805846,158477,-57.8236865234375,1834.308330720663,1000.0
457.78,1093.4435092499998,148,1188,159573,1073,,,,,,
,,,,160000,,0.001,18.927955905461715,159772,-58.281649125588906,575.7297534704209,299.0
,,,,161000,,0.001,18.511760897284386,160070,-58.577630651077165,2342.218384861946,1000.0
,,,,162000,,0.001,18.433623022079466,161070,-58.76900803375244,2328.0506561756133,1000.0
475.37,1134.87227176,147,1192,162166,1099,,,,,,
,,,,163000,,0.001,18.17832720444499,162500,-59.29665640734751,1366.338417673111,589.9
,,,,164000,,0.001,18.208704804425643,163053,-59.40214839880017,2667.183803546429,1000.0
488.39,1167.1152226400002,146,1196,164149,1120,,,,,,
,,,,165000,,0.001,19.72942442643015,164467,-59.70350947524562,2314.920470845699,1000.0
494.77,1180.38532718,146,1200,165563,1133,,,,,,
,,,,166000,,0.001,16.666471195220947,165866,-60.22807147686298,231.25727452039717,134.5
489.05,1163.5460131300001,145,1204,166097,1140,,,,,,
485.63,1156.20602801,145,1208,166894,1144,0.001,22.125610546326975,166569,-60.61218911829129,,
,,,,167000,,0.001,20.62862013104701,166798,-60.27086646038553,243.4166485965252,140.2
,,,,168000,,0.001,20.638807832759664,167213,-60.888584585750806,1404.8367560744286,683.2
490.59,1164.30446473,146,1212,168309,1152,,,,,,
,,,,169000,,0.001,18.873595585823058,168213,-60.755531311035156,1964.9054912388324,1000.0
,,,,170000,,0.001,20.082073394775392,169213,-61.354479026794436,1897.8109536349773,1000.0
,,,,171000,,0.001,19.606642454624176,170213,-61.50559384918213,2122.117993116379,1000.0
,,,,172000,,0.001,19.323053911685943,171213,-61.788585052490234,2167.4315035879613,1000.0
516.89,1216.4469481499998,143,1216,172309,1198,,,,,,
,,,,173000,,0.001,19.470992869377135,172213,-62.11967202758789,1877.9804660737514,1000.0
,,,,174000,,0.001,18.944909976005555,173213,-62.53835391998291,1891.097004723549,1000.0
,,,,175000,,0.001,20.811224774360657,174213,-62.76470653533936,2259.6090333759785,1000.0
,,,,176000,,0.001,19.497516519546508,175213,-63.049321807861325,1903.4037738978864,1000.0
549.99,1281.0362443499998,141,1220,176309,1245,,,,,,
,,,,177000,,0.001,20.57698088979721,176213,-63.13524158477783,1969.4098121345044,1000.0
,,,,178000,,0.001,19.989180891651458,177750,-63.28083368748094,1876.145846682787,1000.0
,,,,179000,,0.001,19.592506886005403,178750,-62.97137615203857,2662.0288981080057,1000.0
565.49,1319.4763725399998,140,1224,179846,1281,,,,,,
,,,,180000,,0.001,20.707531683921815,179750,-63.25891284179688,933.8794373810291,521.0
,,,,181000,,0.001,20.114052381057405,180208,-63.27266506544888,2109.0859459102153,1000.0
,,,,182000,,0.001,19.576392557144164,181208,-63.21994412994385,1875.8607207238674,1000.0
,,,,183000,,0.001,19.700784048080443,182208,-63.41520404815674,2233.231505441666,1000.0
589.4,1363.5821286700002,138,1228,183304,1321,,,,,,
,,,,184000,,0.001,20.10378758955002,183208,-63.654962882995605,1996.1925396561624,1000.0
,,,,185000,,0.001,19.564091280460357,184208,-63.57868174743653,1944.6797737300396,1000.0
,,,,186000,,0.001,19.051914389133454,185208,-63.640509315490725,1998.603612524271,1000.0
,,,,187000,,0.001,19.051681259155274,186208,-63.759343116760256,1712.8629052579404,1000.0
621.23,1421.82373992,137,1232,187304,1366,,,,,,
,,,,188000,,0.001,18.819475766181945,187208,-63.84437310791016,2112.8007848739626,1000.0
,,,,189000,,0.001,18.84072141456604,188208,-63.83999848175049,1885.4632776200772,915.4
635.91,1446.14965008,136,1236,189679,1393,0.001,19.224372875447177,189453,-63.96121503486008,,
,,,,190000,,0.001,22.172024945859555,189853,-64.3016377484357,2036.7376405596733,1000.0
,,,,191000,,0.001,18.243408056259156,190853,-64.23495917510986,1968.3338183999062,1000.0
,,,,192000,,0.001,18.78666207885742,191853,-64.26802984619141,2228.1235190808775,1000.0
661.69,1496.6440013600004,135,1240,192949,1424,,,,,,
,,,,193000,,0.001,20.41590778017044,192853,-64.54510827636719,2067.7838699996473,1000.0
,,,,194000,,0.001,20.48687598800659,193853,-64.75486600494385,825.7067396700382,396.2
,,,,195000,,0.001,17.90872980200726,193991,-64.91915025572845,2681.3817587673666,1000.0
,,,,196000,,0.001,18.808902691841126,194991,-65.22317642211914,2275.3735059678556,1000.0
684.08,1547.5926747300002,134,1244,196087,1462,,,,,,
,,,,197000,,0.001,18.09362913131714,195991,-65.39926644897461,2454.536275714636,1000.0
,,,,198000,,0.001,19.000795285224914,196991,-65.59443307495117,2101.5988392293452,1000.0
,,,,199000,,0.001,19.446022486686708,197991,-66.02603905487061,2188.2204788804056,1000.0
,,,,200000,,0.001,19.203293766975403,198991,-65.97746708679199,2018.7509920477867,1000.0
701.52,1570.6273113599998,132,1248,200087,1506,,,,,,
