rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
88.57,199.70063992,196,884,63059,321,,,,,,
88.64,199.73843936999998,196,888,63422,323,0.001,5.454512394391573,63246,-70.66430730405061,,
88.76,199.53727601,196,892,63789,324,0.001,10.41320520304562,63613,-70.25542744723234,,
,,,,64000,,0.001,12.779887181061964,63889,-70.8770970662435,210.46543543338777,90.7
88.78,199.35369171000002,196,896,64154,327,0.001,10.983304058180915,63979,-70.21631673177083,,
88.83,199.53414123,196,900,64516,329,0.001,11.450139734480116,64341,-71.01944020589193,,
89.35,199.72887955000002,195,904,64927,331,0.001,8.185549230750548,64733,-71.56096098158095,,
,,,,65000,,0.001,10.425391251887751,64842,-70.72283727472478,219.14982521533966,105.2
89.95,200.27429403000002,195,908,65344,333,0.001,9.74699786731175,65149,-71.57001224093968,,
90.89,201.28359686000005,195,912,65794,335,0.001,9.267416112057797,65594,-71.69387074879238,,
,,,,66000,,0.001,8.814905563267795,65819,-71.76204348477451,235.29063605070115,113.3
91.84,202.45679834999999,195,916,66247,338,0.001,9.839955315125726,66049,-71.95611980983189,,
92.58,203.03860303,195,920,66680,340,0.001,10.718001894723802,66485,-72.25842769329364,,
,,,,67000,,0.001,8.247738050202193,66823,-72.08754419876357,229.6214796066284,111.4
93.46,203.9986702,195,924,67134,343,0.001,8.920828459555644,66937,-71.92619230036149,,
94.8,206.30829906,195,928,67593,345,0.001,9.317486895924121,67394,-72.91441880610951,,
,,,,68000,,0.001,10.56372147159917,67847,-73.11580058506557,231.91317621469497,112.1
96.06,208.51486793999993,195,932,68043,348,,,,,,
96.96,209.53103990999998,195,936,68496,350,0.001,14.218493058618192,68293,-72.31514535631452,,
98.74,213.02560238,195,940,68956,352,0.001,10.01087014839567,68755,-73.03147375172583,,
,,,,69000,,0.001,8.853472152660633,68871,-73.66063611260776,235.2048315167427,116.2
100.06,215.12112589,195,944,69415,355,0.001,13.193846390464088,69215,-73.6641190962358,,
100.88,215.79256072,195,948,69875,358,0.001,15.425588360777846,69672,-72.5785996573312,,
,,,,70000,,0.001,10.294240395937647,69902,-74.30653190612793,225.2446904838085,112.0
101.58,216.45255821999996,194,952,70321,360,0.001,8.678224786981806,70121,-73.08492258245295,,
