rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
278.1882526,119.04,55654,568,182,305,0.001,-58.36868755152968,55442,15.941447687930749,,
,,56000,,,,0.001,-58.981462987263996,55801,13.967807976404826,121.7,263.85001603364947
278.10084998,119.29,56143,572,181,308,0.001,-58.37353823261876,55925,14.286644193433947,,
277.95688208000007,119.32,56647,576,182,311,0.001,-58.33910897572835,56426,12.257252396655684,,
,,57000,,,,0.001,-58.32303325946514,56815,12.835653676331498,124.1,269.73886265158654
277.83569844,119.52,57163,580,181,314,0.001,-58.076133370399475,56942,13.433301625289316,,
277.78342935,119.81,57675,584,181,317,0.001,-57.85984016187263,57463,12.964943993360476,,
,,58000,,,,0.001,-57.90512073573782,57820,12.440511545740572,129.9,284.53484219908717
274.27068229,118.47,58037,588,181,320,,,,,,
273.65995483,118.49,58533,592,181,322,0.001,-57.76165940331631,58317,12.679744568027434,,
,,59000,,,,0.001,-56.867811475481304,58821,13.554855962437907,127.0,275.8506956756115
273.10790037,118.51,59039,596,181,325,,,,,,
273.55873543999996,118.96,59561,600,181,328,0.001,-57.11267565213717,59342,12.727348375320435,,
,,60000,,,,0.001,-56.92968017824234,59833,14.226394653320312,127.1,279.13556203842165
272.95529668,119.0,60045,604,180,331,,,,,,
272.73410792000004,119.38,60555,608,181,334,0.001,-56.52921922745243,60337,13.944173812866211,,
,,61000,,,,0.001,-56.8138375600179,60826,13.130859062451275,121.9,265.0747564196587
272.52305246,119.69,61043,612,180,337,,,,,,
271.82722277,119.77,61518,616,180,340,0.001,-56.53278467210673,61306,12.251773252325544,,
,,62000,,,,0.001,-56.522885557080876,61790,14.030021937167058,122.5,267.4524721741676
271.45812612,120.03,62005,620,180,343,,,,,,
267.65633615,118.81,62344,624,180,345,0.001,-56.81179279392048,62130,14.37244845244844,,
265.70269048,118.29,62762,628,180,347,0.001,-56.51406072397701,62550,13.879627413000943,,
,,63000,,,,0.001,-56.32490450541179,62791,13.851079909006755,117.3,256.037443870306
265.46206093,118.64,63245,632,180,350,0.001,-56.59233798980713,63031,12.212633057435353,,
264.61247961000004,118.7,63729,636,180,353,0.001,-56.38469889906586,63524,13.42950466250585,,
,,64000,,,,0.001,-56.603983971380416,63879,12.496473152160645,118.6,258.17823300361636
263.8488495,118.84,64208,640,180,356,0.001,-56.3761982753359,63995,12.99909311327441,,
262.75644941999997,118.87,64680,644,180,358,0.001,-56.22160497205011,64467,15.416230929308924,,
,,65000,,,,0.001,-56.30847610965852,64831,13.836966326159816,122.6,267.72044652700424
262.59842923,119.16,65169,648,179,362,0.001,-56.17197448976578,64954,13.378204264291902,,
261.9703332,119.27,65659,652,180,364,0.001,-56.058029619852704,65445,13.435642979361795,,
,,66000,,,,0.001,-56.076813507080075,65815,13.45220197724902,122.4,266.7986936926842
260.90675864,119.48,66147,656,179,367,0.001,-56.114617957443485,65936,12.369340230610746,,
260.08204004,119.63,66645,660,179,370,0.001,-55.84922414926382,66434,15.771863131560096,,
,,67000,,,,0.001,-56.33448552277129,66783,13.693702557507683,117.7,259.5892553329468
259.22353861,119.61,67123,664,179,373,0.001,-56.085967004299164,66911,14.23723816871643,,
258.51936178999995,119.35,67589,668,179,375,0.001,-56.155877323473916,67389,17.412487987744605,,
,,68000,,,,0.001,-55.95464038848877,67852,15.572599851784586,117.6,259.22961856126784
258.42432157,119.25,68068,672,179,378,,,,,,
257.56591512,118.81,68528,676,179,380,0.001,-55.361806297302245,68324,14.678284757277545,,
256.61666961,118.3,68993,680,180,382,0.001,-55.824059226296164,68787,13.888904734774753,,
,,69000,,,,0.001,-55.63475898216511,68902,15.775676217286483,115.7,257.09076876044276
255.45631402999996,117.73,69448,684,179,385,0.001,-55.052020277295796,69261,14.706873638289315,,
258.44354305999997,118.93,69930,688,180,387,0.001,-55.03320091001449,69714,16.7288875579834,,
,,70000,,,,0.001,-54.46087511124149,69839,15.618207572937012,110.5,240.12524729967117
256.55267974,118.16,70349,692,180,390,0.001,-55.02447703846714,70186,15.953095825094925,,
254.26090454999996,117.12,70751,696,180,392,0.001,-54.630828594339306,70545,15.439284731601846,,
,,71000,,,,0.001,-54.69297409057617,70840,15.050897374749184,114.7,251.8481537222862
251.83921754,116.06,71167,700,180,394,0.001,-55.156510057120485,70957,14.128038487882696,,
251.41388172999999,115.83,71628,704,180,396,0.001,-54.44775206467201,71412,14.604986120306927,,
,,72000,,,,0.001,-54.553271309274145,71894,15.165035074407404,121.1,264.11759743690493
250.98518724000002,115.59,72114,708,180,399,,,,,,
251.09243468,115.64,72607,712,180,401,0.001,-54.72314065401672,72395,16.907863577858347,,
,,73000,,,,0.001,-54.8807066599528,72871,14.412871880964799,118.9,259.39846167564394
251.05383739999994,115.63,73081,716,180,404,,,,,,
250.96937764000003,115.53,73558,720,180,407,0.001,-54.454735565185544,73349,15.50440266529719,,
,,74000,,,,0.001,-54.76402969360352,73824,13.627066884722028,120.1,261.08771446943285
254.27372512999997,116.86,74030,724,180,410,,,,,,
255.92405845999997,117.58,74520,728,180,413,0.001,-54.64789824650205,74309,14.470312680953588,,
,,75000,,,,0.001,-54.540212122599286,74790,14.055329652627309,121.5,263.79022126197816
256.08034799000006,117.61,75006,732,180,416,,,,,,
254.13356812,116.82,75411,736,179,419,0.001,-54.44620636970766,75270,14.968595354787764,,
254.24571795,116.84,75892,740,180,421,0.001,-55.34936756198689,75678,15.937533762495397,,
,,76000,,,,0.001,-54.640066615870744,75801,14.322369331266822,120.8,262.497452044487
254.36881986000003,116.89,76369,744,180,423,0.001,-55.27420425415039,76164,14.343127647367846,,
254.34667709999997,116.9,76859,748,180,426,0.001,-54.58386236826579,76644,13.666925096511841,,
,,77000,,,,0.001,-54.34702948918418,76894,14.351990597588676,121.0,262.69286785125735
252.56885378000004,116.17,77276,752,180,428,0.001,-55.149076232910154,77066,13.6859303493889,,
252.51768763000004,116.19,77766,756,180,430,0.001,-54.510305248323036,77549,13.730370916304041,,
,,78000,,,,0.001,-54.53314727783203,77846,17.8185999584198,120.0,260.867289853096
250.51496734999998,115.37,78182,760,180,433,0.001,-54.12654488881429,77967,14.16839529069002,,
250.84634524,115.52,78675,764,180,435,0.001,-54.774234771728516,78463,12.841010701937938,,
,,79000,,,,0.001,-54.916170153701515,78818,17.608083444729186,122.0,264.999437725544
251.04447747000003,115.58,79147,768,180,438,0.001,-54.79764819536053,78941,15.344069891828832,,
251.08400923000005,115.69,79637,772,180,440,0.001,-55.423891385396324,79423,14.081365954875945,,
,,80000,,,,0.001,-55.22740173339844,79905,14.239928507804871,121.2,264.59575392007827
251.40033351000002,115.86,80114,776,180,443,,,,,,
251.82647863999998,116.1,80603,780,180,445,0.001,-55.53823280334473,80383,13.357925331115723,,
,,81000,,,,0.001,-55.13381532762872,80876,13.00773285637217,121.4,263.74759032726286
252.33168110999998,116.35,81083,784,180,448,,,,,,
